timestamp,type,price,size,sl,tp,atr,level,trend,rsi,capital,pnl,reason,holding_hours,capital_after
2024-04-29 22:00:00,CLOSE_SHORT,63890.0,0.4530843633278571,,,,,,,,-559.2458953713613,STOP_LOSS,20.0,10890.64095949476
2024-04-29 22:00:00,CLOSE_SHORT,63890.0,0.35295621024799634,,,,,,,,-472.34962461893156,STOP_LOSS,10.0,10418.291334875828
2024-04-29 22:00:00,CLOSE_SHORT,63890.0,0.3036632051335798,,,,,,,,-275.5862901933797,STOP_LOSS,5.0,10142.705044682449
2024-04-29 22:00:00,OPEN_SHORT,63890.0,0.2672626914049355,64649.00642857143,62371.987142857135,506.0042857142871,bearish_s5_RSI68,neutral,68.25594541812575,10142.705044682449,,,,
2024-04-29 23:00:00,OPEN_SHORT,63866.0,0.26594611162797255,64628.76392857143,62340.472142857136,508.5092857142871,bearish_s5_RSI66,neutral,66.74067864449984,10142.705044682449,,,,
2024-04-30 00:00:00,OPEN_SHORT,64580.0,0.24024060055223012,65424.37892857143,62891.24214285714,562.919285714287,bearish_s6_RSI74,neutral,74.13406061298036,10142.705044682449,,,,
2024-04-30 08:00:00,CLOSE_SHORT,61919.32,0.2672626914049355,,,,,,,,513.2395857110714,TAKE_PROFIT,10.0,10655.94463039352
2024-04-30 08:00:00,CLOSE_SHORT,61919.32,0.26594611162797255,,,,,,,,504.3311298823901,TAKE_PROFIT,9.0,11160.27576027591
2024-04-30 08:00:00,CLOSE_SHORT,61919.32,0.24024060055223012,,,,,,,,627.0472520348085,TAKE_PROFIT,8.0,11787.323012310719
2024-04-30 08:00:00,OPEN_SHORT,61919.32,0.26242756444774745,62817.64964285714,60122.66071428571,598.8864285714288,bearish_s6_RSI40,bearish,40.43500658002154,11787.323012310719,,,,
2024-04-30 19:00:00,CLOSE_SHORT,59292.95,0.26242756444774745,,,,,,,,676.5081061197179,TAKE_PROFIT,11.0,12463.831118430437
2024-05-01 03:00:00,OPEN_SHORT,60246.03,0.2332202416597681,61314.87642857143,58108.33714285714,712.5642857142868,bearish_s6_RSI44,bearish,44.20511165350859,12463.831118430437,,,,
2024-05-01 05:00:00,OPEN_SHORT,60050.0,0.2661359549184725,60986.65142857143,58176.69714285714,624.4342857142868,bearish_s6_RSI41,bearish,41.41735215228517,12463.831118430437,,,,
2024-05-01 06:00:00,OPEN_SHORT,59529.94,0.2716040252686976,60447.73428571429,57694.35142857143,611.8628571428578,bearish_s6_RSI40,bearish,40.854988414839625,12463.831118430437,,,,
2024-05-01 07:00:00,CLOSE_SHORT,57499.99,0.2332202416597681,,,,,,,,629.4478103118399,TAKE_PROFIT,4.0,13093.278928742277
2024-05-01 07:00:00,CLOSE_SHORT,57499.99,0.2661359549184725,,,,,,,,666.1356348659338,TAKE_PROFIT,2.0,13759.41456360821
2024-05-01 07:00:00,CLOSE_SHORT,57499.99,0.2716040252686976,,,,,,,,538.6282710682299,TAKE_PROFIT,1.0,14298.04283467644
2024-05-01 08:00:00,OPEN_LONG,57169.69,0.23992837084132054,55977.830714285716,59553.408571428576,794.572857142858,bullish_s5_RSI25,bearish,25.88050858581103,14298.04283467644,,,,
2024-05-01 17:00:00,OPEN_LONG,57424.65,0.24103865477380373,56238.28071428572,59797.38857142857,790.9128571428565,bullish_s5_RSI26,bearish,26.66259702617853,14298.04283467644,,,,
2024-05-01 18:00:00,OPEN_SHORT,58913.99,0.20469759351327615,60310.981785714284,56120.006428571425,931.3278571428569,bearish_s5_RSI40,bearish,40.8619636239375,14298.04283467644,,,,
2024-05-03 03:00:00,CLOSE_LONG,59720.3,0.23992837084132054,,,,,,,,600.745612004237,TAKE_PROFIT,43.0,14898.788446680677
2024-05-03 03:00:00,OPEN_SHORT,59720.3,0.36954895460792014,60526.62285714286,58107.65428571429,537.5485714285709,bearish_s5_RSI67,neutral,67.3138267417446,14898.788446680677,,,,
2024-05-03 12:00:00,CLOSE_LONG,60641.0,0.24103865477380373,,,,,,,,763.8813231013282,TAKE_PROFIT,43.0,15662.669769782005
2024-05-03 12:00:00,CLOSE_SHORT,60641.0,0.20469759351327615,,,,,,,,-363.3038384715637,STOP_LOSS,42.0,15299.365931310442
2024-05-03 12:00:00,CLOSE_SHORT,60641.0,0.36954895460792014,,,,,,,,-358.03547954361056,STOP_LOSS,9.0,14941.330451766831
2024-05-03 13:00:00,OPEN_SHORT,61689.94,0.34575308166108143,62554.217500000006,59961.385,576.1850000000007,bearish_s5_RSI78,bullish,78.40498326593399,14941.330451766831,,,,
2024-05-03 14:00:00,OPEN_SHORT,61618.17,0.32753185142084124,62530.52892857143,59793.45214285714,608.2392857142867,bearish_s5_RSI77,bullish,77.68375127907473,14941.330451766831,,,,
2024-05-03 15:00:00,OPEN_SHORT,61690.74,0.3286778342517224,62599.91785714286,59872.38428571428,606.1185714285722,bearish_s5_RSI76,bullish,76.65039769021419,14941.330451766831,,,,
2024-05-03 20:00:00,CLOSE_SHORT,62900.0,0.34575308166108143,,,,,,,,-435.6129162743964,STOP_LOSS,7.0,14505.717535492435
2024-05-03 20:00:00,CLOSE_SHORT,62900.0,0.32753185142084124,,,,,,,,-436.1536198090289,STOP_LOSS,6.0,14069.563915683406
2024-05-03 20:00:00,CLOSE_SHORT,62900.0,0.3286778342517224,,,,,,,,-413.8370436836449,STOP_LOSS,5.0,13655.726871999761
2024-05-03 20:00:00,OPEN_SHORT,62900.0,0.26496965416696033,63930.73892857143,60838.52214285714,687.159285714287,bearish_s5_RSI87,bullish,87.84106433246201,13655.726871999761,,,,
2024-05-03 21:00:00,OPEN_SHORT,62738.0,0.2588702044406482,63793.025,60627.95,703.3500000000012,bearish_s5_RSI86,bullish,86.0894407207753,13655.726871999761,,,,
2024-05-03 22:00:00,OPEN_SHORT,62782.43,0.25585099177029497,63849.905,60647.479999999996,711.6500000000009,bearish_s5_RSI86,bullish,86.11537617896204,13655.726871999761,,,,
2024-05-04 10:00:00,CLOSE_SHORT,64420.91,0.26496965416696033,,,,,,,,-416.4894677154407,STOP_LOSS,14.0,13239.23740428432
2024-05-04 10:00:00,CLOSE_SHORT,64420.91,0.2588702044406482,,,,,,,,-448.82231696646886,STOP_LOSS,13.0,12790.415087317851
2024-05-04 10:00:00,CLOSE_SHORT,64420.91,0.25585099177029497,,,,,,,,-432.224773273987,STOP_LOSS,12.0,12358.190314043864
2024-05-04 10:00:00,OPEN_SHORT,64420.91,0.3295964726576976,65170.80821428572,62921.11357142858,499.932142857142,bearish_s5_RSI71,bullish,71.94859021387052,12358.190314043864,,,,
2024-05-07 21:00:00,OPEN_SHORT,63074.01,0.31505988707355814,63858.50785714286,61505.014285714286,522.9985714285722,bearish_s8_RSI42,bearish,42.33603688911148,12358.190314043864,,,,
2024-05-07 22:00:00,CLOSE_SHORT,62850.92,0.3295964726576976,,,,,,,,500.6838276131857,TAKE_PROFIT,84.0,12858.87414165705
2024-05-07 22:00:00,OPEN_SHORT,62850.92,0.348858829025408,63588.116428571426,61376.52714285714,491.4642857142857,bearish_s6_RSI30,bearish,30.531826716499197,12858.87414165705,,,,
2024-05-08 00:00:00,OPEN_SHORT,62586.01,0.32459740777729573,63378.30678571429,61001.41642857143,528.197857142857,bearish_s6_RSI32,bearish,32.19858761887414,12858.87414165705,,,,
2024-05-08 21:00:00,CLOSE_SHORT,61485.94,0.31505988707355814,,,,,,,,484.6396173525536,TAKE_PROFIT,24.0,13343.513759009604
2024-05-08 21:00:00,OPEN_SHORT,61485.94,0.37308599154233785,62201.245,60055.33000000001,476.86999999999847,bearish_s6_RSI36,bearish,36.32337788281859,13343.513759009604,,,,
2024-05-08 22:00:00,CLOSE_SHORT,61251.01,0.348858829025408,,,,,,,,540.825107554203,TAKE_PROFIT,24.0,13884.338866563807
2024-05-09 00:00:00,OPEN_SHORT,61400.0,0.3772079848944572,62136.163571428566,59927.67285714286,490.77571428571275,bearish_s6_RSI30,bearish,30.905612755154948,13884.338866563807,,,,
2024-05-09 10:00:00,CLOSE_SHORT,60805.99,0.32459740777729573,,,,,,,,561.7687884555635,TAKE_PROFIT,34.0,14446.10765501937
2024-05-09 11:00:00,OPEN_SHORT,61053.99,0.5195063415737513,61610.1375,59941.695,370.76500000000044,bearish_s8_RSI40,bearish,40.29827280279557,14446.10765501937,,,,
2024-05-09 15:00:00,CLOSE_SHORT,62159.06,0.3772079848944572,,,,,,,,-304.9664786292051,STOP_LOSS,15.0,14141.141176390165
2024-05-09 15:00:00,CLOSE_SHORT,62159.06,0.5195063415737513,,,,,,,,-599.6948572187575,STOP_LOSS,4.0,13541.446319171408
2024-05-09 18:00:00,CLOSE_SHORT,62259.69,0.37308599154233785,,,,,,,,-307.1423903829127,STOP_LOSS,21.0,13234.303928788495
2024-05-09 19:00:00,OPEN_SHORT,62454.92,0.3434268682833167,63225.64035714285,60913.47928571428,513.8135714285714,bearish_s5_RSI61,neutral,61.286860227183105,13234.303928788495,,,,
2024-05-09 20:00:00,OPEN_SHORT,62624.7,0.3404339755562188,63402.19607142857,61069.70785714285,518.3307142857146,bearish_s5_RSI62,neutral,62.5785308648838,13234.303928788495,,,,
2024-05-09 21:00:00,OPEN_SHORT,62543.34,0.3463125696599147,63307.63821428571,61014.74357142857,509.5321428571432,bearish_s5_RSI67,neutral,67.3035449882796,13234.303928788495,,,,
2024-05-09 22:00:00,CLOSE_SHORT,63280.47,0.3434268682833167,,,,,,,,-300.78841559932334,STOP_LOSS,3.0,12933.515513189172
2024-05-09 22:00:00,OPEN_SHORT,63280.47,0.31102691490292494,64112.13535714286,61617.139285714286,554.4435714285719,bearish_s6_RSI72,neutral,72.34919029026568,12933.515513189172,,,,
2024-05-10 14:00:00,CLOSE_SHORT,61063.87,0.3404339755562188,,,,,,,,514.5164454210244,TAKE_PROFIT,18.0,13448.031958610196
2024-05-10 14:00:00,CLOSE_SHORT,61063.87,0.31102691490292494,,,,,,,,673.9524849914924,TAKE_PROFIT,16.0,14121.984443601688
2024-05-10 15:00:00,CLOSE_SHORT,60928.02,0.3463125696599147,,,,,,,,542.3017464386539,TAKE_PROFIT,18.0,14664.286190040342
2024-05-11 04:00:00,OPEN_SHORT,60766.01,0.44860198464431894,61419.787142857145,59458.455714285716,435.85142857142847,bearish_s6_RSI43,bearish,43.304952168569514,14664.286190040342,,,,
2024-05-11 05:00:00,OPEN_SHORT,60922.0,0.4843046416707581,61527.58107142857,59710.837857142855,403.72071428571405,bearish_s6_RSI49,bearish,49.86590157796436,14664.286190040342,,,,
2024-05-11 06:00:00,OPEN_SHORT,60953.01,0.5713097244691706,61466.36678571429,59926.29642857143,342.23785714285674,bearish_s6_RSI47,bearish,47.220359174683296,14664.286190040342,,,,
2024-05-12 17:00:00,CLOSE_SHORT,61616.3,0.44860198464431894,,,,,,,,-403.40216038375365,STOP_LOSS,37.0,14260.884029656589
2024-05-12 17:00:00,CLOSE_SHORT,61616.3,0.4843046416707581,,,,,,,,-359.9910597009839,STOP_LOSS,36.0,13900.892969955605
2024-05-12 17:00:00,CLOSE_SHORT,61616.3,0.5713097244691706,,,,,,,,-406.9540426329404,STOP_LOSS,35.0,13493.938927322664
2024-05-12 17:00:00,OPEN_SHORT,61616.3,0.6544980836332934,62028.64464285714,60791.610714285714,274.89642857142877,bearish_s6_RSI71,neutral,71.9458692008923,13493.938927322664,,,,
2024-05-12 19:00:00,OPEN_SHORT,61406.1,0.6208253784587447,61840.809642857144,60536.680714285714,289.8064285714286,bearish_s5_RSI61,neutral,61.002997249892985,13493.938927322664,,,,
2024-05-12 20:00:00,OPEN_SHORT,61284.03,0.6159973489864233,61722.146785714285,60407.796428571426,292.0778571428574,bearish_s7_RSI60,bearish,60.31160261496643,13493.938927322664,,,,
2024-05-13 07:00:00,CLOSE_SHORT,62334.37,0.6544980836332934,,,,,,,,-502.4256293065846,STOP_LOSS,14.0,12991.51329801608
2024-05-13 07:00:00,CLOSE_SHORT,62334.37,0.6208253784587447,,,,,,,,-607.0220637092643,STOP_LOSS,12.0,12384.491234306815
2024-05-13 07:00:00,CLOSE_SHORT,62334.37,0.6159973489864233,,,,,,,,-677.4660982087735,STOP_LOSS,11.0,11707.025136098042
2024-05-13 08:00:00,OPEN_SHORT,62767.18,0.3644974003009463,63409.54535714286,61482.44928571428,428.24357142857167,bearish_s5_RSI71,bullish,71.15611219763983,11707.025136098042,,,,
2024-05-13 09:00:00,OPEN_SHORT,63060.6,0.3473914947689351,63734.59607142857,61712.60785714285,449.33071428571463,bearish_s5_RSI73,bullish,73.27645877060277,11707.025136098042,,,,
2024-05-13 15:00:00,OPEN_SHORT,63002.0,0.2965104081000668,63791.65357142857,61422.69285714285,526.4357142857158,bearish_s5_RSI70,bullish,70.25424269895714,11707.025136098042,,,,
2024-05-14 12:00:00,CLOSE_SHORT,61566.52,0.3473914947689351,,,,,,,,501.7129239021524,TAKE_PROFIT,27.0,12208.738060000194
2024-05-14 16:00:00,CLOSE_SHORT,61427.54,0.3644974003009463,,,,,,,,470.18783631072074,TAKE_PROFIT,32.0,12678.925896310915
2024-05-14 17:00:00,CLOSE_SHORT,61314.98,0.2965104081000668,,,,,,,,485.47447728354746,TAKE_PROFIT,26.0,13164.400373594463
2024-05-14 20:00:00,OPEN_SHORT,61610.04,0.4004078024099704,62267.58964285714,60294.94071428571,438.3664285714294,bearish_s6_RSI36,bearish,36.95489357586685,13164.400373594463,,,,
2024-05-14 21:00:00,OPEN_SHORT,61694.56,0.3990410653206411,62354.36178571428,60374.95642857143,439.86785714285725,bearish_s8_RSI40,bearish,40.16959418530965,13164.400373594463,,,,
2024-05-14 22:00:00,OPEN_SHORT,61708.79,0.4091717734551769,62352.25571428572,60421.85857142857,428.9771428571429,bearish_s8_RSI45,bearish,45.16299201084078,13164.400373594463,,,,
2024-05-15 09:00:00,CLOSE_SHORT,62649.98,0.4004078024099704,,,,,,,,-436.30196265246923,STOP_LOSS,13.0,12728.098410941993
2024-05-15 09:00:00,CLOSE_SHORT,62649.98,0.3990410653206411,,,,,,,,-401.09924571200827,STOP_LOSS,12.0,12326.999165229985
2024-05-15 09:00:00,CLOSE_SHORT,62649.98,0.4091717734551769,,,,,,,,-405.46202084452307,STOP_LOSS,11.0,11921.537144385462
2024-05-15 12:00:00,OPEN_SHORT,63757.56,0.3356956923562964,64467.81857142857,62337.04285714285,473.50571428571595,bearish_s5_RSI81,bullish,81.93468942401539,11921.537144385462,,,,
2024-05-15 13:00:00,OPEN_SHORT,64145.99,0.29396504423111347,64957.07535714286,62523.81928571428,540.7235714285728,bearish_s5_RSI87,bullish,87.0647756920524,11921.537144385462,,,,
2024-05-15 14:00:00,CLOSE_SHORT,64500.0,0.3356956923562964,,,,,,,,-266.45611399466,STOP_LOSS,2.0,11655.081030390802
2024-05-15 14:00:00,OPEN_SHORT,64500.0,0.2863035730680886,65314.17642857143,62871.64714285714,542.784285714287,bearish_s5_RSI91,bullish,91.60133161216717,11655.081030390802,,,,
2024-05-15 15:00:00,OPEN_SHORT,64725.11,0.27328174801539973,65578.08178571428,63019.16642857142,568.6478571428587,bearish_s5_RSI91,bullish,91.52639963146412,11655.081030390802,,,,
2024-05-15 17:00:00,CLOSE_SHORT,65046.56,0.29396504423111347,,,,,,,,-279.9273373532451,STOP_LOSS,4.0,11375.153693037557
2024-05-15 17:00:00,OPEN_SHORT,65046.56,0.2564400430789711,65933.71892857143,63272.24214285714,591.4392857142868,bearish_s5_RSI91,bullish,91.68028384752132,11375.153693037557,,,,
2024-05-15 18:00:00,CLOSE_SHORT,65717.28,0.2863035730680886,,,,,,,,-363.42428244000257,STOP_LOSS,4.0,11011.729410597554
2024-05-15 18:00:00,CLOSE_SHORT,65717.28,0.27328174801539973,,,,,,,,-285.40096167023876,STOP_LOSS,3.0,10726.328448927316
2024-05-15 18:00:00,OPEN_SHORT,65717.28,0.22380337889322785,66675.82928571428,63800.18142857142,639.0328571428581,bearish_s5_RSI94,bullish,94.02454214140992,10726.328448927316,,,,
2024-05-15 19:00:00,CLOSE_SHORT,66006.23,0.2564400430789711,,,,,,,,-259.54068938688215,STOP_LOSS,2.0,10466.787759540433
2024-05-15 19:00:00,OPEN_SHORT,66006.23,0.1981435462171797,67062.71535714285,63893.25928571428,704.3235714285719,bearish_s5_RSI94,bullish,94.36295469428137,10466.787759540433,,,,
2024-05-15 20:00:00,OPEN_SHORT,65930.87,0.19436951108993208,67007.86892857142,63776.87214285714,717.9992857142861,bearish_s5_RSI92,bullish,92.7879472757734,10466.787759540433,,,,
2024-05-17 14:00:00,CLOSE_SHORT,66806.66,0.22380337889322785,,,,,,,,-255.6706471212019,STOP_LOSS,44.0,10211.117112419231
2024-05-17 15:00:00,CLOSE_SHORT,67195.1,0.1981435462171797,,,,,,,,-246.12411134603826,STOP_LOSS,44.0,9964.993001073193
2024-05-17 15:00:00,CLOSE_SHORT,67195.1,0.19436951108993208,,,,,,,,-256.0780188861336,STOP_LOSS,43.0,9708.91498218706
2024-05-17 15:00:00,OPEN_SHORT,67195.1,0.2677979701124222,67920.1925,65744.91500000001,483.39500000000044,bearish_s5_RSI72,bullish,72.95774089864304,9708.91498218706,,,,
2024-05-20 16:00:00,CLOSE_SHORT,68190.06,0.2677979701124222,,,,,,,,-280.9506167555919,STOP_LOSS,73.0,9427.964365431468
2024-05-20 16:00:00,OPEN_SHORT,68190.06,0.2761316921603685,68872.92,66824.33999999998,455.24000000000314,bearish_s5_RSI70,bullish,70.88105823950886,9427.964365431468,,,,
2024-05-20 17:00:00,OPEN_SHORT,68331.51,0.2592777590988334,69058.75821428571,66877.01357142856,484.8321428571456,bearish_s5_RSI71,bullish,71.96420567412703,9427.964365431468,,,,
2024-05-20 18:00:00,OPEN_SHORT,68728.41,0.2609830026169954,69450.90642857144,67283.41714285714,481.664285714288,bearish_s5_RSI71,bullish,71.50846872874729,9427.964365431468,,,,
2024-05-20 19:00:00,CLOSE_SHORT,69999.99,0.2761316921603685,,,,,,,,-515.0424945303057,STOP_LOSS,3.0,8912.921870901162
2024-05-20 19:00:00,CLOSE_SHORT,69999.99,0.2592777590988334,,,,,,,,-446.94626803433493,STOP_LOSS,2.0,8465.975602866827
2024-05-20 19:00:00,CLOSE_SHORT,69999.99,0.2609830026169954,,,,,,,,-346.3430682198232,STOP_LOSS,1.0,8119.632534647004
2024-05-20 19:00:00,OPEN_SHORT,69999.99,0.19180967914136943,70846.6242857143,68306.72142857143,564.4228571428591,bearish_s5_RSI78,bullish,78.76418556901774,8119.632534647004,,,,
2024-05-20 20:00:00,OPEN_SHORT,69500.0,0.18284835307198535,70388.1275,67723.745,592.0850000000022,bearish_s5_RSI82,bullish,82.5167319105703,8119.632534647004,,,,
2024-05-20 21:00:00,OPEN_SHORT,69717.79,0.17617473748699886,70639.56035714285,67874.24928571428,614.5135714285726,bearish_s5_RSI81,bullish,81.7590935540639,8119.632534647004,,,,
2024-05-20 23:00:00,CLOSE_SHORT,71446.62,0.19180967914136943,,,,,,,,-288.32996768817065,STOP_LOSS,4.0,7831.302566958833
2024-05-20 23:00:00,CLOSE_SHORT,71446.62,0.18284835307198535,,,,,,,,-366.2450039922096,STOP_LOSS,3.0,7465.057562966624
2024-05-20 23:00:00,CLOSE_SHORT,71446.62,0.17617473748699886,,,,,,,,-314.52401255935,STOP_LOSS,2.0,7150.533550407274
2024-05-20 23:00:00,OPEN_SHORT,71446.62,0.12853497078737733,72559.24071428571,69221.37857142856,741.7471428571433,bearish_s5_RSI85,bullish,85.89384351685406,7150.533550407274,,,,
2024-05-21 00:00:00,OPEN_SHORT,71312.32,0.12417181157397345,72464.03607142858,69008.88785714286,767.8107142857147,bearish_s5_RSI83,bullish,83.56445354617645,7150.533550407274,,,,
2024-05-21 01:00:00,OPEN_SHORT,71089.96,0.12010789672175742,72280.645,68708.59000000001,793.7899999999998,bearish_s5_RSI82,bullish,82.16568813159274,7150.533550407274,,,,
2024-05-22 22:00:00,CLOSE_SHORT,69141.28,0.12853497078737733,,,,,,,,289.08862490715,TAKE_PROFIT,47.0,7439.622175314424
2024-05-23 13:00:00,CLOSE_SHORT,68036.14,0.12417181157397345,,,,,,,,399.8879453551235,TAKE_PROFIT,61.0,7839.510120669547
2024-05-23 13:00:00,CLOSE_SHORT,68036.14,0.12010789672175742,,,,,,,,360.103839866797,TAKE_PROFIT,60.0,8199.613960536344
2024-05-24 03:00:00,OPEN_SHORT,67891.83,0.17280619760296598,68840.82535714286,65993.83928571429,632.663571428572,bearish_s6_RSI47,bearish,47.892490894361096,8199.613960536344,,,,
2024-05-24 04:00:00,OPEN_SHORT,67708.23,0.18233085626078532,68607.65142857142,65909.38714285714,599.6142857142861,bearish_s6_RSI49,bearish,49.39152961019652,8199.613960536344,,,,
2024-05-24 07:00:00,OPEN_SHORT,67155.93,0.17354388682154545,68100.89142857143,65266.00714285714,629.9742857142857,bearish_s6_RSI43,bearish,43.37158718750213,8199.613960536344,,,,
2024-05-24 15:00:00,CLOSE_SHORT,68326.46,0.17354388682154545,,,,,,,,-212.5431820638114,STOP_LOSS,8.0,7987.070778472533
