timestamp,hour,date,close,capital,position_pnl,total_equity,n_positions,has_long_pending,has_short_pending,trend,support,resistance,peak,dd,month
2024-04-18 12:00:00,2024-04-18 12:00,2024-04-18,62232.96,10000.0,0.0,10000.0,0,True,True,bearish,59678.16,63083.43294604702,10000.0,0.0,2024-04
2024-04-18 13:00:00,2024-04-18 13:00,2024-04-18,62810.0,10000.0,0.0,10000.0,0,True,True,neutral,59678.16,63829.07800493284,10000.0,0.0,2024-04
2024-04-18 14:00:00,2024-04-18 14:00,2024-04-18,63816.57,10000.0,0.0,10000.0,0,True,True,neutral,59678.16,65236.23381807399,10000.0,0.0,2024-04
2024-04-18 15:00:00,2024-04-18 15:00,2024-04-18,63498.7,10000.0,0.0,10000.0,0,True,True,neutral,59678.16,65087.11605553125,10000.0,0.0,2024-04
2024-04-18 16:00:00,2024-04-18 16:00,2024-04-18,63536.72,10000.0,0.0,10000.0,0,True,True,neutral,60119.11,65225.0014982601,10000.0,0.0,2024-04
2024-04-18 17:00:00,2024-04-18 17:00,2024-04-18,62782.75,10000.0,0.0,10000.0,0,True,True,neutral,60727.38,64477.431997694395,10000.0,0.0,2024-04
2024-04-18 18:00:00,2024-04-18 18:00,2024-04-18,63104.68,10000.0,0.0,10000.0,0,True,True,neutral,60727.38,64854.31797131563,10000.0,0.0,2024-04
2024-04-18 19:00:00,2024-04-18 19:00,2024-04-18,63477.04,10000.0,0.0,10000.0,0,True,True,bullish,60777.0,65280.71092214884,10000.0,0.0,2024-04
2024-04-18 20:00:00,2024-04-18 20:00,2024-04-18,63490.98,10000.0,0.0,10000.0,0,True,True,bullish,60803.35,65346.618399083076,10000.0,0.0,2024-04
2024-04-18 21:00:00,2024-04-18 21:00,2024-04-18,63473.28,10000.0,0.0,10000.0,0,True,True,bullish,60803.35,65367.368946503666,10000.0,0.0,2024-04
2024-04-18 22:00:00,2024-04-18 22:00,2024-04-18,63499.73,10000.0,0.0,10000.0,0,True,True,bullish,60803.35,65418.484520911945,10000.0,0.0,2024-04
2024-04-18 23:00:00,2024-04-18 23:00,2024-04-18,63470.08,10000.0,0.0,10000.0,0,True,True,bullish,60803.35,65418.67153751303,10000.0,0.0,2024-04
2024-04-19 00:00:00,2024-04-19 00:00,2024-04-19,62711.08,10000.0,0.0,10000.0,0,True,True,bullish,60803.35,64608.9791895373,10000.0,0.0,2024-04
2024-04-19 01:00:00,2024-04-19 01:00,2024-04-19,61022.0,10000.0,0.0,10000.0,0,True,True,neutral,59115.31855978316,64117.09,10000.0,0.0,2024-04
2024-04-19 02:00:00,2024-04-19 02:00,2024-04-19,61359.58,10000.0,0.0,10000.0,0,True,True,neutral,59485.53208980554,64117.09,10000.0,0.0,2024-04
2024-04-19 03:00:00,2024-04-19 03:00,2024-04-19,61785.14,10000.0,0.0,10000.0,0,True,True,bearish,59600.01,64117.09,10000.0,0.0,2024-04
2024-04-19 04:00:00,2024-04-19 04:00,2024-04-19,62439.49,10000.0,0.0,10000.0,0,True,True,bearish,59600.01,64122.82347515702,10000.0,0.0,2024-04
2024-04-19 05:00:00,2024-04-19 05:00,2024-04-19,62073.38,10000.0,0.0,10000.0,0,True,True,bearish,59600.01,64117.09,10000.0,0.0,2024-04
2024-04-19 06:00:00,2024-04-19 06:00,2024-04-19,64624.37,10000.0,0.0,10000.0,1,False,False,bullish,59600.01,66398.14212027007,10000.0,0.0,2024-04
2024-04-19 07:00:00,2024-04-19 07:00,2024-04-19,64547.18,10000.0,8.28288090103939,10008.282880901039,1,True,False,bullish,59600.01,66461.91332569454,10008.282880901039,0.0,2024-04
2024-04-19 08:00:00,2024-04-19 08:00,2024-04-19,64639.02,10000.0,-1.572019759038414,9998.427980240962,1,True,False,bullish,59600.01,66653.79830661629,10008.282880901039,-0.0984674471870017,2024-04
2024-04-19 09:00:00,2024-04-19 09:00,2024-04-19,64775.93,10000.0,-16.26316141160089,9983.736838588398,1,True,False,bullish,59600.01,66917.32254715981,10008.282880901039,-0.24525727944283188,2024-04
2024-04-19 10:00:00,2024-04-19 10:00,2024-04-19,64777.7,10000.0,-16.453091443921302,9983.546908556078,1,True,False,bullish,59600.01,67017.62181470952,10008.282880901039,-0.24715500790015504,2024-04
2024-04-19 11:00:00,2024-04-19 11:00,2024-04-19,64870.74,10000.0,-26.43675822760687,9973.563241772394,1,True,False,bullish,59600.01,67223.36765453775,10008.282880901039,-0.3469090506514483,2024-04
2024-04-19 12:00:00,2024-04-19 12:00,2024-04-19,64965.19,10000.0,-36.571725206531376,9963.428274793469,1,True,False,bullish,59600.01,67429.22739453938,10008.282880901039,-0.4481748431908045,2024-04
2024-04-19 13:00:00,2024-04-19 13:00,2024-04-19,64903.71,10000.0,-29.974607473717377,9970.025392526282,1,True,False,bullish,59600.01,67438.44654883085,10008.282880901039,-0.38225826378033273,2024-04
2024-04-19 14:00:00,2024-04-19 14:00,2024-04-19,64452.12,10000.0,18.483303992796888,10018.483303992796,1,True,False,bullish,59600.01,67014.03998387804,10018.483303992796,0.0,2024-04
2024-04-19 15:00:00,2024-04-19 15:00,2024-04-19,64437.17,10000.0,20.087515282738217,10020.087515282738,1,True,False,bullish,59600.01,67027.74477035725,10020.087515282738,0.0,2024-04
2024-04-19 16:00:00,2024-04-19 16:00,2024-04-19,64005.76,10000.0,66.38000977058981,10066.38000977059,1,True,False,bullish,59600.01,66601.33361581415,10066.38000977059,0.0,2024-04
2024-04-19 17:00:00,2024-04-19 17:00,2024-04-19,64627.8,10000.0,-0.3680565033108778,9999.63194349669,1,True,False,bullish,59600.01,67258.72136468756,10066.38000977059,-0.6630791427416127,2024-04
2024-04-19 18:00:00,2024-04-19 18:00,2024-04-19,64202.63,10000.0,45.25485414178378,10045.254854141784,1,True,False,bullish,59600.01,66841.09153630861,10066.38000977059,-0.2098585152587301,2024-04
2024-04-19 19:00:00,2024-04-19 19:00,2024-04-19,64325.25,10000.0,32.09710241117825,10032.097102411179,1,True,False,bullish,59600.01,66973.36839561682,10066.38000977059,-0.34056838035257603,2024-04
2024-04-19 20:00:00,2024-04-19 20:00,2024-04-19,64044.11,10000.0,62.264859070306876,10062.264859070307,1,True,False,bullish,59600.01,66645.93679854205,10066.38000977059,-0.0408801445632793,2024-04
2024-04-19 21:00:00,2024-04-19 21:00,2024-04-19,64398.32,10000.0,24.25631853452418,10024.256318534524,1,True,False,bullish,59600.01,66642.81416194595,10066.38000977059,-0.41845917991551645,2024-04
2024-04-19 22:00:00,2024-04-19 22:00,2024-04-19,64012.5,10000.0,65.65677337632906,10065.65677337633,1,True,False,bullish,59600.01,65878.44016157764,10066.38000977059,-0.007184672082300953,2024-04
2024-04-19 23:00:00,2024-04-19 23:00,2024-04-19,63818.01,10000.0,86.52654285998089,10086.526542859981,1,True,False,bullish,59600.01,65450.0,10086.526542859981,0.0,2024-04
2024-04-20 00:00:00,2024-04-20 00:00,2024-04-20,63444.51,10000.0,126.60499883275092,10126.60499883275,1,True,False,bullish,59600.01,65450.0,10126.60499883275,0.0,2024-04
2024-04-20 01:00:00,2024-04-20 01:00,2024-04-20,63656.0,10000.0,103.91104259799576,10103.911042597996,1,True,False,bullish,59600.01,65450.0,10126.60499883275,-0.22410231501446073,2024-04
2024-04-20 02:00:00,2024-04-20 02:00,2024-04-20,63834.02,10000.0,84.80858816085416,10084.808588160855,1,True,False,bullish,61140.0,65450.0,10126.60499883275,-0.4127386293502432,2024-04
2024-04-20 03:00:00,2024-04-20 03:00,2024-04-20,63956.0,10000.0,71.71951169617245,10071.719511696172,1,True,False,bullish,61739.68,65450.0,10126.60499883275,-0.5419929694394596,2024-04
2024-04-20 04:00:00,2024-04-20 04:00,2024-04-20,64133.07,10000.0,52.7189971068863,10052.718997106886,1,True,False,bullish,61739.68,65450.0,10126.60499883275,-0.7296226300362397,2024-04
2024-04-20 05:00:00,2024-04-20 05:00,2024-04-20,64159.0,10000.0,49.93657578593867,10049.93657578594,1,True,False,bullish,61809.93,65450.0,10126.60499883275,-0.7570989789336909,2024-04
2024-04-20 06:00:00,2024-04-20 06:00,2024-04-20,64046.07,10000.0,62.054541068415055,10062.054541068415,1,True,False,bullish,62953.9,65450.0,10126.60499883275,-0.6374343402529824,2024-04
2024-04-20 07:00:00,2024-04-20 07:00,2024-04-20,63961.22,10000.0,71.1593790584806,10071.159379058481,1,True,False,bullish,62953.9,65450.0,10126.60499883275,-0.5475242668264465,2024-04
2024-04-20 08:00:00,2024-04-20 08:00,2024-04-20,63729.45,10000.0,96.02948278219966,10096.0294827822,1,True,False,bullish,62953.9,65450.0,10126.60499883275,-0.3019325435728441,2024-04
2024-04-20 09:00:00,2024-04-20 09:00,2024-04-20,63615.01,10000.0,108.30947877021467,10108.309478770214,1,True,False,bullish,62953.9,65450.0,10126.60499883275,-0.18066785526487278,2024-04
2024-04-20 10:00:00,2024-04-20 10:00,2024-04-20,63567.28,10000.0,113.43115133669511,10113.431151336696,1,True,False,bullish,62945.28965914083,65450.0,10126.60499883275,-0.13009145214584056,2024-04
2024-04-20 11:00:00,2024-04-20 11:00,2024-04-20,63707.17,10000.0,98.42024047717496,10098.420240477175,1,True,False,bullish,62953.9,65440.57,10126.60499883275,-0.27832386430421846,2024-04
2024-04-20 12:00:00,2024-04-20 12:00,2024-04-20,63824.08,10000.0,85.87520088473403,10085.875200884733,1,True,False,bullish,62953.9,65069.07,10126.60499883275,-0.4022058523336495,2024-04
2024-04-20 13:00:00,2024-04-20 13:00,2024-04-20,63875.53,10000.0,80.35435333507165,10080.354353335071,1,True,False,bullish,62953.9,64965.78,10126.60499883275,-0.4567240995675286,2024-04
2024-04-20 14:00:00,2024-04-20 14:00,2024-04-20,63935.33,10000.0,73.93750817530788,10073.937508175308,1,True,False,bullish,62953.9,64808.54,10126.60499883275,-0.5200903033495763,2024-04
2024-04-20 15:00:00,2024-04-20 15:00,2024-04-20,64808.35,10000.0,-19.74199285105774,9980.258007148943,1,True,False,bullish,62953.9,65421.636732434345,10126.60499883275,-1.445173300436586,2024-04
2024-04-20 16:00:00,2024-04-20 16:00,2024-04-20,64739.24,10000.0,-12.326137182307647,9987.673862817692,1,True,False,bullish,62953.9,65451.46000091929,10126.60499883275,-1.3719418900122267,2024-04
2024-04-20 17:00:00,2024-04-20 17:00,2024-04-20,65200.0,10000.0,-61.76803644338824,9938.231963556611,1,True,False,bullish,62953.9,66085.10447384772,10126.60499883275,-1.860179549788428,2024-04
2024-04-20 18:00:00,2024-04-20 18:00,2024-04-20,64964.09,10000.0,-36.45368959322407,9963.546310406777,1,True,False,bullish,62953.9,65948.51138975189,10126.60499883275,-1.610200935503743,2024-04
2024-04-20 19:00:00,2024-04-20 19:00,2024-04-20,64866.44,10000.0,-25.9753462846812,9974.024653715318,1,True,False,bullish,62953.9,65909.08201997365,10126.60499883275,-1.50672752748843,2024-04
2024-04-20 20:00:00,2024-04-20 20:00,2024-04-20,64727.64,10000.0,-11.081397987437303,9988.918602012563,1,True,False,bullish,62953.9,65758.00785368854,10126.60499883275,-1.359650118041115,2024-04
2024-04-20 21:00:00,2024-04-20 21:00,2024-04-20,64725.98,10000.0,-10.903271516447619,9989.096728483551,1,True,False,bullish,62953.9,65756.12724256242,10126.60499883275,-1.3578911230866506,2024-04
2024-04-20 22:00:00,2024-04-20 22:00,2024-04-20,64613.51,10000.0,1.1653334186460664,10001.165333418647,1,True,False,bullish,62953.9,65641.34945721827,10126.60499883275,-1.2387139167427053,2024-04
2024-04-20 23:00:00,2024-04-20 23:00,2024-04-20,64940.59,10000.0,-33.93201967258124,9966.067980327418,1,True,False,bullish,63090.07,66001.36984810332,10126.60499883275,-1.5852995009071347,2024-04
2024-04-21 00:00:00,2024-04-21 00:00,2024-04-21,64759.98,10000.0,-14.551645018654263,9985.448354981345,1,True,False,bullish,63090.07,65836.06490603376,10126.60499883275,-1.3939187305881493,2024-04
2024-04-21 01:00:00,2024-04-21 01:00,2024-04-21,64946.0,10000.0,-34.512540279844494,9965.487459720156,1,True,False,bullish,63277.0,66051.6305123484,10126.60499883275,-1.5910321290419218,2024-04
2024-04-21 02:00:00,2024-04-21 02:00,2024-04-21,65297.99,10000.0,-72.28286348695357,9927.717136513047,1,True,False,bullish,63277.0,66464.65052287625,10126.60499883275,-1.9640132338787606,2024-04
2024-04-21 03:00:00,2024-04-21 03:00,2024-04-21,65170.0,10000.0,-58.54888335320591,9941.451116646795,1,True,False,bullish,63277.0,66357.2331440277,10126.60499883275,-1.8283904843459153,2024-04
2024-04-21 04:00:00,2024-04-21 04:00,2024-04-21,65056.0,10000.0,-46.316101610513044,9953.683898389487,1,True,False,bullish,63277.0,66209.55942897989,10126.60499883275,-1.7075920356644256,2024-04
2024-04-21 05:00:00,2024-04-21 05:00,2024-04-21,65027.81,10000.0,-43.291170756771464,9956.708829243229,1,True,False,bullish,63277.0,66106.5083361631,10126.60499883275,-1.6777209105036148,2024-04
2024-04-21 06:00:00,2024-04-21 06:00,2024-04-21,65048.01,10000.0,-45.458733837494705,9954.541266162505,1,True,False,bullish,63277.0,66014.84170281187,10126.60499883275,-1.699125547901576,2024-04
2024-04-21 07:00:00,2024-04-21 07:00,2024-04-21,65150.66,10000.0,-56.47360266106874,9943.526397338932,1,True,False,bullish,63277.0,66011.45358059324,10126.60499883275,-1.8078971334906533,2024-04
2024-04-21 08:00:00,2024-04-21 08:00,2024-04-21,64926.83,10000.0,-32.455501455218176,9967.544498544781,1,True,False,bullish,63277.0,65695.56,10126.60499883275,-1.5707189162241786,2024-04
2024-04-21 09:00:00,2024-04-21 09:00,2024-04-21,64900.32,10000.0,-29.610843174526835,9970.389156825473,1,True,False,bullish,63377.22,65695.56,10126.60499883275,-1.5426279787281494,2024-04
2024-04-21 10:00:00,2024-04-21 10:00,2024-04-21,64954.51,10000.0,-35.42570670642644,9964.574293293574,1,True,False,bullish,63557.74,65695.56,10126.60499883275,-1.6000496272724505,2024-04
2024-04-21 11:00:00,2024-04-21 11:00,2024-04-21,65234.01,10000.0,-65.41748299662515,9934.582517003375,1,True,False,bullish,63575.83,65695.56,10126.60499883275,-1.8962177536450673,2024-04
2024-04-21 12:00:00,2024-04-21 12:00,2024-04-21,65004.24,10000.0,-40.761989478918245,9959.238010521081,1,True,False,bullish,63746.0,65695.56,10126.60499883275,-1.652745301420967,2024-04
2024-04-21 13:00:00,2024-04-21 13:00,2024-04-21,64882.0,10000.0,-27.64501368745552,9972.354986312544,1,True,False,bullish,63746.0,65695.56,10126.60499883275,-1.5232154560979287,2024-04
2024-04-21 14:00:00,2024-04-21 14:00,2024-04-21,64893.5,10000.0,-28.879022372025418,9971.120977627974,1,True,False,bullish,63790.0,65695.56,10126.60499883275,-1.535401264517561,2024-04
2024-04-21 15:00:00,2024-04-21 15:00,2024-04-21,65043.69,10000.0,-44.995175792508476,9955.004824207492,1,True,False,bullish,64456.54,65695.56,10126.60499883275,-1.694547922477852,2024-04
2024-04-21 16:00:00,2024-04-21 16:00,2024-04-21,64578.37,10000.0,4.9360347382795755,10004.936034738279,1,True,False,bullish,64201.0033534946,65695.56,10126.60499883275,-1.2014783247544039,2024-04
2024-04-21 17:00:00,2024-04-21 17:00,2024-04-21,64822.0,10000.0,-21.206707507090858,9978.79329249291,1,True,False,bullish,64237.5,65695.56,10126.60499883275,-1.4596373252129218,2024-04
2024-04-21 18:00:00,2024-04-21 18:00,2024-04-21,64772.0,10000.0,-15.841452356786974,9984.158547643214,1,True,False,bullish,64237.5,65695.56,10126.60499883275,-1.406655549475425,2024-04
2024-04-21 19:00:00,2024-04-21 19:00,2024-04-21,64538.0,10000.0,9.267941746635215,10009.267941746635,1,True,False,bullish,64145.458067387764,65695.56,10126.60499883275,-1.158700839023939,2024-04
2024-04-21 20:00:00,2024-04-21 20:00,2024-04-21,64646.17,10000.0,-2.339251245532026,9997.660748754468,1,True,False,bullish,64237.5,65695.56,10126.60499883275,-1.2733216126544418,2024-04
2024-04-21 21:00:00,2024-04-21 21:00,2024-04-21,64661.7,10000.0,-4.005699495216288,9995.994300504784,1,True,False,bullish,64235.32220530441,65695.56,10126.60499883275,-1.2897777521985003,2024-04
2024-04-21 22:00:00,2024-04-21 22:00,2024-04-21,65030.42,10000.0,-43.57123707561739,9956.428762924383,1,True,False,bullish,64237.5,65695.56,10126.60499883275,-1.6804865591971172,2024-04
2024-04-21 23:00:00,2024-04-21 23:00,2024-04-21,64941.15,10000.0,-33.99211053026517,9966.007889469734,1,True,False,bullish,64237.5,65695.56,10126.60499883275,-1.5858928967953951,2024-04
2024-04-22 00:00:00,2024-04-22 00:00,2024-04-22,64908.96,10000.0,-30.537959264499285,9969.462040735501,1,True,False,bullish,64237.5,65695.56,10126.60499883275,-1.55178322957558,2024-04
2024-04-22 01:00:00,2024-04-22 01:00,2024-04-22,64658.0,10000.0,-3.6086706140941125,9996.391329385906,1,True,False,bullish,64237.5,65695.56,10126.60499883275,-1.285857100793935,2024-04
2024-04-22 02:00:00,2024-04-22 02:00,2024-04-22,64806.69,10000.0,-19.56386638006806,9980.436133619933,1,True,False,bullish,64237.5,65695.56,10126.60499883275,-1.443414305482104,2024-04
2024-04-22 03:00:00,2024-04-22 03:00,2024-04-22,65703.5,10000.0,-115.79615580694836,9884.20384419305,1,True,False,bullish,64237.5,66217.8278048339,10126.60499883275,-2.393706031465038,2024-04
2024-04-22 04:00:00,2024-04-22 04:00,2024-04-22,65738.48,10000.0,-119.54968831010054,9880.4503116899,1,True,False,bullish,64237.5,66376.49450188022,10126.60499883275,-2.430772081770979,2024-04
2024-04-22 05:00:00,2024-04-22 05:00,2024-04-22,66377.99,9806.204736572947,0.0,9806.204736572947,0,True,False,bullish,64237.5,67284.43150385538,10126.60499883275,-3.1639454910775604,2024-04
2024-04-22 06:00:00,2024-04-22 06:00,2024-04-22,66300.0,9806.204736572947,0.0,9806.204736572947,0,True,False,bullish,64237.5,67373.49868323945,10126.60499883275,-3.1639454910775604,2024-04
2024-04-22 07:00:00,2024-04-22 07:00,2024-04-22,65980.0,9806.204736572947,0.0,9806.204736572947,0,True,False,bullish,64237.5,67125.8634219726,10126.60499883275,-3.1639454910775604,2024-04
2024-04-22 08:00:00,2024-04-22 08:00,2024-04-22,65961.59,9806.204736572947,0.0,9806.204736572947,0,True,False,bullish,64237.5,67166.54844181624,10126.60499883275,-3.1639454910775604,2024-04
2024-04-22 09:00:00,2024-04-22 09:00,2024-04-22,65938.0,9806.204736572947,0.0,9806.204736572947,0,True,False,bullish,64237.5,67183.1351771802,10126.60499883275,-3.1639454910775604,2024-04
2024-04-22 10:00:00,2024-04-22 10:00,2024-04-22,66048.18,9806.204736572947,0.0,9806.204736572947,0,True,False,bullish,64237.5,67336.86400960416,10126.60499883275,-3.1639454910775604,2024-04
2024-04-22 11:00:00,2024-04-22 11:00,2024-04-22,65877.47,9806.204736572947,0.0,9806.204736572947,0,True,False,bullish,64237.5,67188.70270854927,10126.60499883275,-3.1639454910775604,2024-04
2024-04-22 12:00:00,2024-04-22 12:00,2024-04-22,65995.48,9806.204736572947,0.0,9806.204736572947,0,True,False,bullish,64237.5,67292.31404752375,10126.60499883275,-3.1639454910775604,2024-04
2024-04-22 13:00:00,2024-04-22 13:00,2024-04-22,66114.0,9806.204736572947,0.0,9806.204736572947,0,True,False,bullish,64237.5,67421.36457456091,10126.60499883275,-3.1639454910775604,2024-04
2024-04-22 14:00:00,2024-04-22 14:00,2024-04-22,66031.77,9806.204736572947,0.0,9806.204736572947,0,True,False,bullish,64237.5,67322.90667592185,10126.60499883275,-3.1639454910775604,2024-04
2024-04-22 15:00:00,2024-04-22 15:00,2024-04-22,65994.38,9806.204736572947,0.0,9806.204736572947,0,True,False,bullish,64237.5,67216.44188859175,10126.60499883275,-3.1639454910775604,2024-04
2024-04-22 16:00:00,2024-04-22 16:00,2024-04-22,66154.73,9806.204736572947,0.0,9806.204736572947,0,True,False,bullish,64362.5,67317.40558032008,10126.60499883275,-3.1639454910775604,2024-04
2024-04-22 17:00:00,2024-04-22 17:00,2024-04-22,66540.0,9806.204736572947,0.0,9806.204736572947,0,True,False,bullish,64362.5,67665.61479508989,10126.60499883275,-3.1639454910775604,2024-04
2024-04-22 18:00:00,2024-04-22 18:00,2024-04-22,66331.17,9806.204736572947,0.0,9806.204736572947,0,True,False,bullish,64362.5,67430.50439891408,10126.60499883275,-3.1639454910775604,2024-04
2024-04-22 19:00:00,2024-04-22 19:00,2024-04-22,66524.77,9806.204736572947,0.0,9806.204736572947,0,True,False,bullish,64362.5,67584.98184682666,10126.60499883275,-3.1639454910775604,2024-04
2024-04-22 20:00:00,2024-04-22 20:00,2024-04-22,66509.5,9806.204736572947,0.0,9806.204736572947,0,True,False,bullish,64500.0,67493.8889117941,10126.60499883275,-3.1639454910775604,2024-04
2024-04-22 21:00:00,2024-04-22 21:00,2024-04-22,66526.94,9806.204736572947,0.0,9806.204736572947,0,True,False,bullish,64500.0,67319.31648913286,10126.60499883275,-3.1639454910775604,2024-04
2024-04-22 22:00:00,2024-04-22 22:00,2024-04-22,67027.97,9806.204736572947,0.0,9806.204736572947,0,True,False,bullish,64500.0,67684.15521558603,10126.60499883275,-3.1639454910775604,2024-04
2024-04-22 23:00:00,2024-04-22 23:00,2024-04-22,66819.32,9806.204736572947,0.0,9806.204736572947,0,True,False,bullish,64500.0,67493.06901149347,10126.60499883275,-3.1639454910775604,2024-04
2024-04-23 00:00:00,2024-04-23 00:00,2024-04-23,67028.14,9806.204736572947,0.0,9806.204736572947,0,True,False,bullish,64500.0,67745.40830954231,10126.60499883275,-3.1639454910775604,2024-04
2024-04-23 01:00:00,2024-04-23 01:00,2024-04-23,66780.0,9806.204736572947,0.0,9806.204736572947,0,True,False,bullish,64500.0,67527.86929323738,10126.60499883275,-3.1639454910775604,2024-04
2024-04-23 02:00:00,2024-04-23 02:00,2024-04-23,66615.79,9806.204736572947,0.0,9806.204736572947,0,True,False,bullish,64754.0,67374.7625509772,10126.60499883275,-3.1639454910775604,2024-04
2024-04-23 03:00:00,2024-04-23 03:00,2024-04-23,66435.01,9806.204736572947,0.0,9806.204736572947,0,True,False,bullish,65509.24,67232.35,10126.60499883275,-3.1639454910775604,2024-04
2024-04-23 04:00:00,2024-04-23 04:00,2024-04-23,66244.02,9806.204736572947,0.0,9806.204736572947,0,True,False,bullish,65525.17591730525,67232.35,10126.60499883275,-3.1639454910775604,2024-04
2024-04-23 05:00:00,2024-04-23 05:00,2024-04-23,66490.01,9806.204736572947,0.0,9806.204736572947,0,True,False,bullish,65626.87,67232.35,10126.60499883275,-3.1639454910775604,2024-04
2024-04-23 06:00:00,2024-04-23 06:00,2024-04-23,66378.16,9806.204736572947,0.0,9806.204736572947,0,True,False,bullish,65626.87,67232.35,10126.60499883275,-3.1639454910775604,2024-04
2024-04-23 07:00:00,2024-04-23 07:00,2024-04-23,66099.79,9806.204736572947,0.0,9806.204736572947,0,True,False,bullish,65461.84262250096,67232.35,10126.60499883275,-3.1639454910775604,2024-04
2024-04-23 08:00:00,2024-04-23 08:00,2024-04-23,66215.07,9806.204736572947,0.0,9806.204736572947,0,True,False,bullish,65601.67270739705,67232.35,10126.60499883275,-3.1639454910775604,2024-04
2024-04-23 09:00:00,2024-04-23 09:00,2024-04-23,66058.99,9806.204736572947,0.0,9806.204736572947,0,True,False,bullish,65438.92353856135,67232.35,10126.60499883275,-3.1639454910775604,2024-04
2024-04-23 10:00:00,2024-04-23 10:00,2024-04-23,66210.74,9806.204736572947,0.0,9806.204736572947,0,True,False,bullish,65610.65239058917,67232.35,10126.60499883275,-3.1639454910775604,2024-04
2024-04-23 11:00:00,2024-04-23 11:00,2024-04-23,66043.99,9806.204736572947,0.0,9806.204736572947,0,True,False,bullish,65451.45613977366,67232.35,10126.60499883275,-3.1639454910775604,2024-04
2024-04-23 12:00:00,2024-04-23 12:00,2024-04-23,66134.91,9806.204736572947,0.0,9806.204736572947,0,True,False,bullish,65540.22245120343,67232.35,10126.60499883275,-3.1639454910775604,2024-04
2024-04-23 13:00:00,2024-04-23 13:00,2024-04-23,66509.29,9806.204736572947,0.0,9806.204736572947,0,True,False,bullish,65665.86,67232.35,10126.60499883275,-3.1639454910775604,2024-04
2024-04-23 14:00:00,2024-04-23 14:00,2024-04-23,66909.78,9806.204736572947,0.0,9806.204736572947,0,True,False,bullish,65665.86,67534.99622319508,10126.60499883275,-3.1639454910775604,2024-04
2024-04-23 15:00:00,2024-04-23 15:00,2024-04-23,66419.56,9806.204736572947,0.0,9806.204736572947,0,True,False,bullish,65765.81,67232.35,10126.60499883275,-3.1639454910775604,2024-04
2024-04-23 16:00:00,2024-04-23 16:00,2024-04-23,66747.36,9806.204736572947,0.0,9806.204736572947,0,True,False,bullish,65765.81,67384.56348003806,10126.60499883275,-3.1639454910775604,2024-04
