date,capital,position_value,total_equity,close,peak,drawdown,month
2024-04-20,10000.215209968039,0.0,10000.215209968039,63824.08,10000.215209968039,0.0,2024-04
2024-04-20,10000.215209968039,0.0,10000.215209968039,63875.53,10000.215209968039,0.0,2024-04
2024-04-20,10000.215209968039,0.0,10000.215209968039,63935.33,10000.215209968039,0.0,2024-04
2024-04-20,10000.215209968039,0.0,10000.215209968039,64808.35,10000.215209968039,0.0,2024-04
2024-04-20,10000.215209968039,0.0,10000.215209968039,64739.24,10000.215209968039,0.0,2024-04
2024-04-20,10000.215209968039,0.0,10000.215209968039,65200.0,10000.215209968039,0.0,2024-04
2024-04-20,10000.215209968039,0.0,10000.215209968039,64964.09,10000.215209968039,0.0,2024-04
2024-04-20,10000.215209968039,0.0,10000.215209968039,64866.44,10000.215209968039,0.0,2024-04
2024-04-20,10000.215209968039,0.0,10000.215209968039,64727.64,10000.215209968039,0.0,2024-04
2024-04-20,10000.215209968039,0.0,10000.215209968039,64725.98,10000.215209968039,0.0,2024-04
2024-04-20,10000.215209968039,0.0,10000.215209968039,64613.51,10000.215209968039,0.0,2024-04
2024-04-20,10000.215209968039,0.0,10000.215209968039,64940.59,10000.215209968039,0.0,2024-04
2024-04-21,10000.215209968039,0.0,10000.215209968039,64759.98,10000.215209968039,0.0,2024-04
2024-04-21,10001.084790533072,0.0,10001.084790533072,64946.0,10001.084790533072,0.0,2024-04
2024-04-21,10001.084790533072,0.0,10001.084790533072,65297.99,10001.084790533072,0.0,2024-04
2024-04-21,10001.084790533072,0.0,10001.084790533072,65170.0,10001.084790533072,0.0,2024-04
2024-04-21,10001.084790533072,0.0,10001.084790533072,65056.0,10001.084790533072,0.0,2024-04
2024-04-21,10001.084790533072,0.0,10001.084790533072,65027.81,10001.084790533072,0.0,2024-04
2024-04-21,10001.084790533072,0.0,10001.084790533072,65048.01,10001.084790533072,0.0,2024-04
2024-04-21,10001.084790533072,0.0,10001.084790533072,65150.66,10001.084790533072,0.0,2024-04
2024-04-21,10001.084790533072,0.0,10001.084790533072,64926.83,10001.084790533072,0.0,2024-04
2024-04-21,10001.084790533072,0.0,10001.084790533072,64900.32,10001.084790533072,0.0,2024-04
2024-04-21,10001.084790533072,0.0,10001.084790533072,64954.51,10001.084790533072,0.0,2024-04
2024-04-21,10001.084790533072,0.0,10001.084790533072,65234.01,10001.084790533072,0.0,2024-04
2024-04-21,10001.084790533072,0.0,10001.084790533072,65004.24,10001.084790533072,0.0,2024-04
2024-04-21,10001.084790533072,0.0,10001.084790533072,64882.0,10001.084790533072,0.0,2024-04
2024-04-21,10001.084790533072,0.0,10001.084790533072,64893.5,10001.084790533072,0.0,2024-04
2024-04-21,10001.084790533072,0.0,10001.084790533072,65043.69,10001.084790533072,0.0,2024-04
2024-04-21,10001.084790533072,0.0,10001.084790533072,64578.37,10001.084790533072,0.0,2024-04
2024-04-21,10001.084790533072,0.0,10001.084790533072,64822.0,10001.084790533072,0.0,2024-04
2024-04-21,10001.084790533072,0.0,10001.084790533072,64772.0,10001.084790533072,0.0,2024-04
2024-04-21,10001.084790533072,0.0,10001.084790533072,64538.0,10001.084790533072,0.0,2024-04
2024-04-21,10001.084790533072,0.0,10001.084790533072,64646.17,10001.084790533072,0.0,2024-04
2024-04-21,10001.084790533072,0.0,10001.084790533072,64661.7,10001.084790533072,0.0,2024-04
2024-04-21,10001.084790533072,0.0,10001.084790533072,65030.42,10001.084790533072,0.0,2024-04
2024-04-21,10001.084790533072,0.0,10001.084790533072,64941.15,10001.084790533072,0.0,2024-04
2024-04-22,10001.084790533072,0.0,10001.084790533072,64908.96,10001.084790533072,0.0,2024-04
2024-04-22,10001.084790533072,0.0,10001.084790533072,64658.0,10001.084790533072,0.0,2024-04
2024-04-22,10001.084790533072,0.0,10001.084790533072,64806.69,10001.084790533072,0.0,2024-04
2024-04-22,10001.084790533072,0.0,10001.084790533072,65703.5,10001.084790533072,0.0,2024-04
2024-04-22,10001.084790533072,0.0,10001.084790533072,65738.48,10001.084790533072,0.0,2024-04
2024-04-22,10001.084790533072,0.0,10001.084790533072,66377.99,10001.084790533072,0.0,2024-04
2024-04-22,9997.911027814436,0.0,9997.911027814436,66300.0,10001.084790533072,-0.031734184692044844,2024-04
2024-04-22,9997.911027814436,0.0,9997.911027814436,65980.0,10001.084790533072,-0.031734184692044844,2024-04
2024-04-22,9997.911027814436,0.0,9997.911027814436,65961.59,10001.084790533072,-0.031734184692044844,2024-04
2024-04-22,9997.911027814436,0.0,9997.911027814436,65938.0,10001.084790533072,-0.031734184692044844,2024-04
2024-04-22,9997.911027814436,0.0,9997.911027814436,66048.18,10001.084790533072,-0.031734184692044844,2024-04
2024-04-22,9997.911027814436,0.0,9997.911027814436,65877.47,10001.084790533072,-0.031734184692044844,2024-04
2024-04-22,9997.911027814436,0.0,9997.911027814436,65995.48,10001.084790533072,-0.031734184692044844,2024-04
2024-04-22,9997.911027814436,0.0,9997.911027814436,66114.0,10001.084790533072,-0.031734184692044844,2024-04
2024-04-22,9997.911027814436,0.0,9997.911027814436,66031.77,10001.084790533072,-0.031734184692044844,2024-04
2024-04-22,9997.911027814436,0.0,9997.911027814436,65994.38,10001.084790533072,-0.031734184692044844,2024-04
2024-04-22,9997.911027814436,0.0,9997.911027814436,66154.73,10001.084790533072,-0.031734184692044844,2024-04
2024-04-22,9997.911027814436,0.0,9997.911027814436,66540.0,10001.084790533072,-0.031734184692044844,2024-04
2024-04-22,9997.911027814436,0.0,9997.911027814436,66331.17,10001.084790533072,-0.031734184692044844,2024-04
2024-04-22,9997.911027814436,0.0,9997.911027814436,66524.77,10001.084790533072,-0.031734184692044844,2024-04
2024-04-22,9997.911027814436,0.0,9997.911027814436,66509.5,10001.084790533072,-0.031734184692044844,2024-04
2024-04-22,9997.911027814436,0.0,9997.911027814436,66526.94,10001.084790533072,-0.031734184692044844,2024-04
2024-04-22,9997.911027814436,0.0,9997.911027814436,67027.97,10001.084790533072,-0.031734184692044844,2024-04
2024-04-22,9997.911027814436,0.0,9997.911027814436,66819.32,10001.084790533072,-0.031734184692044844,2024-04
2024-04-23,9997.911027814436,0.0,9997.911027814436,67028.14,10001.084790533072,-0.031734184692044844,2024-04
2024-04-23,9992.212702603561,0.0,9992.212702603561,66780.0,10001.084790533072,-0.08871125598203936,2024-04
2024-04-23,9992.212702603561,0.0,9992.212702603561,66615.79,10001.084790533072,-0.08871125598203936,2024-04
2024-04-23,9992.212702603561,0.0,9992.212702603561,66435.01,10001.084790533072,-0.08871125598203936,2024-04
2024-04-23,9992.212702603561,0.0,9992.212702603561,66244.02,10001.084790533072,-0.08871125598203936,2024-04
2024-04-23,9992.212702603561,0.0,9992.212702603561,66490.01,10001.084790533072,-0.08871125598203936,2024-04
2024-04-23,9992.212702603561,0.0,9992.212702603561,66378.16,10001.084790533072,-0.08871125598203936,2024-04
2024-04-23,9992.212702603561,0.0,9992.212702603561,66099.79,10001.084790533072,-0.08871125598203936,2024-04
2024-04-23,9992.212702603561,0.0,9992.212702603561,66215.07,10001.084790533072,-0.08871125598203936,2024-04
2024-04-23,9992.212702603561,0.0,9992.212702603561,66058.99,10001.084790533072,-0.08871125598203936,2024-04
2024-04-23,9992.212702603561,0.0,9992.212702603561,66210.74,10001.084790533072,-0.08871125598203936,2024-04
2024-04-23,9992.212702603561,0.0,9992.212702603561,66043.99,10001.084790533072,-0.08871125598203936,2024-04
2024-04-23,9992.212702603561,0.0,9992.212702603561,66134.91,10001.084790533072,-0.08871125598203936,2024-04
2024-04-23,9992.212702603561,0.0,9992.212702603561,66509.29,10001.084790533072,-0.08871125598203936,2024-04
2024-04-23,9992.212702603561,0.0,9992.212702603561,66909.78,10001.084790533072,-0.08871125598203936,2024-04
2024-04-23,9992.212702603561,0.0,9992.212702603561,66419.56,10001.084790533072,-0.08871125598203936,2024-04
2024-04-23,9992.212702603561,0.0,9992.212702603561,66747.36,10001.084790533072,-0.08871125598203936,2024-04
2024-04-23,9992.212702603561,0.0,9992.212702603561,66753.71,10001.084790533072,-0.08871125598203936,2024-04
2024-04-23,9992.212702603561,0.0,9992.212702603561,66783.56,10001.084790533072,-0.08871125598203936,2024-04
2024-04-23,9992.212702603561,0.0,9992.212702603561,66484.43,10001.084790533072,-0.08871125598203936,2024-04
2024-04-23,9992.212702603561,0.0,9992.212702603561,66352.94,10001.084790533072,-0.08871125598203936,2024-04
2024-04-23,9992.212702603561,0.0,9992.212702603561,66352.01,10001.084790533072,-0.08871125598203936,2024-04
2024-04-23,9992.212702603561,0.0,9992.212702603561,66362.85,10001.084790533072,-0.08871125598203936,2024-04
2024-04-23,9992.212702603561,0.0,9992.212702603561,66414.0,10001.084790533072,-0.08871125598203936,2024-04
2024-04-24,9992.212702603561,0.0,9992.212702603561,66742.19,10001.084790533072,-0.08871125598203936,2024-04
2024-04-24,9992.212702603561,0.0,9992.212702603561,66743.25,10001.084790533072,-0.08871125598203936,2024-04
2024-04-24,9992.212702603561,0.0,9992.212702603561,66530.01,10001.084790533072,-0.08871125598203936,2024-04
2024-04-24,9992.212702603561,0.0,9992.212702603561,66608.14,10001.084790533072,-0.08871125598203936,2024-04
2024-04-24,9992.212702603561,0.0,9992.212702603561,67008.0,10001.084790533072,-0.08871125598203936,2024-04
2024-04-24,9992.212702603561,0.0,9992.212702603561,66735.06,10001.084790533072,-0.08871125598203936,2024-04
2024-04-24,9992.212702603561,0.0,9992.212702603561,66778.26,10001.084790533072,-0.08871125598203936,2024-04
2024-04-24,9992.212702603561,0.0,9992.212702603561,66630.9,10001.084790533072,-0.08871125598203936,2024-04
2024-04-24,9992.212702603561,0.0,9992.212702603561,66533.99,10001.084790533072,-0.08871125598203936,2024-04
2024-04-24,9987.690502747519,0.0,9987.690502747519,66366.01,10001.084790533072,-0.13392834943497617,2024-04
2024-04-24,9987.690502747519,0.0,9987.690502747519,66432.25,10001.084790533072,-0.13392834943497617,2024-04
2024-04-24,9987.690502747519,0.0,9987.690502747519,66571.52,10001.084790533072,-0.13392834943497617,2024-04
2024-04-24,9987.690502747519,0.0,9987.690502747519,66353.02,10001.084790533072,-0.13392834943497617,2024-04
2024-04-24,9987.690502747519,0.0,9987.690502747519,66054.99,10001.084790533072,-0.13392834943497617,2024-04
2024-04-24,9987.690502747519,0.0,9987.690502747519,65234.85,10001.084790533072,-0.13392834943497617,2024-04
2024-04-24,9987.690502747519,0.0,9987.690502747519,64610.11,10001.084790533072,-0.13392834943497617,2024-04
2024-04-24,9987.690502747519,0.0,9987.690502747519,64798.0,10001.084790533072,-0.13392834943497617,2024-04
2024-04-24,9987.690502747519,0.0,9987.690502747519,64889.47,10001.084790533072,-0.13392834943497617,2024-04
2024-04-24,9987.690502747519,0.0,9987.690502747519,64127.04,10001.084790533072,-0.13392834943497617,2024-04
2024-04-24,9987.690502747519,0.0,9987.690502747519,63976.06,10001.084790533072,-0.13392834943497617,2024-04
2024-04-24,9987.690502747519,0.0,9987.690502747519,64110.0,10001.084790533072,-0.13392834943497617,2024-04
2024-04-24,9987.690502747519,0.0,9987.690502747519,64399.37,10001.084790533072,-0.13392834943497617,2024-04
2024-04-24,9987.690502747519,0.0,9987.690502747519,64096.0,10001.084790533072,-0.13392834943497617,2024-04
2024-04-24,9987.690502747519,0.0,9987.690502747519,64289.59,10001.084790533072,-0.13392834943497617,2024-04
2024-04-25,9987.690502747519,0.0,9987.690502747519,64557.25,10001.084790533072,-0.13392834943497617,2024-04
2024-04-25,10986.690502747519,992.4211455723408,11979.11164831986,64067.98,11979.11164831986,0.0,2024-04
2024-04-25,10986.690502747519,996.0148550317741,11982.705357779292,64299.98,11982.705357779292,0.0,2024-04
2024-04-25,10986.690502747519,995.7364974499378,11982.427000197456,64282.01,11982.705357779292,-0.0023229944618059256,2024-04
2024-04-25,10986.690502747519,996.6036347582958,11983.294137505814,64337.99,11983.294137505814,0.0,2024-04
2024-04-25,10986.690502747519,994.8280015025423,11981.518504250062,64223.36,11983.294137505814,-0.014817572158188004,2024-04
2024-04-25,10986.690502747519,995.8292833105498,11982.519786058068,64288.0,11983.294137505814,-0.0064619247333876865,2024-04
2024-04-25,10986.690502747519,991.6467941245947,11978.337296872114,64017.99,11983.294137505814,-0.04136459121191176,2024-04
2024-04-25,10986.690502747519,990.5747224362871,11977.265225183806,63948.78,11983.294137505814,-0.05031097670496663,2024-04
2024-04-25,10986.690502747519,990.8417722254277,11977.532274972946,63966.02,11983.294137505814,-0.04808245935343415,2024-04
2024-04-25,10986.690502747519,983.0345933260787,11969.725096073598,63462.01,11983.294137505814,-0.1132329831556686,2024-04
2024-04-25,10986.690502747519,989.2185618191605,11975.909064566678,63861.23,11983.294137505814,-0.06162807033186285,2024-04
2024-04-25,10986.690502747519,982.5359661385824,11969.226468886101,63429.82,11983.294137505814,-0.1173940025028963,2024-04
2024-04-25,10986.690502747519,982.5227995306491,11969.213302278167,63428.97,11983.294137505814,-0.1175038771983106,2024-04
2024-04-25,10986.690502747519,981.8410790422454,11968.531581789764,63384.96,11983.294137505814,-0.12319280113341714,2024-04
2024-04-25,10986.690502747519,993.4738546019231,11980.164357349442,64135.94,11983.294137505814,-0.026117861419896603,2024-04
2024-04-25,10986.690502747519,998.2682038036006,11984.958706551119,64445.45,11984.958706551119,0.0,2024-04
2024-04-25,10986.690502747519,1002.2731761343613,11988.96367888188,64704.0,11988.96367888188,0.0,2024-04
2024-04-25,10986.690502747519,1002.3986461629019,11989.08914891042,64712.1,11989.08914891042,0.0,2024-04
2024-04-25,10986.690502747519,1002.9409555084827,11989.631458256,64747.11,11989.631458256,0.0,2024-04
2024-04-25,10986.690502747519,1003.6717796994141,11990.362282446933,64794.29,11990.362282446933,0.0,2024-04
2024-04-25,10986.690502747519,1002.366271797513,11989.056774545032,64710.01,11990.362282446933,-0.010887977119861829,2024-04
2024-04-25,10986.690502747519,1000.7085184080796,11987.399021155597,64602.99,11990.362282446933,-0.02471369272697953,2024-04
2024-04-25,10986.690502747519,999.0874766195894,11985.777979367109,64498.34,11990.362282446933,-0.038233232423137635,2024-04
2024-04-26,9989.570318260106,0.0,9989.570318260106,64307.03,11990.362282446933,-16.68666815110206,2024-04
2024-04-26,9989.570318260106,0.0,9989.570318260106,64402.97,11990.362282446933,-16.68666815110206,2024-04
2024-04-26,9989.570318260106,0.0,9989.570318260106,64499.91,11990.362282446933,-16.68666815110206,2024-04
2024-04-26,9989.570318260106,0.0,9989.570318260106,64381.24,11990.362282446933,-16.68666815110206,2024-04
2024-04-26,9989.570318260106,0.0,9989.570318260106,64210.85,11990.362282446933,-16.68666815110206,2024-04
2024-04-26,9989.570318260106,0.0,9989.570318260106,64553.99,11990.362282446933,-16.68666815110206,2024-04
2024-04-26,9989.570318260106,0.0,9989.570318260106,64377.57,11990.362282446933,-16.68666815110206,2024-04
2024-04-26,9989.570318260106,0.0,9989.570318260106,64276.95,11990.362282446933,-16.68666815110206,2024-04
2024-04-26,9989.570318260106,0.0,9989.570318260106,64412.5,11990.362282446933,-16.68666815110206,2024-04
2024-04-26,9989.570318260106,0.0,9989.570318260106,64474.99,11990.362282446933,-16.68666815110206,2024-04
2024-04-26,9989.570318260106,0.0,9989.570318260106,64100.01,11990.362282446933,-16.68666815110206,2024-04
2024-04-26,9989.570318260106,0.0,9989.570318260106,64244.02,11990.362282446933,-16.68666815110206,2024-04
2024-04-26,9989.570318260106,0.0,9989.570318260106,64142.79,11990.362282446933,-16.68666815110206,2024-04
2024-04-26,9989.570318260106,0.0,9989.570318260106,64500.01,11990.362282446933,-16.68666815110206,2024-04
2024-04-26,9989.570318260106,0.0,9989.570318260106,63854.16,11990.362282446933,-16.68666815110206,2024-04
2024-04-26,9989.570318260106,0.0,9989.570318260106,63503.22,11990.362282446933,-16.68666815110206,2024-04
2024-04-26,9989.570318260106,0.0,9989.570318260106,63662.51,11990.362282446933,-16.68666815110206,2024-04
2024-04-26,9989.570318260106,0.0,9989.570318260106,64008.4,11990.362282446933,-16.68666815110206,2024-04
2024-04-26,9989.570318260106,0.0,9989.570318260106,64060.0,11990.362282446933,-16.68666815110206,2024-04
2024-04-26,9989.570318260106,0.0,9989.570318260106,63742.05,11990.362282446933,-16.68666815110206,2024-04
2024-04-26,9989.570318260106,0.0,9989.570318260106,63966.39,11990.362282446933,-16.68666815110206,2024-04
2024-04-26,9989.570318260106,0.0,9989.570318260106,64059.97,11990.362282446933,-16.68666815110206,2024-04
2024-04-26,9989.570318260106,0.0,9989.570318260106,63821.93,11990.362282446933,-16.68666815110206,2024-04
2024-04-26,9989.570318260106,0.0,9989.570318260106,63770.01,11990.362282446933,-16.68666815110206,2024-04
2024-04-27,9989.570318260106,0.0,9989.570318260106,63181.99,11990.362282446933,-16.68666815110206,2024-04
2024-04-27,10988.570318260106,990.6823131085299,11979.252631368636,62593.28,11990.362282446933,-0.09265484075123413,2024-04
2024-04-27,10988.570318260106,996.0112050918309,11984.581523351937,62929.97,11990.362282446933,-0.048211713364646726,2024-04
2024-04-27,10988.570318260106,998.4175870370656,11986.987905297172,63082.01,11990.362282446933,-0.028142411966158746,2024-04
2024-04-27,10988.570318260106,997.8883222893107,11986.458640549417,63048.57,11990.362282446933,-0.0325564966725842,2024-04
2024-04-27,10988.570318260106,996.9336198495806,11985.503938109687,62988.25,11990.362282446933,-0.04051874516217571,2024-04
2024-04-27,10988.570318260106,997.5627548293431,11986.13307308945,63028.0,11990.362282446933,-0.035271739567657716,2024-04
2024-04-27,10988.570318260106,996.5945991887879,11985.164917448894,62966.83,11990.362282446933,-0.04334618817688024,2024-04
2024-04-27,10988.570318260106,997.3729855612337,11985.94330382134,63016.01,11990.362282446933,-0.03685442125516833,2024-04
2024-04-27,10988.570318260106,996.8734761282449,11985.443794388351,62984.45,11990.362282446933,-0.04102034569699403,2024-04
2024-04-27,10988.570318260106,993.8908223688429,11982.46114062895,62796.0,11990.362282446933,-0.06589577221991176,2024-04
2024-04-27,10988.570318260106,994.9376396659873,11983.507957926093,62862.14,11990.362282446933,-0.05716528291121359,2024-04
2024-04-27,10988.570318260106,997.6675315228281,11986.237849782934,63034.62,11990.362282446933,-0.034397898635947353,2024-04
2024-04-27,10988.570318260106,1000.7138110084852,11989.284129268592,63227.09,11990.362282446933,-0.008991831547239598,2024-04
2024-04-27,10988.570318260106,999.203253965252,11987.773572225358,63131.65,11990.362282446933,-0.021589924979701598,2024-04
2024-04-27,10988.570318260106,996.3559235788555,11984.926241838963,62951.75,11990.362282446933,-0.04533675029926674,2024-04
2024-04-27,10988.570318260106,993.1627667947782,11981.733085054884,62750.0,11990.362282446933,-0.07196777869407132,2024-04
2024-04-27,10988.570318260106,1003.7070690555965,11992.277387315702,63416.21,11992.277387315702,0.0,2024-04
2024-04-27,10988.570318260106,1002.4858349665784,11991.056153226686,63339.05,11992.277387315702,-0.010183504346790212,2024-04
2024-04-27,10988.570318260106,1002.6925394404325,11991.262857700538,63352.11,11992.277387315702,-0.008459857810136535,2024-04
2024-04-27,10988.570318260106,1001.519420328483,11990.08973858859,63277.99,11992.277387315702,-0.01824214581149356,2024-04
2024-04-27,10988.570318260106,1001.7027004056063,11990.273018665714,63289.57,11992.277387315702,-0.01671382828509701,2024-04
2024-04-27,10988.570318260106,1001.2345290168925,11989.804847276999,63259.99,11992.277387315702,-0.02061776890950271,2024-04
2024-04-27,10988.570318260106,1004.4314843517909,11993.001802611898,63461.98,11993.001802611898,0.0,2024-04
2024-04-28,9980.685214134706,0.0,9980.685214134706,63616.57,11993.001802611898,-16.779090186069503,2024-04
2024-04-28,9980.685214134706,0.0,9980.685214134706,63603.6,11993.001802611898,-16.779090186069503,2024-04
2024-04-28,9980.685214134706,0.0,9980.685214134706,63950.0,11993.001802611898,-16.779090186069503,2024-04
2024-04-28,9980.685214134706,0.0,9980.685214134706,64021.62,11993.001802611898,-16.779090186069503,2024-04
2024-04-28,9980.685214134706,0.0,9980.685214134706,63843.14,11993.001802611898,-16.779090186069503,2024-04
2024-04-28,9980.685214134706,0.0,9980.685214134706,63953.99,11993.001802611898,-16.779090186069503,2024-04
2024-04-28,9980.685214134706,0.0,9980.685214134706,63967.14,11993.001802611898,-16.779090186069503,2024-04
2024-04-28,9980.685214134706,0.0,9980.685214134706,63915.5,11993.001802611898,-16.779090186069503,2024-04
2024-04-28,9980.685214134706,0.0,9980.685214134706,63709.98,11993.001802611898,-16.779090186069503,2024-04
2024-04-28,9980.685214134706,0.0,9980.685214134706,63759.33,11993.001802611898,-16.779090186069503,2024-04
2024-04-28,9980.685214134706,0.0,9980.685214134706,63694.5,11993.001802611898,-16.779090186069503,2024-04
2024-04-28,9980.685214134706,0.0,9980.685214134706,63484.01,11993.001802611898,-16.779090186069503,2024-04
2024-04-28,9980.685214134706,0.0,9980.685214134706,63590.03,11993.001802611898,-16.779090186069503,2024-04
2024-04-28,9980.685214134706,0.0,9980.685214134706,63775.43,11993.001802611898,-16.779090186069503,2024-04
2024-04-28,9980.685214134706,0.0,9980.685214134706,63607.19,11993.001802611898,-16.779090186069503,2024-04
2024-04-28,9980.685214134706,0.0,9980.685214134706,63540.0,11993.001802611898,-16.779090186069503,2024-04
2024-04-28,9980.685214134706,0.0,9980.685214134706,63705.38,11993.001802611898,-16.779090186069503,2024-04
2024-04-28,9980.685214134706,0.0,9980.685214134706,63768.47,11993.001802611898,-16.779090186069503,2024-04
2024-04-28,9980.685214134706,0.0,9980.685214134706,63923.99,11993.001802611898,-16.779090186069503,2024-04
2024-04-28,9980.685214134706,0.0,9980.685214134706,63730.49,11993.001802611898,-16.779090186069503,2024-04
2024-04-28,9980.685214134706,0.0,9980.685214134706,63686.0,11993.001802611898,-16.779090186069503,2024-04
2024-04-28,9980.685214134706,0.0,9980.685214134706,63661.99,11993.001802611898,-16.779090186069503,2024-04
2024-04-28,9980.685214134706,0.0,9980.685214134706,63151.05,11993.001802611898,-16.779090186069503,2024-04
2024-04-28,9980.685214134706,0.0,9980.685214134706,63118.62,11993.001802611898,-16.779090186069503,2024-04
2024-04-29,9980.685214134706,0.0,9980.685214134706,63257.43,11993.001802611898,-16.779090186069503,2024-04
2024-04-29,10979.685214134706,999.5979918880676,11979.283206022774,63232.0,11993.001802611898,-0.11438834759564767,2024-04
2024-04-29,10979.685214134706,991.2879799258363,11970.973194060543,62706.33,11993.001802611898,-0.1836788563356749,2024-04
2024-04-29,10979.685214134706,984.5431595940587,11964.228373728765,62279.67,11993.001802611898,-0.23991849043886646,2024-04
2024-04-29,10979.685214134706,988.6901823232464,11968.375396457952,62542.0,11993.001802611898,-0.20533980198837853,2024-04
2024-04-29,10979.685214134706,987.1548686059486,11966.840082740655,62444.88,11993.001802611898,-0.21814154872840308,2024-04
2024-04-29,10979.685214134706,983.278802189719,11962.964016324426,62199.69,11993.001802611898,-0.25046095032629995,2024-04
2024-04-29,10979.685214134706,986.4450705632524,11966.130284697958,62399.98,11993.001802611898,-0.22405998394903667,2024-04
2024-04-29,10979.685214134706,986.4137698923273,11966.098984027034,62398.0,11993.001802611898,-0.2243209750790227,2024-04
2024-04-29,10979.685214134706,988.5954898894881,11968.280704024195,62536.01,11993.001802611898,-0.20612936606345575,2024-04
2024-04-29,10979.685214134706,986.271019862805,11965.956233997511,62388.97,11993.001802611898,-0.22551125280825643,2024-04
2024-04-29,10979.685214134706,984.1689743007264,11963.854188435433,62256.0,11993.001802611898,-0.2430385207656454,2024-04
2024-04-29,10979.685214134706,989.6439042812837,11969.32911841599,62602.33,11993.001802611898,-0.1973874813455998,2024-04
2024-04-29,10979.685214134706,980.3433367432094,11960.028550877916,62014.0,11993.001802611898,-0.27493743665410425,2024-04
2024-04-29,10979.685214134706,993.3218911991839,11973.00710533389,62834.99,11993.001802611898,-0.1667197054339857,2024-04
2024-04-29,10979.685214134706,996.5480734832256,11976.233287617932,63039.07,11993.001802611898,-0.13981916512606737,2024-04
2024-04-29,10979.685214134706,992.6426034064298,11972.327817541136,62792.02,11993.001802611898,-0.17238374020972203,2024-04
2024-04-29,10979.685214134706,996.4557523124162,11976.140966447123,63033.23,11993.001802611898,-0.14058895714584793,2024-04
2024-04-29,10979.685214134706,993.8753439714512,11973.560558106157,62870.0,11993.001802611898,-0.16210490772632527,2024-04
2024-04-29,10979.685214134706,995.730778186847,11975.415992321554,62987.37,11993.001802611898,-0.14663393352041368,2024-04
2024-04-29,10979.685214134706,995.4375320021695,11975.122746136876,62968.82,11993.001802611898,-0.14907907769285733,2024-04
2024-04-29,10979.685214134706,997.3886071565031,11977.07382129121,63092.24,11993.001802611898,-0.1328106305897468,2024-04
2024-04-29,10979.685214134706,1009.9999320237954,11989.685146158501,63890.0,11993.001802611898,-0.027654931667519627,2024-04
2024-04-29,10979.685214134706,1009.6205299519756,11989.305744086681,63866.0,11993.001802611898,-0.03081846051596033,2024-04
