timestamp,type,price,size,sl,tp,atr,level,capital_after,pnl,reason,holding_hours,pyramid_level
2024-04-18 17:00:00,OPEN_LONG,62782.75,1000,61831.73283333333,64728.47283333333,643.7200000000001,Support_62797.0,10000.0,,,,
2024-04-18 19:00:00,OPEN_SHORT,63477.04,1000,64663.284114172755,61068.989471315625,798.7321428571419,Resistance_63465.0,10000.0,,,,
2024-04-19 00:00:00,OPEN_LONG,62711.08,1000,62225.70428571429,65710.035,774.2957142857132,Support_63387.0,10000.0,,,,
2024-04-19 01:00:00,CLOSE_LONG,61022.0,1000,,,,,-1800272.299999991,-1810272.299999991,STOP_LOSS,8.0,0.0
2024-04-19 01:00:00,CLOSE_SHORT,61022.0,1000,,,,,604967.6840000125,2405239.9840000034,TAKE_PROFIT,6.0,0.0
2024-04-19 01:00:00,CLOSE_LONG,61022.0,1000,,,,,-1133605.9479999808,-1738573.6319999932,STOP_LOSS,1.0,0.0
