signal,trend,composite,tech_score,emotion_score,rsi,macd,macd_hist,bb_position,fear_greed,price_change_24h_pct,close,timestamp
NEUTRAL,bearish,38,57,5,37.49250656697213,-198.37351131597825,-51.035241988670236,-0.09468931811952834,84,-1.7494821328243648,63181.99,2024-04-27 00:00:00
NEUTRAL,bearish,40,60,5,29.940358432695433,-282.5980332799736,-108.20781116213249,-0.22645826845325306,84,-2.8099480505324514,62593.28,2024-04-27 01:00:00
NEUTRAL,bearish,38,57,5,36.05966841684214,-318.5069546673767,-115.29338603962844,0.03400993422284297,84,-2.4340189001814116,62929.97,2024-04-27 02:00:00
NEUTRAL,bearish,38,57,5,32.894476532379855,-330.88246909149166,-102.13512037099468,0.15279671487256938,84,-2.018025747873131,63082.01,2024-04-27 03:00:00
NEUTRAL,bearish,38,57,5,38.59729083214195,-339.47522290991765,-88.5822993515365,0.17299302184863097,85,-1.81009907204156,63048.57,2024-04-27 04:00:00
SELL,bearish,36,54,5,42.05741818664148,-347.1506257829242,-77.00616177963445,0.1767639505260908,85,-2.425473622931751,62988.25,2024-04-27 05:00:00
NEUTRAL,bearish,38,57,5,39.83902840543316,-346.03704540384933,-60.714065120447685,0.2255580092128598,85,-2.0963357268688476,63028.0,2024-04-27 06:00:00
NEUTRAL,bearish,38,57,5,31.64679637859153,-346.10079815068457,-48.62225429382636,0.2249772234066221,85,-2.038242324814721,62966.83,2024-04-27 07:00:00
NEUTRAL,bearish,38,57,5,31.58845211011767,-338.2833873608761,-32.64387480321426,0.27207386509296955,85,-2.1680419173297105,63016.01,2024-04-27 08:00:00
NEUTRAL,bearish,38,57,5,35.13787096470435,-330.8211608177444,-20.14531860806602,0.27288081887157856,85,-2.3118111379311634,62984.45,2024-04-27 09:00:00
NEUTRAL,bearish,40,60,5,26.71208618034369,-336.23769374471885,-20.44948122803237,0.2056292656536569,85,-2.0343366561097254,62796.0,2024-04-27 10:00:00
NEUTRAL,bearish,40,60,5,25.902962465247498,-331.37352217760053,-12.468247728731228,0.26241294946784577,85,-2.1509861929561613,62862.14,2024-04-27 11:00:00
NEUTRAL,bearish,47,70,5,33.73239058296532,-310.02713679392036,7.102510123959178,0.36562819317862766,85,-1.7276610512264923,63034.62,2024-04-27 12:00:00
NEUTRAL,bearish,47,70,5,39.397833167995785,-274.41595580335706,34.170952891618015,0.48316514781165115,85,-1.9735190738730202,63227.09,2024-04-27 13:00:00
NEUTRAL,bearish,51,68,20,48.78278783658318,-251.00165781014948,46.068200707860456,0.45226001842196073,76,-1.1315002812659403,63131.65,2024-04-27 14:00:00
NEUTRAL,bearish,49,66,20,60.80360210484444,-244.14770174355363,42.33772541956506,0.3632575168338399,77,-0.868412656869999,62951.75,2024-04-27 15:00:00
NEUTRAL,bearish,51,68,20,44.09582111292635,-252.08950024700607,27.51674153289008,0.25374580138074343,77,-1.4333553609494842,62750.0,2024-04-27 16:00:00
NEUTRAL,bearish,51,68,20,58.19816902652257,-202.29393496911507,61.849845448624876,0.7795599451074191,76,-0.9251754457227479,63416.21,2024-04-27 17:00:00
NEUTRAL,bearish,48,64,20,56.9760516431475,-167.1301851363678,77.61087622509774,0.7790409803078736,76,-1.1254292850452652,63339.05,2024-04-27 18:00:00
NEUTRAL,bearish,51,68,20,58.94127938979327,-136.63379782995617,86.48581082520752,0.8876553888529964,76,-0.6117468766693279,63352.11,2024-04-27 19:00:00
NEUTRAL,bearish,48,64,20,56.04106152946463,-117.09624312743836,84.81869242218028,0.7849351593451231,76,-1.0761901679929076,63277.99,2024-04-27 20:00:00
NEUTRAL,bearish,48,64,20,57.99059173062638,-99.5308513448108,81.9072673638463,0.786019971597133,76,-1.202623104569045,63289.57,2024-04-27 21:00:00
NEUTRAL,bearish,51,68,20,56.099804990249424,-86.99419565933931,75.55513843945425,0.7235638507092946,76,-0.8804810509491001,63259.99,2024-04-27 22:00:00
NEUTRAL,bearish,49,66,20,61.00132237954614,-60.06748028571019,81.98548305046671,0.9255145831234707,76,-0.48303269828560147,63461.98,2024-04-27 23:00:00
NEUTRAL,bearish,51,68,20,69.2038736794807,-25.954555360091035,92.8787263808687,1.0084073946152978,76,0.6878225899500823,63616.57,2024-04-28 00:00:00
NEUTRAL,bearish,52,70,20,67.79532472519563,0.03322975666378625,95.09320919809882,0.9276676774784322,76,1.6141029835790688,63603.6,2024-04-28 01:00:00
NEUTRAL,bearish,50,67,20,70.27671206173966,48.026699808186095,114.4693433996969,1.1009638688062444,76,1.6208970066249773,63950.0,2024-04-28 02:00:00
NEUTRAL,bearish,52,70,20,68.59532758838603,90.79438489347376,125.78962278798765,1.0404981878443076,76,1.4895054865880164,64021.62,2024-04-28 03:00:00
NEUTRAL,bearish,52,70,20,66.02880945836944,109.02941583044594,115.21972297996787,0.8649655497137833,76,1.2602506289991933,63843.14,2024-04-28 04:00:00
NEUTRAL,bearish,50,67,20,73.3040049108055,130.91635555793619,109.68533016596649,0.8878957160553057,76,1.533206590117997,63953.99,2024-04-28 05:00:00
NEUTRAL,bearish,48,64,20,81.02163363510302,147.6213213779629,101.11223678879455,0.8590923000651127,76,1.49003617439869,63967.14,2024-04-28 06:00:00
NEUTRAL,bearish,52,70,20,68.53079372620036,154.90753310159198,86.71875880993892,0.7971746207477874,77,1.5066186434984807,63915.5,2024-04-28 07:00:00
NEUTRAL,bearish,52,70,20,62.56921148046483,142.4560176930172,59.41379472109131,0.6422915795541518,77,1.1012598227021941,63709.98,2024-04-28 08:00:00
NEUTRAL,bearish,52,70,20,63.46769499417921,135.01387863852142,41.57732453327641,0.6585786536802062,77,1.230271916322212,63759.33,2024-04-28 09:00:00
NEUTRAL,bearish,52,70,20,63.86010448903528,122.47289928085229,23.229076140485816,0.597562137252467,77,1.4308236193388169,63694.5,2024-04-28 10:00:00
NEUTRAL,bearish,47,63,20,55.713916283662314,94.46041802591935,-3.8267240915577077,0.4233688347360438,77,0.9892599901944132,63484.01,2024-04-28 11:00:00
NEUTRAL,bearish,47,63,20,59.28173688058948,79.8942812247551,-14.71428871417757,0.46580561076757115,77,0.8811189787453211,63590.03,2024-04-28 12:00:00
NEUTRAL,bearish,47,63,20,58.89820644860921,82.36133323267859,-9.797789365003268,0.6294901963018261,77,0.86725484282133,63775.43,2024-04-28 13:00:00
NEUTRAL,bearish,49,66,20,49.73576869337908,69.93476334449224,-17.77948740255171,0.44953024740943565,77,0.7532513406508512,63607.19,2024-04-28 14:00:00
NEUTRAL,bearish,49,66,20,48.26151608917661,54.041983365488704,-26.937813905244198,0.36662321338637166,77,0.9344458255727606,63540.0,2024-04-28 15:00:00
NEUTRAL,bearish,51,68,20,42.57899718473925,54.16721861424594,-21.45006292518957,0.5205655672351543,77,1.5225179282868595,63705.38,2024-04-28 16:00:00
NEUTRAL,bearish,49,66,20,42.28027054884328,58.680867671078886,-13.549131094685308,0.5723202841209953,77,0.5554731195699159,63768.47,2024-04-28 17:00:00
NEUTRAL,bearish,53,71,20,52.50051030822614,73.95462841166591,1.379703716721366,0.7614574518214703,77,0.923506115105921,63923.99,2024-04-28 18:00:00
NEUTRAL,bearish,49,66,20,43.42384012428498,69.64256485045189,-2.34588787559413,0.4565106423779969,77,0.5972650318986972,63730.49,2024-04-28 19:00:00
NEUTRAL,bearish,49,66,20,41.877665168201695,61.921460181692964,-8.053594035482448,0.37880625856541555,77,0.6447897602310126,63686.0,2024-04-28 20:00:00
NEUTRAL,bearish,49,66,20,42.55708942296955,53.251176350830065,-13.379102293076272,0.33279138036615624,77,0.5884381897364843,63661.99,2024-04-28 21:00:00
NEUTRAL,bearish,44,66,5,36.08553859941738,5.092621482188406,-49.23012572937435,-0.21895313338785788,87,-0.17220995450678567,63151.05,2024-04-28 22:00:00
NEUTRAL,bearish,40,60,5,33.91412632498627,-35.283484144034446,-71.68498508447776,-0.11304118879489657,87,-0.5410483568271895,63118.62,2024-04-28 23:00:00
NEUTRAL,bearish,40,60,5,39.41980430983141,-55.441931752691744,-73.47474615450804,0.0970650232699461,86,-0.5645384527961816,63257.43,2024-04-29 00:00:00
NEUTRAL,bearish,39,58,5,43.299210295407924,-72.63237438907527,-72.53215103271326,0.11744954832466484,87,-0.584243659163941,63232.0,2024-04-29 01:00:00
NEUTRAL,bearish,38,57,5,30.78996565366721,-127.2067397094288,-101.68521308245343,-0.18538258665179436,86,-1.9447537138389315,62706.33,2024-04-29 02:00:00
NEUTRAL,bearish,40,60,5,20.57166241697348,-202.55033943666785,-141.62305024775398,-0.23002071153798556,86,-2.7208777284923547,62279.67,2024-04-29 03:00:00
NEUTRAL,bearish,40,60,5,29.79111726650092,-238.34534959976008,-141.93444832867695,0.01976567711425641,86,-2.0380263251462916,62542.0,2024-04-29 04:00:00
NEUTRAL,bearish,40,60,5,29.45658780361518,-271.4211512990587,-140.00820002238044,0.04319584735777685,86,-2.3596807642494277,62444.88,2024-04-29 05:00:00
NEUTRAL,bearish,40,60,5,22.575850851853644,-313.80143865549326,-145.91078990305198,0.010863486755449134,86,-2.763059283250735,62199.69,2024-04-29 06:00:00
NEUTRAL,bearish,40,60,5,26.26119296833528,-327.4517328674556,-127.6488672920114,0.14685787359111852,85,-2.37113063341442,62399.98,2024-04-29 07:00:00
NEUTRAL,bearish,40,60,5,22.039687047657452,-334.5727128583894,-107.8158778263562,0.1830460899040334,86,-2.059300599372349,62398.0,2024-04-29 08:00:00
NEUTRAL,bearish,40,60,5,27.659574468085182,-325.3296890580241,-78.85828322079266,0.265321048990092,85,-1.9186525328920512,62536.01,2024-04-29 09:00:00
NEUTRAL,bearish,40,60,5,26.63775122392302,-326.1102295100718,-63.71105893827229,0.23230492807938358,85,-2.049674618687636,62388.97,2024-04-29 10:00:00
NEUTRAL,bearish,40,60,5,25.63165757902442,-333.6127016077153,-56.97082482873259,0.20929970108094673,85,-1.934361109199001,62256.0,2024-04-29 11:00:00
NEUTRAL,bearish,44,57,20,39.914199378000646,-308.0613882755788,-25.135609197276892,0.36853642763160444,76,-1.553230907423686,62602.33,2024-04-29 12:00:00
NEUTRAL,bearish,44,57,20,33.14154375854662,-331.4641896446992,-38.83072845311784,0.15561574943132675,75,-2.7619257133977726,62014.0,2024-04-29 13:00:00
NEUTRAL,bearish,51,68,20,44.663924776547724,-280.53026832826436,9.682554290653627,0.5296783618780827,73,-1.2140136987658257,62834.99,2024-04-29 14:00:00
NEUTRAL,bearish,53,71,20,47.668232217143384,-221.14796224470047,55.251888299374,0.6553849164895671,73,-0.7883695310040961,63039.07,2024-04-29 15:00:00
NEUTRAL,bearish,48,64,20,51.11044301090869,-191.81085107102263,67.67119957844147,0.5575134677516776,74,-1.4337250637230348,62792.02,2024-04-29 16:00:00
NEUTRAL,bearish,47,62,20,60.25832307809591,-147.39823290280037,89.667054197331,0.7469054714499636,74,-1.1529835983206116,63033.23,2024-04-29 17:00:00
NEUTRAL,bearish,48,64,20,54.58892725431049,-123.94346672652318,90.49745629888656,0.6536917234213385,74,-1.648817603531938,62870.0,2024-04-29 18:00:00
NEUTRAL,bearish,48,64,20,57.547014944060656,-94.79191525820352,95.719206213765,0.7445271391979983,74,-1.1660352838962829,62987.37,2024-04-29 19:00:00
NEUTRAL,bearish,47,62,20,61.42013345488979,-72.3519029652598,94.527374805367,0.7569853059517534,74,-1.1261187702163777,62968.82,2024-04-29 20:00:00
NEUTRAL,bearish,49,66,20,60.518878245648,-44.100703556665394,98.22285937116911,0.868217020738501,74,-0.8949610277655506,63092.24,2024-04-29 21:00:00
NEUTRAL,neutral,52,70,20,68.25594541814914,42.174973513392615,147.5988291529817,1.2060740210943224,73,1.1701309796115833,63890.0,2024-04-29 22:00:00
NEUTRAL,neutral,52,70,20,66.74067864452337,107.3747208074492,170.23886115763062,1.0617506725023458,73,1.184087991784355,63866.0,2024-04-29 23:00:00
NEUTRAL,neutral,50,67,20,74.13406061300323,214.19076531638711,221.64392453325485,1.1761167786717588,73,2.0907741588616524,64580.0,2024-04-30 00:00:00
NEUTRAL,bearish,51,68,20,62.54583843681867,217.7404210961322,180.15486425039995,0.7650848137389828,72,0.5914884868421177,63606.01,2024-04-30 01:00:00
NEUTRAL,bearish,52,70,20,61.313180568567496,231.9922548711911,155.52535842036707,0.8000453533923458,72,1.713670693213909,63780.91,2024-04-30 02:00:00
NEUTRAL,neutral,52,70,20,67.18733893345272,229.91113028046675,122.75538706371417,0.7254440488364722,72,2.1970572419539147,63647.99,2024-04-30 03:00:00
NEUTRAL,neutral,53,72,20,56.81182045210216,206.1953645153044,79.23169703884145,0.615414218207309,73,1.3782418214959513,63403.98,2024-04-30 04:00:00
NEUTRAL,neutral,53,72,20,53.59493276723202,179.36329316635965,41.91970055191737,0.5723343916975575,73,1.4174420705108215,63330.0,2024-04-30 05:00:00
NEUTRAL,neutral,53,72,20,57.98667470512762,162.83829945233447,20.31576547031375,0.5880725178898523,73,1.9490611609157549,63412.0,2024-04-30 06:00:00
NEUTRAL,neutral,48,64,20,51.47961131221828,127.0348622182355,-12.390137411028178,0.4569271653990873,73,1.1999362820308557,63148.74,2024-04-30 07:00:00
NEUTRAL,bearish,39,58,5,40.43500658003293,-0.5373448707978241,-111.96987560004922,-0.02269063801878207,81,-0.7671399724350159,61919.32,2024-04-30 08:00:00
NEUTRAL,bearish,38,57,5,37.219879138864414,-118.9330359534215,-184.29245334613833,-0.07572076822119493,81,-1.3560187162564463,61688.01,2024-04-30 09:00:00
NEUTRAL,bearish,40,60,5,38.49975286626676,-202.82489607851312,-214.54745077698396,0.030064446184083566,81,-0.9725757613885944,61782.19,2024-04-30 10:00:00
NEUTRAL,bearish,38,57,5,33.18500044535497,-312.33065662006993,-259.24256905483264,-0.04709002957088262,81,-1.6891223335903427,61204.42,2024-04-30 11:00:00
NEUTRAL,bearish,40,60,5,22.530713748688513,-392.51311109997187,-271.54001882778766,0.034666580156673586,82,-2.1918832733542004,61230.16,2024-04-30 12:00:00
NEUTRAL,bearish,40,60,5,20.86867021103609,-483.5348847112982,-290.0494339512912,0.01492424400650512,82,-1.9244525429741643,60820.57,2024-04-30 13:00:00
NEUTRAL,bearish,42,63,5,16.276513702415144,-515.2512613616418,-257.4126484813078,0.1554585776161673,82,-2.525853827620561,61247.87,2024-04-30 14:00:00
NEUTRAL,bearish,40,59,5,18.203468103409378,-570.2072685792955,-249.89492455916917,0.1080419090455857,83,-3.55687353890215,60796.85,2024-04-30 15:00:00
NEUTRAL,bearish,40,59,5,13.380058562476322,-643.4745988087525,-258.5298038309009,0.07674743863368444,83,-3.9102739488234284,60336.68,2024-04-30 16:00:00
NEUTRAL,bearish,40,59,5,14.37130042504377,-690.9816569793038,-244.82948960116175,0.13151874839298958,83,-4.227008515984354,60368.81,2024-04-30 17:00:00
NEUTRAL,bearish,40,59,5,15.849141649953523,-717.5469970618869,-217.11586374699584,0.17466441627486187,83,-3.9229044059169715,60403.67,2024-04-30 18:00:00
NEUTRAL,bearish,38,56,5,12.822798542030881,-818.787568385138,-254.68514805619748,0.046216018838580675,82,-5.86533459009323,59292.95,2024-04-30 19:00:00
NEUTRAL,bearish,38,56,5,21.284719796978067,-835.674311520037,-217.25751295287716,0.18289765767175728,81,-4.7804611869811104,59958.62,2024-04-30 20:00:00
NEUTRAL,bearish,38,56,5,25.14142743742535,-821.7213688306365,-162.64365621078127,0.24693826579501024,81,-4.615844991396722,60180.0,2024-04-30 21:00:00
NEUTRAL,bearish,39,50,20,37.09602591801047,-768.7354294719335,-87.7261734816625,0.3390936606037786,72,-5.16545625293473,60589.79,2024-04-30 22:00:00
NEUTRAL,bearish,39,50,20,39.84503841056428,-711.9036487268168,-24.715514189236615,0.3734746871009233,72,-5.001096044843889,60672.0,2024-04-30 23:00:00
NEUTRAL,bearish,39,50,20,35.56476109502641,-693.6805310635391,-5.193917220767162,0.3035167094295849,72,-6.719464230411898,60240.57,2024-05-01 00:00:00
NEUTRAL,bearish,48,64,20,39.005093657574804,-680.0168288365967,6.775828004940195,0.2961448962549137,72,-5.458965277023353,60133.78,2024-05-01 01:00:00
NEUTRAL,bearish,48,64,20,37.10429107618564,-677.9784657945638,7.05135283757852,0.2518755661422507,72,-6.040867087032787,59927.99,2024-05-01 02:00:00
NEUTRAL,bearish,46,61,20,44.20511165352107,-643.284495140033,33.39625879368748,0.35189985459184414,72,-5.344960618552131,60246.03,2024-05-01 03:00:00
NEUTRAL,bearish,49,66,20,39.44955735164053,-605.7435837139565,56.74973617581122,0.3846972142592876,72,-4.9208109648637315,60283.99,2024-05-01 04:00:00
NEUTRAL,bearish,46,61,20,41.41735215229849,-588.0939968848179,59.5194584039599,0.30825870957041285,72,-5.179219958945202,60050.0,2024-05-01 05:00:00
NEUTRAL,bearish,46,61,20,40.8549884148526,-609.0503149316719,30.850512285684772,0.09570878545197105,72,-6.121964296978488,59529.94,2024-05-01 06:00:00
NEUTRAL,bearish,41,53,20,27.6175600439407,-780.461671635836,-112.44867553478343,-0.3430687065738013,78,-8.945150766270238,57499.99,2024-05-01 07:00:00
NEUTRAL,bearish,41,53,20,25.88050858581643,-932.2128864708793,-211.35991229586136,-0.19869201687377874,78,-7.670675323953812,57169.69,2024-05-01 08:00:00
NEUTRAL,bearish,39,50,20,30.72276996302753,-1044.796853803513,-259.15510370279594,-0.07217035137585233,79,-7.412137301884114,57115.61,2024-05-01 09:00:00
NEUTRAL,bearish,39,50,20,30.567859956981877,-1069.0003968270394,-226.6869173810578,0.11442514374861003,79,-6.496224882931479,57768.68,2024-05-01 10:00:00
NEUTRAL,bearish,41,53,20,29.420646732512523,-1065.4273277220855,-178.49107862088317,0.17833490055181309,79,-5.401488977430057,57898.47,2024-05-01 11:00:00
NEUTRAL,bearish,41,53,20,24.83357252779558,-1044.7817912128303,-126.2764336893024,0.22295875248869207,79,-5.32446754997864,57969.98,2024-05-01 12:00:00
NEUTRAL,bearish,41,53,20,20.899256662839207,-1070.0429601447395,-121.23008209696923,0.13701504242981635,79,-5.786331828195623,57301.29,2024-05-01 13:00:00
NEUTRAL,bearish,41,53,20,25.10643904323078,-1063.2246399615397,-91.52940953101552,0.20420844511577446,79,-6.148573003436697,57482.0,2024-05-01 14:00:00
NEUTRAL,bearish,41,53,20,23.069549614092367,-1093.3102906446584,-97.29204817130733,0.13809030456145086,79,-6.432652349587187,56886.0,2024-05-01 15:00:00
NEUTRAL,bearish,41,53,20,25.89491386025736,-1091.8191019702426,-76.64068759751319,0.1997988459185036,79,-5.457194529099052,57043.99,2024-05-01 16:00:00
NEUTRAL,bearish,43,56,20,26.662597026184685,-1047.8423689407718,-26.131163654433863,0.28741608555473536,79,-4.876955500696467,57424.65,2024-05-01 17:00:00
NEUTRAL,bearish,51,68,20,40.86196362394513,-882.6386907103806,111.25801166076599,0.5606834702107131,76,-2.4662077651904313,58913.99,2024-05-01 18:00:00
NEUTRAL,bearish,49,66,20,33.216001006325314,-899.4620346528318,75.54773417465196,0.23124784207854746,74,-3.9439427453010767,56954.47,2024-05-01 19:00:00
NEUTRAL,bearish,49,66,20,38.09815519868609,-869.9068535860497,84.0823321931473,0.3270907370495384,73,-4.331187075352982,57361.7,2024-05-01 20:00:00
NEUTRAL,bearish,51,61,35,52.681800420129505,-793.1759641054086,128.65057733903075,0.45267052464553814,66,-3.7736291126620136,57909.03,2024-05-01 21:00:00
NEUTRAL,bearish,51,61,35,54.852908850863614,-726.2896436962837,156.42951819852453,0.4658804388719961,66,-4.4713969135724,57880.58,2024-05-01 22:00:00
NEUTRAL,bearish,51,61,35,58.05552260054574,-626.9682286327807,204.6007466096221,0.6055497926242368,66,-3.802462420886077,58364.97,2024-05-01 23:00:00
NEUTRAL,bearish,53,64,35,49.99097319363214,-589.6855447097114,193.5067444261531,0.48592751894285924,66,-4.1056716428812035,57767.29,2024-05-02 00:00:00
NEUTRAL,bearish,51,61,35,45.22093959209282,-605.9997320097536,141.7540457008888,0.292361566497441,66,-5.024480416830601,57112.37,2024-05-02 01:00:00
NEUTRAL,bearish,53,64,35,47.02442615066771,-583.8356367945817,131.13451273284863,0.4502689192136185,65,-4.111801513783453,57463.87,2024-05-02 02:00:00
NEUTRAL,bearish,51,61,35,50.90107691387359,-561.4916233149561,122.78282096997941,0.4413638655928634,66,-4.652837705654633,57442.88,2024-05-02 03:00:00
