signal,trend,composite,tech_score,emotion_score,rsi,macd,bb_position,fear_greed,price_change_24h_pct,close,timestamp
NEUTRAL,neutral,49,66,18,63.49052652188254,-80.6689757785789,0.8805548432258017,77,-0.4619652555694187,66367.99,2024-07-24 11:00:00
NEUTRAL,neutral,50,68,18,57.63704316797816,-72.24300899267837,0.7124127704687566,77,-0.4354280029615798,66215.1,2024-07-24 12:00:00
NEUTRAL,neutral,51,69,18,59.921598000027444,-54.53556482717977,0.8031000763765259,77,0.3812715031665803,66344.0,2024-07-24 13:00:00
SELL,neutral,44,59,18,71.01263804681234,-6.854740312002832,1.0528986928960868,77,-0.6958282139234218,66760.01,2024-07-24 14:00:00
NEUTRAL,neutral,49,66,18,59.15243226167052,-16.007544577194494,0.5738672775525533,76,-0.6127747487722601,66176.0,2024-07-24 15:00:00
NEUTRAL,neutral,51,70,18,59.238020874344414,-5.605809519125614,0.7346357720453758,76,0.8138875784092336,66394.0,2024-07-24 16:00:00
NEUTRAL,neutral,51,70,18,59.491350466262006,17.924618911201833,0.8530147511580258,76,0.9792495604735718,66586.01,2024-07-24 17:00:00
NEUTRAL,neutral,51,70,18,48.46318902772989,-30.215297491362435,0.1905069239513532,74,-0.1609474643182507,65754.0,2024-07-24 18:00:00
SELL,neutral,41,54,18,47.68868180246964,-75.7241744735511,0.13909204820022117,74,0.17698666732992585,65652.0,2024-07-24 19:00:00
SELL,neutral,40,53,18,51.91476973190527,-79.24487097554083,0.4229028565552139,74,0.31593652166952424,66044.01,2024-07-24 20:00:00
SELL,neutral,40,53,18,44.65281448447331,-112.76650075943326,0.11729266983654107,74,-0.3414956278843806,65647.05,2024-07-24 21:00:00
SELL,bearish,40,53,18,35.74342634226433,-166.3861651113839,-0.05405987531574165,74,-0.9557026845023686,65288.01,2024-07-24 22:00:00
SELL,bearish,40,53,18,37.47057958221696,-199.480589716346,0.06823541384148638,74,-0.849323457697837,65376.0,2024-07-24 23:00:00
SELL,neutral,42,55,18,38.15846582462562,-212.06362221633026,0.1773536955612068,74,-0.4102777697549631,65514.8,2024-07-25 00:00:00
SELL,bearish,37,53,8,31.24053336720418,-302.21313631501107,-0.18815279067822555,83,-1.8091703759677058,64478.0,2024-07-25 01:00:00
SELL,bearish,37,53,8,30.530814642645666,-390.9367369756292,-0.12498102727937907,83,-2.5352104551796817,64208.01,2024-07-25 02:00:00
SELL,bearish,39,56,8,28.10906508690769,-465.12193137382565,-0.04288190975926197,83,-2.9659948849941387,64093.59,2024-07-25 03:00:00
SELL,bearish,45,60,18,23.81675926975157,-507.85971124279604,0.0654568439772737,73,-2.490130580018224,64220.0,2024-07-25 04:00:00
SELL,bearish,42,56,18,27.80470825742519,-532.1251546017593,0.12726363110890546,73,-2.3566410859936826,64263.01,2024-07-25 05:00:00
SELL,bearish,42,56,18,25.075076159848948,-540.2063406567686,0.18067602686838038,73,-2.3885246896719114,64324.01,2024-07-25 06:00:00
SELL,bearish,41,60,8,20.46091387680167,-555.5390494958046,0.16747792379067505,84,-2.941977662762185,64134.0,2024-07-25 07:00:00
SELL,bearish,38,49,18,30.178003364944487,-543.8298151161798,0.252161707001706,74,-3.1383110106851464,64352.01,2024-07-25 08:00:00
SELL,bearish,38,49,18,30.669732020966208,-532.0720979798207,0.2644849408575795,74,-3.149773864011174,64306.71,2024-07-25 09:00:00
SELL,bearish,39,56,8,20.912607587400572,-528.0469680527021,0.24692720240013638,85,-3.497964327185732,64165.68,2024-07-25 10:00:00
SELL,bearish,42,56,18,23.271491543988716,-524.4342654824213,0.2517422772360394,75,-3.4233219960405736,64096.0,2024-07-25 11:00:00
SELL,bearish,40,53,18,27.357855628377138,-513.3937234061887,0.27930958338008155,75,-3.1580409906501794,64124.0,2024-07-25 12:00:00
SELL,bearish,39,56,8,24.06579436326426,-504.79542151276837,0.2674731671660442,85,-3.457720366574213,64050.01,2024-07-25 13:00:00
NEUTRAL,bearish,47,68,8,39.38688082330354,-429.6859209237664,0.5667948770045964,84,-2.8834776987001542,64835.0,2024-07-25 14:00:00
NEUTRAL,bearish,47,63,18,57.07886115582177,-369.4622846113198,0.5708349381102928,76,-2.093085106382986,64790.88,2024-07-25 15:00:00
SELL,bearish,44,58,18,66.35995419138794,-311.91610476980713,0.6483132867231335,76,-2.2984004578726958,64868.0,2024-07-25 16:00:00
SELL,bearish,42,56,18,72.96480003829,-248.59899971142295,0.7768893512156212,76,-2.3038322914978537,65051.98,2024-07-25 17:00:00
NEUTRAL,bearish,47,63,18,57.11883545667735,-234.7666353527311,0.5438348158144949,75,-1.8036925510235169,64568.0,2024-07-25 18:00:00
NEUTRAL,bearish,49,66,18,58.49430940667267,-211.36137398506253,0.6505374773126672,75,-1.4622402973252902,64692.01,2024-07-25 19:00:00
SELL,bearish,45,61,18,65.86205548785023,-142.2733615290781,1.0889749310288592,75,-1.1295498259418113,65298.01,2024-07-25 20:00:00
NEUTRAL,neutral,46,62,18,74.91082392839449,-43.44710263588786,1.1934203983651415,74,0.2908736950099078,65838.0,2024-07-25 21:00:00
NEUTRAL,neutral,49,66,18,69.02116783804884,19.00021817941888,0.9958037969302436,74,0.5452609139105391,65644.0,2024-07-25 22:00:00
NEUTRAL,neutral,47,63,18,71.29039249007654,80.15011091870838,0.9826461849904169,74,0.6484795643661334,65799.95,2024-07-25 23:00:00
SELL,neutral,45,61,18,78.08099527575419,173.73706265554938,1.0831336597053964,74,1.3267231221037123,66384.0,2024-07-26 00:00:00
NEUTRAL,neutral,49,66,18,79.72359972387684,248.7505768350602,1.0018582911214815,74,3.0274046961754397,66430.01,2024-07-26 01:00:00
NEUTRAL,neutral,49,66,18,82.23881629290247,351.2739788066465,1.0593567070762242,74,4.370171260563893,67014.01,2024-07-26 02:00:00
NEUTRAL,neutral,49,66,18,83.72255534012945,429.82907745894045,0.9824422601101064,74,4.600179206688226,67042.01,2024-07-26 03:00:00
NEUTRAL,bullish,49,66,18,80.40450145585982,489.17464959440986,0.9261736671030448,75,4.446947991279981,67075.83,2024-07-26 04:00:00
NEUTRAL,bullish,49,66,18,78.12109451211799,517.9840334658365,0.8474504384749277,74,4.140780209330375,66924.0,2024-07-26 05:00:00
NEUTRAL,bullish,49,66,18,78.46679624143722,545.6618808469793,0.8410588079681572,75,4.256575421837039,67062.01,2024-07-26 06:00:00
NEUTRAL,bullish,50,68,18,73.93298794613425,547.4515119194257,0.7748679195025658,74,4.29812579910811,66890.56,2024-07-26 07:00:00
NEUTRAL,bullish,49,66,18,85.5207875562635,559.8017754443281,0.7978872547603992,75,4.279586604987151,67106.01,2024-07-26 08:00:00
NEUTRAL,bullish,49,66,18,85.78338683431903,578.2550955798797,0.8188214883468581,75,4.64850402080903,67296.01,2024-07-26 09:00:00
NEUTRAL,bullish,49,66,18,82.98734443651293,586.7612000099471,0.7906087630538318,75,4.890979102847504,67304.01,2024-07-26 10:00:00
NEUTRAL,bullish,51,69,18,79.46127946123532,588.1738892356661,0.7691308715474701,76,5.0330753869196165,67322.0,2024-07-26 11:00:00
NEUTRAL,bullish,49,66,18,85.79794645340058,581.9404817716422,0.7440260965855836,76,4.974752042916841,67314.01,2024-07-26 12:00:00
NEUTRAL,bullish,47,69,8,87.95587663194895,616.203761031793,0.8599740371502724,86,5.991989696800992,67887.88,2024-07-26 13:00:00
NEUTRAL,bullish,52,71,18,67.31308848284853,591.3639512096124,0.6961105164509032,75,3.8451607927816767,67328.01,2024-07-26 14:00:00
NEUTRAL,bullish,52,71,18,69.40060708445009,583.670493927726,0.7628867684977083,75,4.2739502843609944,67560.01,2024-07-26 15:00:00
BUY,bullish,55,75,18,57.663434030517855,557.9079220524291,0.6911861613541892,76,3.897144971326383,67396.0,2024-07-26 16:00:00
NEUTRAL,bullish,50,68,18,56.63085894325856,529.4511159159156,0.6633409894009622,76,3.566409508211743,67372.0,2024-07-26 17:00:00
NEUTRAL,bullish,50,68,18,59.37271762124999,517.2162835763011,0.7501873845245334,76,4.6551697435262,67573.75,2024-07-26 18:00:00
NEUTRAL,bullish,49,67,18,68.24942478357627,534.9415142666112,0.986151116040126,75,5.097986598344995,67990.0,2024-07-26 19:00:00
NEUTRAL,bullish,50,68,18,55.59047898699077,498.4726606562617,0.6205425008033486,75,3.272932819851615,67435.17,2024-07-26 20:00:00
NEUTRAL,bullish,49,66,18,64.35263880765042,504.9703661107633,0.967508344764661,74,3.2018135423311778,67946.01,2024-07-26 21:00:00
NEUTRAL,bullish,49,66,18,61.77669392571215,502.7102736194356,0.8979093534436801,74,3.4763268539394376,67926.0,2024-07-26 22:00:00
NEUTRAL,bullish,50,68,18,59.24603102655978,493.773958720325,0.8437109650484531,75,3.20371064111753,67907.99,2024-07-26 23:00:00
NEUTRAL,bullish,48,65,18,58.514176810058444,478.29606005326787,0.7869768012177628,75,2.241910701373828,67872.27,2024-07-27 00:00:00
NEUTRAL,bullish,49,66,18,54.75444539722693,443.62527266392135,0.615056440679857,74,1.8485320113605486,67657.99,2024-07-27 01:00:00
NEUTRAL,bullish,48,65,18,59.164409760083544,440.9224589239602,0.8585443356540838,74,1.5131015141460757,68028.0,2024-07-27 02:00:00
NEUTRAL,bullish,48,65,18,48.73464767791561,415.4325340972282,0.6677985420835241,75,1.1276362388299654,67798.0,2024-07-27 03:00:00
NEUTRAL,bullish,47,63,18,58.79165413826034,396.15282052531256,0.7066656869547896,75,1.1780398393877345,67866.01,2024-07-27 04:00:00
NEUTRAL,bullish,47,63,18,55.86645758366439,378.86241450144735,0.7112013239227142,75,1.4512133165979435,67895.21,2024-07-27 05:00:00
NEUTRAL,bullish,47,63,18,62.054459470181975,376.76762443146436,0.856946879811375,75,1.5372041488169064,68092.89,2024-07-27 06:00:00
NEUTRAL,bullish,47,63,18,61.370603530831346,366.3487703944993,0.7784493527092656,75,1.713425631359633,68036.68,2024-07-27 07:00:00
NEUTRAL,bullish,47,63,18,57.43669116397331,349.9680867997813,0.710562477054498,75,1.3113430525820258,67986.0,2024-07-27 08:00:00
NEUTRAL,bullish,47,64,18,54.391906258548275,351.5900801452517,0.8986592976419434,76,1.3688775902167327,68217.21,2024-07-27 09:00:00
SELL,bullish,44,58,18,67.20050055878528,343.9242335623858,0.816084385701701,76,1.2650063495473818,68155.41,2024-07-27 10:00:00
NEUTRAL,bullish,47,63,18,58.058132645969415,338.34404910504236,0.8319880139492313,77,1.3188556489706293,68209.88,2024-07-27 11:00:00
NEUTRAL,bullish,47,63,18,63.11275865879812,345.28260488227534,0.9661356578559643,77,1.6133194263720174,68400.0,2024-07-27 12:00:00
SELL,bullish,43,63,8,75.19729295705986,412.67648641848064,1.3360832655395891,86,1.9710882119164497,69226.01,2024-07-27 13:00:00
NEUTRAL,bullish,50,68,18,69.6427053824018,441.28518008452374,1.0519180097523104,75,2.4561545781614624,68981.69,2024-07-27 14:00:00
NEUTRAL,bullish,48,65,18,71.5841465234165,447.68669016379863,0.908031617916733,75,1.900517776714361,68844.0,2024-07-27 15:00:00
NEUTRAL,bullish,51,70,18,62.92686579513266,434.83754062290245,0.7915453999515234,76,1.9111074841236864,68684.01,2024-07-27 16:00:00
NEUTRAL,bullish,50,68,18,65.13447472654639,408.3279500638164,0.6884009692549952,76,1.7336727423855613,68540.01,2024-07-27 17:00:00
SELL,bullish,45,61,18,64.18091218831752,383.12439107804676,0.6719738794175767,76,1.4340035886716285,68542.76,2024-07-27 18:00:00
SELL,bullish,42,61,8,56.60947586188308,335.3387606353208,0.4893443632211326,85,0.37652595969994707,68246.0,2024-07-27 19:00:00
SELL,bullish,45,66,8,44.81807344395759,257.79960560885957,0.2253563570568562,85,0.5279885851848576,67791.22,2024-07-27 20:00:00
SELL,bullish,42,61,8,60.49253700907279,279.3704715498461,0.8198394782076072,83,1.3451709673607093,68860.0,2024-07-27 21:00:00
SELL,bullish,43,63,8,57.7074483734373,273.9393212580326,0.6604302780893975,83,1.021655919677289,68619.97,2024-07-27 22:00:00
SELL,bullish,43,63,8,46.51778404635307,208.8496243483969,0.2240427902364971,83,-0.016919953012906053,67896.5,2024-07-27 23:00:00
SELL,bullish,44,64,8,47.85641533485196,160.37935327277228,0.2552408131745045,83,0.12631078936948814,67958.0,2024-07-28 00:00:00
SELL,bullish,45,65,8,48.71994207861913,131.10709697964194,0.32584312339003835,83,0.6385350791532352,68090.01,2024-07-28 01:00:00
NEUTRAL,bullish,47,64,18,47.24762881930552,111.4205474966584,0.3605469312732427,73,0.178529429058627,68149.45,2024-07-28 02:00:00
NEUTRAL,bullish,51,69,18,33.66734281980082,78.09438425503322,0.2359173595552419,74,0.2108469276379754,67940.95,2024-07-28 03:00:00
SELL,bullish,45,66,8,30.85460030516269,2.995602407550905,-0.04415683506934435,83,-0.77801833347797,67338.0,2024-07-28 04:00:00
SELL,bullish,39,56,8,33.227017947787516,-49.17575775680598,0.06452614351172521,83,-0.6969711118059774,67422.0,2024-07-28 05:00:00
SELL,bullish,37,53,8,35.541808070507216,-84.38413671455055,0.13583010288202893,83,-0.8912531102733379,67486.01,2024-07-28 06:00:00
SELL,bullish,37,53,8,37.982439129749395,-105.03646624879912,0.19901423333478566,83,-0.6993580521565623,67560.86,2024-07-28 07:00:00
SELL,bullish,37,53,8,36.32671204202064,-134.44764789246256,0.15867167479259528,83,-0.8913599858794474,67380.0,2024-07-28 08:00:00
SELL,bullish,40,53,18,39.86799140895069,-151.67865746635653,0.2033754167415163,73,-1.1486251050138452,67433.65,2024-07-28 09:00:00
SELL,bullish,39,51,18,46.85890974101637,-153.37020448331896,0.280754252956611,73,-0.8735916928678256,67560.01,2024-07-28 10:00:00
SELL,bullish,42,56,18,32.269135135493855,-130.93138571332383,0.43253343995847726,75,-0.5481317369272709,67836.0,2024-07-28 11:00:00
SELL,bullish,40,53,18,38.974960876349776,-98.77560023013211,0.5370959305421349,75,-0.5847807017543949,68000.01,2024-07-28 12:00:00
NEUTRAL,bullish,47,64,18,52.17867465343894,-73.41393809679721,0.5480706598547453,76,-1.788345161016791,67988.01,2024-07-28 13:00:00
NEUTRAL,bullish,48,65,18,45.35218184366512,-72.01270493710763,0.4266244629444032,76,-1.7913304240589123,67746.0,2024-07-28 14:00:00
SELL,bullish,37,48,18,40.1092624120162,-78.15119514035177,0.3807203302317765,76,-1.7416187322061516,67645.0,2024-07-28 15:00:00
SELL,bullish,40,53,18,39.451734675509826,-79.27712113842426,0.40651168440800617,76,-1.461766719794022,67680.01,2024-07-28 16:00:00
NEUTRAL,bullish,49,67,18,51.02186516193671,-54.649318189462065,0.6575361198877472,76,-0.8046978691715889,67988.47,2024-07-28 17:00:00
SELL,bullish,45,61,18,72.79502474928196,-14.98446609909297,0.9228954371701001,77,-0.44753085519171343,68236.01,2024-07-28 18:00:00
NEUTRAL,bullish,47,63,18,67.1662288033926,6.370212502748473,0.7916171857884037,77,-0.1963485039416235,68112.0,2024-07-28 19:00:00
NEUTRAL,bullish,49,67,18,62.732710170904376,14.731397019815631,0.6974696538170714,77,0.31976117261203196,68007.99,2024-07-28 20:00:00
NEUTRAL,bullish,47,64,18,61.59137189828988,22.226326233838336,0.7150776492212417,77,-1.2170636073192131,68021.93,2024-07-28 21:00:00
SELL,bullish,45,61,18,67.31733051960063,26.912594692301354,0.7170142530414391,77,-0.8885605750046155,68010.24,2024-07-28 22:00:00
NEUTRAL,bullish,47,63,18,70.3480632406642,49.394057505138335,0.8935850510280109,77,0.5204686544961978,68249.88,2024-07-28 23:00:00
SELL,bullish,43,63,8,74.62192332634797,103.46945933850657,1.1284613412447357,87,1.112466523440947,68714.01,2024-07-29 00:00:00
SELL,bullish,45,66,8,65.93909924910972,131.4133273351472,0.943478976168181,86,0.6726096823895356,68547.99,2024-07-29 01:00:00
SELL,bullish,43,63,8,75.30441783231021,232.45945380163903,1.270163163301041,85,2.068321901350645,69559.0,2024-07-29 02:00:00
SELL,bullish,45,65,8,70.72778827974346,292.11930269928416,1.0449009907740423,85,2.07050387137655,69347.67,2024-07-29 03:00:00
SELL,bullish,45,66,8,76.51956103746568,337.15412103562267,0.9775166335739751,85,3.0146425495262807,69368.0,2024-07-29 04:00:00
SELL,bullish,45,66,8,81.02048788286402,392.05417390841467,1.007957261938676,85,3.3224615110794886,69662.07,2024-07-29 05:00:00
SELL,bullish,45,66,8,78.99484536079147,424.691261784159,0.9209936268663685,85,3.1147196285570944,69588.01,2024-07-29 06:00:00
SELL,bullish,43,63,8,75.30656391977573,440.63551853258105,0.854753590872034,85,2.9116710474082153,69528.01,2024-07-29 07:00:00
NEUTRAL,bullish,47,68,8,71.31931233088449,442.4812408450671,0.7970376668658579,85,3.08325912733749,69457.5,2024-07-29 08:00:00
SELL,bullish,45,66,8,75.11379689213047,443.87055330247676,0.786413923701814,85,3.093930107594667,69520.0,2024-07-29 09:00:00
SELL,bullish,45,66,8,78.79381115517138,447.87790006196883,0.7891464130927882,85,3.049126250869416,69620.0,2024-07-29 10:00:00
SELL,bullish,43,63,8,77.57390417937052,442.72345208079787,0.7521864549546554,85,2.5709210448729314,69580.01,2024-07-29 11:00:00
SELL,bullish,43,63,8,79.49494882883008,451.13938654477533,0.8005290301072304,85,2.6461319638041436,69799.38,2024-07-29 12:00:00
NEUTRAL,bullish,47,68,8,65.42165044738283,410.6493136998033,0.597408611528975,84,1.8909069407973655,69273.6,2024-07-29 13:00:00
SELL,bullish,45,66,8,43.770125315323675,290.8376690070145,0.21114255462918569,83,0.7114958816756722,68228.01,2024-07-29 14:00:00
SELL,bullish,45,66,8,44.246672972991924,183.7612218088907,0.16574588343383753,83,0.6785423904205778,68104.0,2024-07-29 15:00:00
NEUTRAL,neutral,53,73,18,17.356719256736667,4.921370336742257,-0.13590634110805053,73,-1.09338045310573,66940.01,2024-07-29 16:00:00
NEUTRAL,bullish,47,63,18,19.90416151648111,-129.262916376043,-0.03590434176198853,73,-1.4316986394898978,67015.08,2024-07-29 17:00:00
SELL,bullish,44,59,18,27.135227766227302,-200.61946104986419,0.10535586036192174,73,-1.1958788328918835,67419.99,2024-07-29 18:00:00
NEUTRAL,bullish,47,63,18,21.109701375546578,-263.5678711384535,0.11032084490105386,73,-1.1876761804087366,67303.05,2024-07-29 19:00:00
NEUTRAL,bullish,47,63,18,22.789037196969673,-304.5428605681227,0.16283589399312376,73,-0.9381250644225791,67369.99,2024-07-29 20:00:00
SELL,bullish,44,59,18,25.540270310030422,-322.8040305136674,0.21726641664438648,73,-0.7672966644727608,67500.0,2024-07-29 21:00:00
NEUTRAL,neutral,47,63,18,24.352882187059677,-355.1815963625704,0.1892569622161311,73,-1.1511207724013373,67227.36,2024-07-29 22:00:00
SELL,bearish,45,60,18,21.072736156139086,-411.8136881659884,0.13602156406036167,73,-2.146802309396001,66784.69,2024-07-29 23:00:00
SELL,bearish,39,56,8,18.66280764585329,-465.42591179355804,0.14351613131621338,83,-3.061981101088407,66610.0,2024-07-30 00:00:00
SELL,bearish,42,56,18,17.365847231689997,-533.9285267519881,0.11107935959917867,73,-3.408794335180365,66211.33,2024-07-30 01:00:00
SELL,bearish,42,56,18,17.162174498255993,-565.0267176538764,0.18658451481003244,73,-4.515576704667989,66418.01,2024-07-30 02:00:00
SELL,bearish,42,56,18,22.339453352157705,-567.6369046265318,0.25014152093929815,73,-3.9477461895980004,66610.0,2024-07-30 03:00:00
SELL,bearish,38,49,18,32.10385027410801,-547.4150635979604,0.31066622768197083,74,-3.69040479760121,66808.04,2024-07-30 04:00:00
SELL,bearish,38,49,18,30.562934487075964,-551.181939560207,0.265206611621821,74,-4.562109624362309,66484.01,2024-07-30 05:00:00
SELL,bearish,34,44,18,47.35182389322484,-525.3561934957688,0.34458332813464054,75,-4.055296307510448,66766.01,2024-07-30 06:00:00
SELL,bearish,34,44,18,49.07131499909641,-484.2985725792241,0.4087688579377077,75,-3.704996015274986,66952.0,2024-07-30 07:00:00
NEUTRAL,bearish,47,64,18,39.78362049391532,-460.9700254499767,0.37284964084038524,76,-3.8663787208005007,66772.01,2024-07-30 08:00:00
NEUTRAL,bearish,47,64,18,39.20188668690837,-450.52207512992027,0.31158102107872776,76,-4.188708285385512,66608.01,2024-07-30 09:00:00
NEUTRAL,bearish,47,64,18,37.59858255126506,-439.28744653009926,0.31024788956130706,76,-4.363875323182997,66581.87,2024-07-30 10:00:00
NEUTRAL,bearish,49,67,18,34.84661532568704,-426.10627088601177,0.31058290264748634,76,-4.320206335124121,66574.01,2024-07-30 11:00:00
NEUTRAL,bearish,47,63,18,40.2778839936677,-403.42544927442214,0.3854880980168369,76,-4.486257614322653,66668.0,2024-07-30 12:00:00
NEUTRAL,bearish,47,63,18,42.59764418691381,-403.87374631065177,0.21861788493082399,76,-4.174187569290466,66381.99,2024-07-30 13:00:00
SELL,bearish,36,47,18,37.168712187782056,-445.2512582756608,-0.06206485831299414,75,-3.544013668286672,65810.0,2024-07-30 14:00:00
SELL,bearish,36,47,18,50.07488670982666,-440.2071863590827,0.21517036953544322,75,-2.772216022553753,66216.01,2024-07-30 15:00:00
NEUTRAL,bearish,50,68,18,45.97161852917892,-434.11046692176023,0.2139080741060437,75,-1.1353449155445339,66180.01,2024-07-30 16:00:00
SELL,bearish,38,50,18,37.93139343860597,-449.27559594469494,0.024620729353397316,75,-1.7116595249905053,65868.01,2024-07-30 17:00:00
SELL,bearish,40,53,18,33.15022893755631,-459.54712898608705,0.0335813586758223,76,-2.3672207604895967,65824.01,2024-07-30 18:00:00
SELL,bearish,38,50,18,39.77077236687705,-453.82121180783724,0.15427237772127503,76,-2.0385851755603923,65931.02,2024-07-30 19:00:00
NEUTRAL,bearish,50,68,18,39.1628487507176,-423.82226003790856,0.35222887270619774,76,-1.7574293836172594,66186.01,2024-07-30 20:00:00
NEUTRAL,bearish,50,68,18,37.57659184500936,-386.07661679892044,0.43297510812179363,76,-1.7718518518518467,66304.0,2024-07-30 21:00:00
NEUTRAL,bearish,52,71,18,39.04358184691798,-358.64539640599105,0.3817535075862956,76,-1.4954625616713235,66222.0,2024-07-30 22:00:00
NEUTRAL,bearish,51,69,18,41.176223429486114,-335.7788232046296,0.37201100607373,76,-0.8934532749946156,66188.0,2024-07-30 23:00:00
NEUTRAL,bearish,51,70,18,45.26127059383505,-301.59243311006867,0.5007154989816935,76,-0.3993394385227389,66344.0,2024-07-31 00:00:00
NEUTRAL,bearish,53,72,18,44.54880215214096,-275.20033337091445,0.4715425435000878,76,0.1278784159750357,66296.0,2024-07-31 01:00:00
NEUTRAL,bearish,53,73,18,39.62218233806797,-265.254154562499,0.35882874607826704,76,-0.44543641099754616,66122.16,2024-07-31 02:00:00
NEUTRAL,bearish,51,69,18,43.27260495265312,-259.5569015979272,0.32383553042996177,76,-0.8287043987389331,66058.0,2024-07-31 03:00:00
NEUTRAL,bearish,48,65,18,49.85645933011014,-272.39743672142504,0.12815858192147353,77,-1.5028730075002827,65804.0,2024-07-31 04:00:00
NEUTRAL,bearish,51,70,18,49.015086280257385,-249.71651766753348,0.4890122837483667,77,-0.4640063076820855,66175.52,2024-07-31 05:00:00
NEUTRAL,bearish,50,68,18,56.07600760419881,-206.40803102795326,0.7833730565097394,76,-0.4583469942265328,66459.99,2024-07-31 06:00:00
NEUTRAL,bearish,49,66,18,57.989111163938,-188.95006535844004,0.5664889302885928,77,-1.0873461584418709,66224.0,2024-07-31 07:00:00
NEUTRAL,bearish,47,64,18,60.73953115780723,-166.0981541887886,0.7088918855723209,77,-0.6889114166250154,66312.01,2024-07-31 08:00:00
NEUTRAL,bearish,49,66,18,57.471399290250645,-150.2907804326387,0.6583139154540866,77,-0.5194720574897782,66262.0,2024-07-31 09:00:00
NEUTRAL,bearish,50,68,18,45.64998049315753,-157.73183198626793,0.28427486487430587,77,-0.885931861030631,65992.0,2024-07-31 10:00:00
NEUTRAL,bearish,50,68,18,45.25769982969199,-153.62665206975362,0.4332314139239667,77,-0.7210020847474907,66094.01,2024-07-31 11:00:00
NEUTRAL,bearish,50,68,18,48.44467155146524,-143.8884438494715,0.5176920479097307,77,-0.7712545749084865,66153.82,2024-07-31 12:00:00
NEUTRAL,bearish,47,69,8,56.36942675156094,-106.36536397488089,0.9491637352523138,86,0.18982558371629654,66508.0,2024-07-31 13:00:00
NEUTRAL,bearish,53,72,18,51.98019801977196,-81.17930009623524,0.8347914045192774,76,0.957301321987547,66440.0,2024-07-31 14:00:00
NEUTRAL,bearish,51,70,18,51.72392559961899,-65.30863124433381,0.7284825008298722,76,0.24764403654042866,66379.99,2024-07-31 15:00:00
NEUTRAL,bearish,51,69,18,55.259280050488755,-53.56518834049348,0.6860413033986912,76,0.27499240329520447,66362.0,2024-07-31 16:00:00
NEUTRAL,bearish,50,68,18,62.362204724375076,-17.90790186780214,1.045550209486343,76,1.2418623243665605,66686.0,2024-07-31 17:00:00
NEUTRAL,bearish,50,68,18,64.81151877443611,-2.3719890830107033,0.8123820973324103,76,1.0694881700461734,66527.99,2024-07-31 18:00:00
SELL,bearish,37,53,8,36.262168588204226,-91.57602335038246,-0.28715567349972987,84,-1.0225687392671934,65256.83,2024-07-31 19:00:00
SELL,bearish,45,60,18,24.945164238472287,-213.15256275245338,-0.31208699352565134,73,-2.4026225481789787,64595.81,2024-07-31 20:00:00
SELL,bearish,40,53,18,33.886819780662236,-275.4876570104534,-0.007413509387175142,73,-1.9998793436293405,64978.0,2024-07-31 21:00:00
SELL,bearish,40,53,18,32.38281663314862,-321.02589146318496,0.06254668955645437,73,-1.8754945486394226,64980.01,2024-07-31 22:00:00
SELL,bearish,42,56,18,29.987262394659567,-381.1261504621798,0.00713628160351114,73,-2.3569227050220576,64628.0,2024-07-31 23:00:00
SELL,bearish,40,53,18,32.428269326150655,-422.44200978661684,0.07406898809283258,73,-2.5595381647172344,64645.9,2024-08-01 00:00:00
SELL,bearish,40,53,18,27.325936738250746,-485.40865729394136,0.01352863866835776,73,-3.158561602509957,64202.0,2024-08-01 01:00:00
SELL,bearish,40,53,18,25.694218158716737,-536.5480118105697,0.056526754971758776,73,-3.043079657409864,64110.01,2024-08-01 02:00:00
SELL,bearish,42,56,18,18.043382643457477,-584.380292280177,0.07351395052421394,73,-3.2123134215386484,63936.01,2024-08-01 03:00:00
SELL,bearish,42,56,18,17.488842162049608,-630.7995400295331,0.0838685245705224,73,-3.1359643790650926,63740.41,2024-08-01 04:00:00
SELL,bearish,42,56,18,27.70312070386845,-615.021349063587,0.2496811337401837,73,-2.8281304022998333,64303.99,2024-08-01 05:00:00
SELL,bearish,40,53,18,27.35061585965053,-601.8721527334201,0.255941761736651,73,-3.3614058623842813,64226.0,2024-08-01 06:00:00
SELL,bearish,45,60,18,23.771292515485598,-576.5273162612575,0.30167864267030703,73,-2.8621194733027377,64328.59,2024-08-01 07:00:00
SELL,bearish,42,56,18,27.618661563125443,-535.8544407772424,0.3622136159687234,73,-2.7217392445199495,64507.17,2024-08-01 08:00:00
NEUTRAL,bearish,50,68,18,37.96129126540076,-501.1658410017044,0.3707033614897004,75,-2.710452446349343,64466.0,2024-08-01 09:00:00
NEUTRAL,bearish,48,65,18,49.79467991215749,-458.8198914225577,0.42033008443861036,75,-2.1327585161837748,64584.55,2024-08-01 10:00:00
NEUTRAL,bearish,49,66,18,43.79993223297911,-413.2585931320791,0.46607005591560324,76,-2.1480917862299442,64674.25,2024-08-01 11:00:00
NEUTRAL,bearish,48,65,18,48.19308393134832,-356.1223213303456,0.5574013809671418,76,-1.9195263402778662,64883.98,2024-08-01 12:00:00
NEUTRAL,bearish,47,64,18,52.58764059243946,-317.6654437497273,0.5590237023165522,76,-2.637231611234736,64754.03,2024-08-01 13:00:00
NEUTRAL,bearish,47,64,18,39.02699094118901,-349.18480810964684,0.14876991834249434,74,-3.769069837447314,63935.83,2024-08-01 14:00:00
