timestamp,date,close,capital,pos_pnl,total_equity,n_pos,trend,rsi,atr,support,resistance,peak,dd,month
2024-04-19 20:00:00,2024-04-19,64044.11,9422.680106793776,0.0,9422.680106793776,0,strong_bull,40.0147990087913,733.7107142857136,59600.01,65450.0,10095.16841626869,-6.6614867800637985,2024-04
2024-04-19 21:00:00,2024-04-19,64398.32,9422.680106793776,0.0,9422.680106793776,0,strong_bull,47.66136076563751,691.3114285714281,59600.01,65450.0,10095.16841626869,-6.6614867800637985,2024-04
2024-04-19 22:00:00,2024-04-19,64012.5,9422.680106793776,0.0,9422.680106793776,0,strong_bull,40.989472473089485,655.1078571428562,59600.01,65450.0,10095.16841626869,-6.6614867800637985,2024-04
2024-04-19 23:00:00,2024-04-19,63818.01,9422.680106793776,0.0,9422.680106793776,0,strong_bull,36.447775721652306,706.2671428571417,59600.01,65450.0,10095.16841626869,-6.6614867800637985,2024-04
2024-04-20 00:00:00,2024-04-20,63444.51,9422.680106793776,0.0,9422.680106793776,0,strong_bull,32.933682547717254,709.9885714285707,59600.01,65450.0,10095.16841626869,-6.6614867800637985,2024-04
2024-04-20 01:00:00,2024-04-20,63656.0,9422.680106793776,0.0,9422.680106793776,0,strong_bull,34.90766233635941,704.8628571428562,59600.01,65450.0,10095.16841626869,-6.6614867800637985,2024-04
2024-04-20 02:00:00,2024-04-20,63834.02,9422.680106793776,0.0,9422.680106793776,0,strong_bull,36.23187347397571,697.1285714285706,61140.0,65450.0,10095.16841626869,-6.6614867800637985,2024-04
2024-04-20 03:00:00,2024-04-20,63956.0,9422.680106793776,0.0,9422.680106793776,0,strong_bull,38.632290814514334,671.5649999999993,61739.68,65450.0,10095.16841626869,-6.6614867800637985,2024-04
2024-04-20 04:00:00,2024-04-20,64133.07,9422.680106793776,0.0,9422.680106793776,0,strong_bull,45.903218102096766,622.1249999999994,61739.68,65450.0,10095.16841626869,-6.6614867800637985,2024-04
2024-04-20 05:00:00,2024-04-20,64159.0,9422.680106793776,0.0,9422.680106793776,0,strong_bull,46.4381839180963,614.1635714285715,61809.93,65450.0,10095.16841626869,-6.6614867800637985,2024-04
2024-04-20 06:00:00,2024-04-20,64046.07,9422.680106793776,0.0,9422.680106793776,0,strong_bull,50.561982595389,561.0564285714287,62953.9,65450.0,10095.16841626869,-6.6614867800637985,2024-04
2024-04-20 07:00:00,2024-04-20,63961.22,9422.680106793776,0.0,9422.680106793776,0,strong_bull,39.06966371726056,515.2185714285713,62953.9,65450.0,10095.16841626869,-6.6614867800637985,2024-04
2024-04-20 08:00:00,2024-04-20,63729.45,9422.680106793776,0.0,9422.680106793776,0,strong_bull,41.715514283092624,497.3942857142855,62953.9,65450.0,10095.16841626869,-6.6614867800637985,2024-04
2024-04-20 09:00:00,2024-04-20,63615.01,9422.680106793776,0.0,9422.680106793776,0,strong_bull,37.529322526705435,511.1657142857143,62953.9,65450.0,10095.16841626869,-6.6614867800637985,2024-04
2024-04-20 10:00:00,2024-04-20,63567.28,9422.680106793776,0.0,9422.680106793776,0,strong_bull,40.88010618803343,493.1028571428573,62953.9,65450.0,10095.16841626869,-6.6614867800637985,2024-04
2024-04-20 11:00:00,2024-04-20,63707.17,9422.680106793776,0.0,9422.680106793776,0,strong_bull,35.60050168545905,490.639285714286,62953.9,65440.57,10095.16841626869,-6.6614867800637985,2024-04
2024-04-20 12:00:00,2024-04-20,63824.08,9422.680106793776,0.0,9422.680106793776,0,strong_bull,45.579070858721856,481.03000000000037,62953.9,65069.07,10095.16841626869,-6.6614867800637985,2024-04
2024-04-20 13:00:00,2024-04-20,63875.53,9422.680106793776,0.0,9422.680106793776,0,strong_bull,51.44670918928339,415.23714285714334,62953.9,64965.78,10095.16841626869,-6.6614867800637985,2024-04
2024-04-20 14:00:00,2024-04-20,63935.33,9422.680106793776,0.0,9422.680106793776,0,strong_bull,64.65781897668788,371.9071428571432,62953.9,64808.54,10095.16841626869,-6.6614867800637985,2024-04
2024-04-20 15:00:00,2024-04-20,64808.35,9422.680106793776,0.0,9422.680106793776,0,strong_bull,74.66724320246914,406.43642857142913,62953.9,64960.37,10095.16841626869,-6.6614867800637985,2024-04
2024-04-20 16:00:00,2024-04-20,64739.24,9422.680106793776,0.0,9422.680106793776,0,strong_bull,70.3248491162081,402.90500000000037,62953.9,64969.39,10095.16841626869,-6.6614867800637985,2024-04
2024-04-20 17:00:00,2024-04-20,65200.0,9422.680106793776,0.0,9422.680106793776,0,strong_bull,74.24327463494616,431.84071428571457,62953.9,65419.0,10095.16841626869,-6.6614867800637985,2024-04
2024-04-20 18:00:00,2024-04-20,64964.09,9422.680106793776,0.0,9422.680106793776,0,strong_bull,65.83196799386837,433.3228571428569,62953.9,65419.0,10095.16841626869,-6.6614867800637985,2024-04
2024-04-20 19:00:00,2024-04-20,64866.44,9422.680106793776,0.0,9422.680106793776,0,strong_bull,63.11910749119573,429.4164285714282,62953.9,65419.0,10095.16841626869,-6.6614867800637985,2024-04
2024-04-20 20:00:00,2024-04-20,64727.64,9422.680106793776,0.0,9422.680106793776,0,strong_bull,62.519240730435946,438.40999999999934,62953.9,65419.0,10095.16841626869,-6.6614867800637985,2024-04
2024-04-20 21:00:00,2024-04-20,64725.98,9422.680106793776,0.0,9422.680106793776,0,strong_bull,64.49012846258282,435.95499999999964,62953.9,65419.0,10095.16841626869,-6.6614867800637985,2024-04
2024-04-20 22:00:00,2024-04-20,64613.51,9422.680106793776,0.0,9422.680106793776,0,strong_bull,67.54365772341075,428.5649999999997,62953.9,65419.0,10095.16841626869,-6.6614867800637985,2024-04
2024-04-20 23:00:00,2024-04-20,64940.59,9422.680106793776,0.0,9422.680106793776,0,strong_bull,74.25811788126073,419.57142857142804,63090.07,65419.0,10095.16841626869,-6.6614867800637985,2024-04
2024-04-21 00:00:00,2024-04-21,64759.98,9422.680106793776,0.0,9422.680106793776,0,strong_bull,70.81413692965785,415.8142857142853,63090.07,65419.0,10095.16841626869,-6.6614867800637985,2024-04
2024-04-21 01:00:00,2024-04-21,64946.0,9422.680106793776,0.0,9422.680106793776,0,strong_bull,71.2765993988495,415.5421428571421,63277.0,65419.0,10095.16841626869,-6.6614867800637985,2024-04
2024-04-21 02:00:00,2024-04-21,65297.99,9422.680106793776,0.0,9422.680106793776,0,strong_bull,73.42268611363001,422.4357142857137,63277.0,65419.0,10095.16841626869,-6.6614867800637985,2024-04
2024-04-21 03:00:00,2024-04-21,65170.0,9422.680106793776,0.0,9422.680106793776,0,strong_bull,70.08256615994512,447.61928571428507,63277.0,65695.56,10095.16841626869,-6.6614867800637985,2024-04
2024-04-21 04:00:00,2024-04-21,65056.0,9422.680106793776,0.0,9422.680106793776,0,strong_bull,67.09865825261784,455.70571428571355,63277.0,65695.56,10095.16841626869,-6.6614867800637985,2024-04
2024-04-21 05:00:00,2024-04-21,65027.81,9422.680106793776,0.0,9422.680106793776,0,strong_bull,54.51147913031762,390.6942857142848,63277.0,65695.56,10095.16841626869,-6.6614867800637985,2024-04
2024-04-21 06:00:00,2024-04-21,65048.01,9422.680106793776,0.0,9422.680106793776,0,strong_bull,56.47770136738144,372.5057142857134,63277.0,65695.56,10095.16841626869,-6.6614867800637985,2024-04
2024-04-21 07:00:00,2024-04-21,65150.66,9422.680106793776,0.0,9422.680106793776,0,strong_bull,48.781860736083914,343.60499999999956,63277.0,65695.56,10095.16841626869,-6.6614867800637985,2024-04
2024-04-21 08:00:00,2024-04-21,64926.83,9422.680106793776,0.0,9422.680106793776,0,strong_bull,49.07458000930464,331.3199999999997,63277.0,65695.56,10095.16841626869,-6.6614867800637985,2024-04
2024-04-21 09:00:00,2024-04-21,64900.32,9422.680106793776,0.0,9422.680106793776,0,strong_bull,50.87229660140507,332.4164285714282,63377.22,65695.56,10095.16841626869,-6.6614867800637985,2024-04
2024-04-21 10:00:00,2024-04-21,64954.51,9422.680106793776,0.0,9422.680106793776,0,strong_bull,56.10722573068749,317.5471428571426,63557.74,65695.56,10095.16841626869,-6.6614867800637985,2024-04
2024-04-21 11:00:00,2024-04-21,65234.01,9422.680106793776,0.0,9422.680106793776,0,strong_bull,61.89637650272492,337.77499999999935,63575.83,65695.56,10095.16841626869,-6.6614867800637985,2024-04
2024-04-21 12:00:00,2024-04-21,65004.24,9422.680106793776,0.0,9422.680106793776,0,strong_bull,58.673136428779046,353.3757142857139,63746.0,65695.56,10095.16841626869,-6.6614867800637985,2024-04
2024-04-21 13:00:00,2024-04-21,64882.0,9422.680106793776,0.0,9422.680106793776,0,strong_bull,48.56936352667258,359.8614285714284,63746.0,65695.56,10095.16841626869,-6.6614867800637985,2024-04
2024-04-21 14:00:00,2024-04-21,64893.5,9422.680106793776,0.0,9422.680106793776,0,strong_bull,53.553748043695144,352.34857142857123,63790.0,65695.56,10095.16841626869,-6.6614867800637985,2024-04
2024-04-21 15:00:00,2024-04-21,65043.69,9422.680106793776,0.0,9422.680106793776,0,strong_bull,52.65065798395136,344.46071428571406,64456.54,65695.56,10095.16841626869,-6.6614867800637985,2024-04
2024-04-21 16:00:00,2024-04-21,64578.37,9422.680106793776,0.0,9422.680106793776,0,strong_bull,31.60555805486294,372.6335714285711,64237.5,65695.56,10095.16841626869,-6.6614867800637985,2024-04
2024-04-21 17:00:00,2024-04-21,64822.0,9422.680106793776,0.0,9422.680106793776,0,strong_bull,41.60118162683273,354.3135714285714,64237.5,65695.56,10095.16841626869,-6.6614867800637985,2024-04
2024-04-21 18:00:00,2024-04-21,64772.0,9422.680106793776,0.0,9422.680106793776,0,strong_bull,42.92730061957844,348.2000000000002,64237.5,65695.56,10095.16841626869,-6.6614867800637985,2024-04
2024-04-21 19:00:00,2024-04-21,64538.0,9422.680106793776,0.0,9422.680106793776,0,strong_bull,38.935998156765784,353.0185714285721,64237.5,65695.56,10095.16841626869,-6.6614867800637985,2024-04
2024-04-21 20:00:00,2024-04-21,64646.17,9422.680106793776,0.0,9422.680106793776,0,strong_bull,41.270041277402605,360.25642857142935,64237.5,65695.56,10095.16841626869,-6.6614867800637985,2024-04
2024-04-21 21:00:00,2024-04-21,64661.7,9422.680106793776,0.0,9422.680106793776,0,strong_bull,38.95943785616975,377.8185714285719,64237.5,65695.56,10095.16841626869,-6.6614867800637985,2024-04
2024-04-21 22:00:00,2024-04-21,65030.42,9422.680106793776,0.0,9422.680106793776,0,strong_bull,52.19538246997026,394.8985714285721,64237.5,65695.56,10095.16841626869,-6.6614867800637985,2024-04
2024-04-21 23:00:00,2024-04-21,64941.15,9422.680106793776,0.0,9422.680106793776,0,strong_bull,50.84288799062311,393.00071428571493,64237.5,65695.56,10095.16841626869,-6.6614867800637985,2024-04
2024-04-22 00:00:00,2024-04-22,64908.96,9422.680106793776,0.0,9422.680106793776,0,strong_bull,49.051053528468884,407.1571428571437,64237.5,65695.56,10095.16841626869,-6.6614867800637985,2024-04
2024-04-22 01:00:00,2024-04-22,64658.0,9422.680106793776,0.0,9422.680106793776,0,strong_bull,37.85552542913817,446.3707142857155,64237.5,65695.56,10095.16841626869,-6.6614867800637985,2024-04
2024-04-22 02:00:00,2024-04-22,64806.69,9422.680106793776,0.0,9422.680106793776,0,strong_bull,45.6874533380208,440.73428571428667,64237.5,65695.56,10095.16841626869,-6.6614867800637985,2024-04
2024-04-22 03:00:00,2024-04-22,65703.5,9422.680106793776,0.0,9422.680106793776,0,strong_bull,63.40139250497924,502.9114285714298,64237.5,66090.69,10095.16841626869,-6.6614867800637985,2024-04
2024-04-22 04:00:00,2024-04-22,65738.48,9422.680106793776,0.0,9422.680106793776,0,strong_bull,63.679633215230496,511.6335714285727,64237.5,66090.69,10095.16841626869,-6.6614867800637985,2024-04
2024-04-22 05:00:00,2024-04-22,66377.99,9422.680106793776,0.0,9422.680106793776,0,strong_bull,68.64703810740293,544.5442857142864,64237.5,66414.81,10095.16841626869,-6.6614867800637985,2024-04
2024-04-22 06:00:00,2024-04-22,66300.0,9422.680106793776,0.0,9422.680106793776,0,strong_bull,76.98099014242254,502.500000000001,64237.5,66414.81,10095.16841626869,-6.6614867800637985,2024-04
2024-04-22 07:00:00,2024-04-22,65980.0,9422.680106793776,0.0,9422.680106793776,0,strong_bull,67.72365786909137,513.5985714285723,64237.5,66479.8,10095.16841626869,-6.6614867800637985,2024-04
2024-04-22 08:00:00,2024-04-22,65961.59,9422.680106793776,0.0,9422.680106793776,0,strong_bull,68.38493708326885,515.9057142857154,64237.5,66479.8,10095.16841626869,-6.6614867800637985,2024-04
2024-04-22 09:00:00,2024-04-22,65938.0,9422.680106793776,0.0,9422.680106793776,0,strong_bull,73.1418729048001,510.6014285714295,64237.5,66479.8,10095.16841626869,-6.6614867800637985,2024-04
2024-04-22 10:00:00,2024-04-22,66048.18,9422.680106793776,0.0,9422.680106793776,0,strong_bull,73.15970834169653,503.83928571428623,64237.5,66479.8,10095.16841626869,-6.6614867800637985,2024-04
2024-04-22 11:00:00,2024-04-22,65877.47,9422.680106793776,0.0,9422.680106793776,0,strong_bull,69.10380545626933,495.62285714285775,64237.5,66479.8,10095.16841626869,-6.6614867800637985,2024-04
2024-04-22 12:00:00,2024-04-22,65995.48,9422.680106793776,0.0,9422.680106793776,0,strong_bull,66.46129703541331,483.3142857142863,64237.5,66479.8,10095.16841626869,-6.6614867800637985,2024-04
2024-04-22 13:00:00,2024-04-22,66114.0,9422.680106793776,0.0,9422.680106793776,0,strong_bull,69.80797486950136,509.71142857142905,64237.5,66479.8,10095.16841626869,-6.6614867800637985,2024-04
2024-04-22 14:00:00,2024-04-22,66031.77,9422.680106793776,0.0,9422.680106793776,0,strong_bull,68.64767371176558,518.0128571428571,64237.5,66479.8,10095.16841626869,-6.6614867800637985,2024-04
2024-04-22 15:00:00,2024-04-22,65994.38,9422.680106793776,0.0,9422.680106793776,0,strong_bull,73.88935366922547,474.024285714286,64237.5,66479.8,10095.16841626869,-6.6614867800637985,2024-04
2024-04-22 16:00:00,2024-04-22,66154.73,9422.680106793776,0.0,9422.680106793776,0,strong_bull,73.99774983262479,484.2771428571427,64362.5,66479.8,10095.16841626869,-6.6614867800637985,2024-04
2024-04-22 17:00:00,2024-04-22,66540.0,9422.680106793776,0.0,9422.680106793776,0,strong_bull,68.20742314351968,438.15142857142774,64362.5,66824.28,10095.16841626869,-6.6614867800637985,2024-04
2024-04-22 18:00:00,2024-04-22,66331.17,9422.680106793776,0.0,9422.680106793776,0,strong_bull,61.99296638186049,440.239999999999,64362.5,66824.28,10095.16841626869,-6.6614867800637985,2024-04
2024-04-22 19:00:00,2024-04-22,66524.77,9422.680106793776,0.0,9422.680106793776,0,strong_bull,53.62405435830926,422.77142857142775,64362.5,66824.28,10095.16841626869,-6.6614867800637985,2024-04
2024-04-22 20:00:00,2024-04-22,66509.5,9422.680106793776,0.0,9422.680106793776,0,strong_bull,55.337960414971064,430.21714285714137,64500.0,66824.28,10095.16841626869,-6.6614867800637985,2024-04
2024-04-22 21:00:00,2024-04-22,66526.94,9422.680106793776,0.0,9422.680106793776,0,strong_bull,66.47608145554116,409.95571428571253,64500.0,66824.28,10095.16841626869,-6.6614867800637985,2024-04
2024-04-22 22:00:00,2024-04-22,67027.97,9422.680106793776,0.0,9422.680106793776,0,strong_bull,74.88727700446029,436.6949999999976,64500.0,67200.0,10095.16841626869,-6.6614867800637985,2024-04
2024-04-22 23:00:00,2024-04-22,66819.32,9422.680106793776,0.0,9422.680106793776,0,strong_bull,68.93292316148977,450.1907142857121,64500.0,67232.35,10095.16841626869,-6.6614867800637985,2024-04
2024-04-23 00:00:00,2024-04-23,67028.14,9422.680106793776,0.0,9422.680106793776,0,strong_bull,70.19603317226783,454.11928571428354,64500.0,67232.35,10095.16841626869,-6.6614867800637985,2024-04
2024-04-23 01:00:00,2024-04-23,66780.0,9422.680106793776,0.0,9422.680106793776,0,strong_bull,68.02500449358108,454.09142857142643,64500.0,67232.35,10095.16841626869,-6.6614867800637985,2024-04
2024-04-23 02:00:00,2024-04-23,66615.79,9422.680106793776,0.0,9422.680106793776,0,strong_bull,62.16413373856764,453.02571428571224,64754.0,67232.35,10095.16841626869,-6.6614867800637985,2024-04
2024-04-23 03:00:00,2024-04-23,66435.01,9422.680106793776,0.0,9422.680106793776,0,strong_bull,56.14488459076388,436.5892857142836,65509.24,67232.35,10095.16841626869,-6.6614867800637985,2024-04
2024-04-23 04:00:00,2024-04-23,66244.02,9422.680106793776,0.0,9422.680106793776,0,strong_bull,53.900550211860825,428.460714285712,65626.87,67232.35,10095.16841626869,-6.6614867800637985,2024-04
2024-04-23 05:00:00,2024-04-23,66490.01,9422.680106793776,0.0,9422.680106793776,0,strong_bull,58.45966880247898,428.29714285714,65626.87,67232.35,10095.16841626869,-6.6614867800637985,2024-04
2024-04-23 06:00:00,2024-04-23,66378.16,9422.680106793776,0.0,9422.680106793776,0,strong_bull,53.877821630245386,416.5799999999976,65626.87,67232.35,10095.16841626869,-6.6614867800637985,2024-04
2024-04-23 07:00:00,2024-04-23,66099.79,9422.680106793776,0.0,9422.680106793776,0,strong_bull,42.06534317239937,398.0271428571411,65626.87,67232.35,10095.16841626869,-6.6614867800637985,2024-04
2024-04-23 08:00:00,2024-04-23,66215.07,9422.680106793776,0.0,9422.680106793776,0,strong_bull,47.834294625444315,390.8057142857132,65626.87,67232.35,10095.16841626869,-6.6614867800637985,2024-04
2024-04-23 09:00:00,2024-04-23,66058.99,9422.680106793776,0.0,9422.680106793776,0,strong_bull,41.18808884178075,376.1207142857134,65626.87,67232.35,10095.16841626869,-6.6614867800637985,2024-04
2024-04-23 10:00:00,2024-04-23,66210.74,9422.680106793776,0.0,9422.680106793776,0,strong_bull,44.62542005768831,367.9357142857137,65626.87,67232.35,10095.16841626869,-6.6614867800637985,2024-04
2024-04-23 11:00:00,2024-04-23,66043.99,9422.680106793776,0.0,9422.680106793776,0,strong_bull,41.754846023287406,379.8621428571423,65626.87,67232.35,10095.16841626869,-6.6614867800637985,2024-04
2024-04-23 12:00:00,2024-04-23,66134.91,9422.680106793776,0.0,9422.680106793776,0,strong_bull,32.27056515971489,360.2999999999998,65665.86,67232.35,10095.16841626869,-6.6614867800637985,2024-04
2024-04-23 13:00:00,2024-04-23,66509.29,9422.680106793776,0.0,9422.680106793776,0,strong_bull,44.225145381843866,367.3835714285711,65665.86,67232.35,10095.16841626869,-6.6614867800637985,2024-04
2024-04-23 14:00:00,2024-04-23,66909.78,9422.680106793776,0.0,9422.680106793776,0,strong_bull,47.94226663604505,395.25,65665.86,67232.35,10095.16841626869,-6.6614867800637985,2024-04
