timestamp,hour,date,close,capital,position_pnl,total_equity,n_positions,trend,rsi,atr,kelly,support,resistance,peak,dd,month
2024-04-18 08:00:00,2024-04-18 08:00,2024-04-18,61335.99,10000.0,164.3451952946632,10164.345195294663,3,bearish,48.53701389554615,587.6942857142874,0.15,59678.16,63539.99,10203.231437284147,-0.38111692583377954,2024-04
2024-04-18 09:00:00,2024-04-18 09:00,2024-04-18,61636.5,10000.0,120.0761322183307,10120.07613221833,3,bearish,58.47718482648603,562.21142857143,0.15,59678.16,63338.72,10203.231437284147,-0.8149898939070881,2024-04
2024-04-18 10:00:00,2024-04-18 10:00,2024-04-18,61821.75,10000.0,92.78637835027124,10092.78637835027,3,bearish,63.42158444516641,544.0007142857155,0.15,59678.16,63163.11,10203.231437284147,-1.0824517665089206,2024-04
2024-04-18 11:00:00,2024-04-18 11:00,2024-04-18,62597.92,10000.0,-21.553639246336843,9978.446360753664,3,neutral,66.40069800963732,575.2328571428578,0.15,59678.16,63072.27,10203.231437284147,-2.2030773085189885,2024-04
2024-04-18 12:00:00,2024-04-18 12:00,2024-04-18,62232.96,10000.0,32.20975385318785,10032.209753853187,3,bearish,56.90858108312388,617.4128571428575,0.15,59678.16,63072.27,10203.231437284147,-1.67615215318963,2024-04
2024-04-18 13:00:00,2024-04-18 13:00,2024-04-18,62810.0,10000.0,-52.795803890537115,9947.204196109464,3,neutral,68.7156704953471,643.7200000000001,0.15,59678.16,63072.27,10203.231437284147,-2.5092760342485287,2024-04
2024-04-18 14:00:00,2024-04-18 14:00,2024-04-18,63816.57,9776.930166435466,0.0,9776.930166435466,1,neutral,73.6635853742571,702.2849999999993,0.15,59678.16,63970.81,10203.231437284147,-4.178100570089112,2024-04
2024-04-18 15:00:00,2024-04-18 15:00,2024-04-18,63498.7,9776.930166435466,59.00344906516819,9835.933615500635,2,neutral,68.38459500182002,731.3235714285703,0.15,59678.16,64117.09,10203.231437284147,-3.599818587289415,2024-04
2024-04-18 16:00:00,2024-04-18 16:00,2024-04-18,63536.72,9776.930166435466,45.169028078845216,9822.09919451431,3,neutral,68.45228111783833,739.9978571428562,0.15,60119.11,64117.09,10203.231437284147,-3.735407210083673,2024-04
2024-04-18 17:00:00,2024-04-18 17:00,2024-04-18,62782.75,9776.930166435466,452.3381708974357,10229.268337332902,3,neutral,57.22459279566421,770.8764285714273,0.15,60727.38,64117.09,10229.268337332902,0.0,2024-04
2024-04-18 18:00:00,2024-04-18 18:00,2024-04-18,63104.68,9776.930166435466,278.48515002447164,10055.415316459937,3,neutral,63.37723544561154,798.7321428571419,0.15,60727.38,64117.09,10229.268337332902,-1.6995645743153265,2024-04
2024-04-18 19:00:00,2024-04-18 19:00,2024-04-18,63477.04,9776.930166435466,77.3982340730009,9854.328400508468,3,bullish,72.78076466953448,774.2957142857132,0.15,60777.0,64117.09,10229.268337332902,-3.665364173271779,2024-04
2024-04-18 20:00:00,2024-04-18 20:00,2024-04-18,63490.98,9776.930166435466,69.87016551471332,9846.800331950179,3,bullish,72.45794795608347,763.4992857142845,0.15,60803.35,64117.09,10229.268337332902,-3.7389575947173257,2024-04
2024-04-18 21:00:00,2024-04-18 21:00,2024-04-18,63473.28,9776.930166435466,79.42876045601182,9856.358926891478,3,bullish,72.05142000689803,770.0399999999988,0.15,60803.35,64117.09,10229.268337332902,-3.6455140108158792,2024-04
2024-04-18 22:00:00,2024-04-18 22:00,2024-04-18,63499.73,9776.930166435466,65.14487140531553,9842.075037840781,3,bullish,71.32713287097307,755.9607142857136,0.15,60803.35,64117.09,10229.268337332902,-3.7851514568154783,2024-04
2024-04-18 23:00:00,2024-04-18 23:00,2024-04-18,63470.08,9776.930166435466,81.15686801601856,9858.087034451484,3,bullish,69.09231384372433,748.7964285714277,0.15,60803.35,64117.09,10229.268337332902,-3.628620255534293,2024-04
2024-04-19 00:00:00,2024-04-19 00:00,2024-04-19,62711.08,9776.930166435466,491.04237990549655,10267.972546340963,3,bullish,58.271867669448675,776.6464285714277,0.15,60803.35,64117.09,10267.972546340963,0.0,2024-04
2024-04-19 01:00:00,2024-04-19 01:00,2024-04-19,61022.0,11153.208094723517,0.0,11153.208094723517,1,neutral,37.46990557425856,841.3971428571422,0.15,60618.97,64117.09,11153.208094723517,0.0,2024-04
2024-04-19 02:00:00,2024-04-19 02:00,2024-04-19,61359.58,11153.208094723517,59.66425439844946,11212.872349121966,2,neutral,43.0254138210715,887.1485714285706,0.15,59600.01,64117.09,11212.872349121966,0.0,2024-04
2024-04-19 03:00:00,2024-04-19 03:00,2024-04-19,61785.14,11153.208094723517,206.21324156853314,11359.421336292051,3,bearish,41.61281769257013,889.427142857142,0.15,59600.01,64117.09,11359.421336292051,0.0,2024-04
2024-04-19 04:00:00,2024-04-19 04:00,2024-04-19,62439.49,11153.208094723517,322.14476731399424,11475.352862037511,3,bearish,38.04090692769849,862.8114285714281,0.15,59600.01,64117.09,11475.352862037511,0.0,2024-04
2024-04-19 05:00:00,2024-04-19 05:00,2024-04-19,62073.38,11153.208094723517,257.28087048405473,11410.488965207573,3,bearish,37.724822157525786,874.2271428571429,0.15,59600.01,64117.09,11475.352862037511,-0.5652453358930645,2024-04
2024-04-19 06:00:00,2024-04-19 06:00,2024-04-19,64624.37,11836.665024212076,0.0,11836.665024212076,1,bullish,56.53740321468707,1057.0992857142858,0.15,59600.01,64953.85,11836.665024212076,0.0,2024-04
2024-04-19 07:00:00,2024-04-19 07:00,2024-04-19,64547.18,11836.665024212076,-11.524268162462931,11825.140756049614,1,bullish,61.54446085980217,1057.0,0.15,59600.01,65179.0,11836.665024212076,-0.09736076959928482,2024-04
2024-04-19 08:00:00,2024-04-19 08:00,2024-04-19,64639.02,11836.665024212076,2.187207262339808,11838.852231474415,1,bullish,60.350657060351764,1063.564285714286,0.15,59600.01,65179.0,11838.852231474415,0.0,2024-04
2024-04-19 09:00:00,2024-04-19 09:00,2024-04-19,64775.93,11836.665024212076,22.627517589102247,11859.292541801178,2,bullish,59.04979550884741,1061.6621428571432,0.15,59600.01,65179.0,11859.292541801178,0.0,2024-04
2024-04-19 10:00:00,2024-04-19 10:00,2024-04-19,64777.7,11836.665024212076,23.15489473756344,11859.819918949639,3,bullish,58.98023221079273,1092.22,0.15,59600.01,65213.31,11859.819918949639,0.0,2024-04
2024-04-19 11:00:00,2024-04-19 11:00,2024-04-19,64870.74,11836.665024212076,64.320433864667,11900.985458076742,3,bullish,59.65160673634665,1109.7914285714287,0.15,59600.01,65450.0,11900.985458076742,0.0,2024-04
2024-04-19 12:00:00,2024-04-19 12:00,2024-04-19,64965.19,11836.665024212076,106.10982735730538,11942.774851569382,3,bullish,60.02706800664463,1122.768571428571,0.15,59600.01,65450.0,11942.774851569382,0.0,2024-04
2024-04-19 13:00:00,2024-04-19 13:00,2024-04-19,64903.71,11836.665024212076,78.90800722043484,11915.57303143251,3,bullish,59.766736836356905,1147.2728571428565,0.15,59600.01,65450.0,11942.774851569382,-0.22776800596971272,2024-04
2024-04-19 14:00:00,2024-04-19 14:00,2024-04-19,64452.12,11836.665024212076,-120.89794521301724,11715.767078999059,3,bullish,62.37951404589809,1170.821428571428,0.15,59600.01,65450.0,11942.774851569382,-1.9007958819594792,2024-04
2024-04-19 15:00:00,2024-04-19 15:00,2024-04-19,64437.17,11836.665024212076,-127.51257128729037,11709.152452924785,3,bullish,81.87095100421345,1043.4885714285706,0.15,59600.01,65450.0,11942.774851569382,-1.9561818886160838,2024-04
2024-04-19 16:00:00,2024-04-19 16:00,2024-04-19,64005.76,11836.665024212076,-318.38988464523777,11518.275139566838,3,bullish,74.26957759497984,988.9692857142852,0.15,59600.01,65450.0,11942.774851569382,-3.554447917493486,2024-04
2024-04-19 17:00:00,2024-04-19 17:00,2024-04-19,64627.8,11836.665024212076,-43.16834596699941,11793.496678245076,3,bullish,75.16465655826977,982.6135714285712,0.15,59600.01,65450.0,11942.774851569382,-1.2499454706264517,2024-04
2024-04-19 18:00:00,2024-04-19 18:00,2024-04-19,64202.63,11836.665024212076,-231.28477192003774,11605.380252292038,3,bullish,66.26831077662919,949.9507142857141,0.15,59600.01,65450.0,11942.774851569382,-2.825093861942878,2024-04
2024-04-19 19:00:00,2024-04-19 19:00,2024-04-19,64325.25,11836.665024212076,-177.03156461387374,11659.633459598203,3,bullish,71.75530630184801,911.3135714285709,0.15,59600.01,65450.0,11942.774851569382,-2.370817464870589,2024-04
2024-04-19 20:00:00,2024-04-19 20:00,2024-04-19,64044.11,11836.665024212076,-301.4219308025427,11535.243093409534,3,bullish,40.0147990087913,733.7107142857136,0.15,59600.01,65450.0,11942.774851569382,-3.4123707699831183,2024-04
2024-04-19 21:00:00,2024-04-19 21:00,2024-04-19,64398.32,11836.665024212076,-144.70175008230217,11691.963274129774,3,bullish,47.66136076563751,691.3114285714281,0.15,59600.01,65450.0,11942.774851569382,-2.100111410931016,2024-04
2024-04-19 22:00:00,2024-04-19 22:00,2024-04-19,64012.5,11836.665024212076,-315.4077722880087,11521.257251924068,3,bullish,40.989472473089485,655.1078571428562,0.15,59600.01,65450.0,11942.774851569382,-3.529477905127915,2024-04
2024-04-19 23:00:00,2024-04-19 23:00,2024-04-19,63818.01,11836.665024212076,-401.4598542401821,11435.205169971894,3,bullish,36.447775721652306,706.2671428571417,0.15,59600.01,65450.0,11942.774851569382,-4.250014656608794,2024-04
2024-04-20 00:00:00,2024-04-20 00:00,2024-04-20,63444.51,11836.665024212076,-566.7148936208038,11269.950130591273,3,bullish,32.933682547717254,709.9885714285707,0.15,59600.01,65450.0,11942.774851569382,-5.633738635621138,2024-04
2024-04-20 01:00:00,2024-04-20 01:00,2024-04-20,63656.0,11836.665024212076,-473.1411632898604,11363.523860922216,3,bullish,34.90766233635941,704.8628571428562,0.15,59600.01,65450.0,11942.774851569382,-4.850221140784945,2024-04
2024-04-20 02:00:00,2024-04-20 02:00,2024-04-20,63834.02,11836.665024212076,-394.3762312670017,11442.288792945074,3,bullish,36.23187347397571,697.1285714285706,0.15,61140.0,65450.0,11942.774851569382,-4.190701615366552,2024-04
2024-04-20 03:00:00,2024-04-20 03:00,2024-04-20,63956.0,11836.665024212076,-340.4061918998029,11496.258832312273,3,bullish,38.632290814514334,671.5649999999993,0.15,61739.68,65450.0,11942.774851569382,-3.7387962580441116,2024-04
2024-04-20 04:00:00,2024-04-20 04:00,2024-04-20,64133.07,11836.665024212076,-262.0615872863447,11574.60343692573,3,bullish,45.903218102096766,622.1249999999994,0.15,61739.68,65450.0,11942.774851569382,-3.0827962447543817,2024-04
2024-04-20 05:00:00,2024-04-20 05:00,2024-04-20,64159.0,11836.665024212076,-250.58886125919727,11586.076162952879,3,bullish,46.4381839180963,614.1635714285715,0.15,61809.93,65450.0,11942.774851569382,-2.9867320873894725,2024-04
2024-04-20 06:00:00,2024-04-20 06:00,2024-04-20,64046.07,11836.665024212076,-300.5547289894614,11536.110295222614,3,bullish,50.561982595389,561.0564285714287,0.15,62953.9,65450.0,11942.774851569382,-3.405109460749225,2024-04
2024-04-20 07:00:00,2024-04-20 07:00,2024-04-20,63961.22,11836.665024212076,-338.09660339761535,11498.568420814461,3,bullish,39.06966371726056,515.2185714285713,0.15,62953.9,65450.0,11942.774851569382,-3.719457465084409,2024-04
2024-04-20 08:00:00,2024-04-20 08:00,2024-04-20,63729.45,11836.665024212076,-440.6432177945293,11396.021806417546,3,bullish,41.715514283092624,497.3942857142855,0.15,62953.9,65450.0,11942.774851569382,-4.5781072819939155,2024-04
2024-04-20 09:00:00,2024-04-20 09:00,2024-04-20,63615.01,11836.665024212076,-491.27718488078773,11345.387839331288,3,bullish,37.529322526705435,511.1657142857143,0.15,62953.9,65450.0,11942.774851569382,-5.002078827263434,2024-04
2024-04-20 10:00:00,2024-04-20 10:00,2024-04-20,63567.28,11836.665024212076,-512.3953188289472,11324.269705383129,3,bullish,40.88010618803343,493.1028571428573,0.15,62953.9,65450.0,11942.774851569382,-5.178906526107509,2024-04
2024-04-20 11:00:00,2024-04-20 11:00,2024-04-20,63707.17,11836.665024212076,-450.50100166976375,11386.164022542313,3,bullish,35.60050168545905,490.639285714286,0.15,62953.9,65440.57,11942.774851569382,-4.660649103285457,2024-04
2024-04-20 12:00:00,2024-04-20 12:00,2024-04-20,63824.08,11836.665024212076,-398.77418331905676,11437.890840893018,3,bullish,45.579070858721856,481.03000000000037,0.15,62953.9,65069.07,11942.774851569382,-4.227526826481349,2024-04
2024-04-20 13:00:00,2024-04-20 13:00,2024-04-20,63875.53,11836.665024212076,-376.01013572566313,11460.654888486413,3,bullish,51.44670918928339,415.23714285714334,0.15,62953.9,64965.78,11942.774851569382,-4.036917459091294,2024-04
2024-04-20 14:00:00,2024-04-20 14:00,2024-04-20,63935.33,11836.665024212076,-349.5516314285771,11487.113392783498,3,bullish,64.65781897668788,371.9071428571432,0.15,62953.9,64808.54,11942.774851569382,-3.8153734324649533,2024-04
2024-04-20 15:00:00,2024-04-20 15:00,2024-04-20,64808.35,11836.665024212076,36.715984314581625,11873.381008526658,3,bullish,74.66724320246914,406.43642857142913,0.15,62953.9,64960.37,11942.774851569382,-0.5810529286969294,2024-04
2024-04-20 16:00:00,2024-04-20 16:00,2024-04-20,64739.24,11836.665024212076,6.138271405358445,11842.803295617434,3,bullish,70.3248491162081,402.90500000000037,0.15,62953.9,64969.39,11942.774851569382,-0.8370881741843359,2024-04
2024-04-20 17:00:00,2024-04-20 17:00,2024-04-20,65200.0,11836.665024212076,210.00148946430238,12046.666513676379,3,bullish,74.24327463494616,431.84071428571457,0.15,62953.9,65419.0,12046.666513676379,0.0,2024-04
2024-04-20 18:00:00,2024-04-20 18:00,2024-04-20,64964.09,11836.665024212076,105.62313246220593,11942.288156674282,3,bullish,65.83196799386837,433.3228571428569,0.15,62953.9,65419.0,12046.666513676379,-0.8664501244688552,2024-04
2024-04-20 19:00:00,2024-04-20 19:00,2024-04-20,64866.44,11836.665024212076,62.41789927474478,11899.082923486822,3,bullish,63.11910749119573,429.4164285714282,0.15,62953.9,65419.0,12046.666513676379,-1.2250989933356908,2024-04
2024-04-20 20:00:00,2024-04-20 20:00,2024-04-20,64727.64,11836.665024212076,1.0058525116101986,11837.670876723687,3,bullish,62.519240730435946,438.40999999999934,0.15,62953.9,65419.0,12046.666513676379,-1.734883560654912,2024-04
2024-04-20 21:00:00,2024-04-20 21:00,2024-04-20,64725.98,11836.665024212076,0.2713856699202193,11836.936409881997,3,bullish,64.49012846258282,435.95499999999964,0.15,62953.9,65419.0,12046.666513676379,-1.7409804077856608,2024-04
2024-04-20 22:00:00,2024-04-20 22:00,2024-04-20,64613.51,11836.665024212076,-49.490955104212865,11787.174069107863,3,bullish,67.54365772341075,428.5649999999997,0.15,62953.9,65419.0,12046.666513676379,-2.1540601648922393,2024-04
2024-04-20 23:00:00,2024-04-20 23:00,2024-04-20,64940.59,11836.665024212076,95.22555970331808,11931.890583915394,3,bullish,74.25811788126073,419.57142857142804,0.15,63090.07,65419.0,12046.666513676379,-0.9527609121633888,2024-04
2024-04-21 00:00:00,2024-04-21 00:00,2024-04-21,64759.98,11836.665024212076,15.314682427460076,11851.979706639537,3,bullish,70.81413692965785,415.8142857142853,0.15,63090.07,65419.0,12046.666513676379,-1.616105225589313,2024-04
2024-04-21 01:00:00,2024-04-21 01:00,2024-04-21,64946.0,11836.665024212076,97.619213687387,11934.284237899463,3,bullish,71.2765993988495,415.5421428571421,0.15,63277.0,65419.0,12046.666513676379,-0.932891066996252,2024-04
2024-04-21 02:00:00,2024-04-21 02:00,2024-04-21,65297.99,11836.665024212076,253.3571556193406,12090.022179831416,3,bullish,73.42268611363001,422.4357142857137,0.15,63277.0,65419.0,12090.022179831416,0.0,2024-04
2024-04-21 03:00:00,2024-04-21 03:00,2024-04-21,65170.0,11836.665024212076,196.72799232529664,12033.393016537373,3,bullish,70.08256615994512,447.61928571428507,0.15,63277.0,65695.56,12090.022179831416,-0.4683958594262275,2024-04
2024-04-21 04:00:00,2024-04-21 04:00,2024-04-21,65056.0,11836.665024212076,146.28870319707477,11982.95372740915,3,bullish,67.09865825261784,455.70571428571355,0.15,63277.0,65695.56,12090.022179831416,-0.8855935152945943,2024-04
2024-04-21 05:00:00,2024-04-21 05:00,2024-04-21,65027.81,11836.665024212076,133.81604038545467,11970.48106459753,3,bullish,54.51147913031762,390.6942857142848,0.15,63277.0,65695.56,12090.022179831416,-0.9887584444080196,2024-04
2024-04-21 06:00:00,2024-04-21 06:00,2024-04-21,65048.01,11836.665024212076,142.7535284590538,11979.41855267113,3,bullish,56.47770136738144,372.5057142857134,0.15,63277.0,65695.56,12090.022179831416,-0.9148339474909747,2024-04
2024-04-21 07:00:00,2024-04-21 07:00,2024-04-21,65150.66,11836.665024212076,188.1710111696858,12024.836035381762,3,bullish,48.781860736083914,343.60499999999956,0.15,63277.0,65695.56,12090.022179831416,-0.5391730757814248,2024-04
2024-04-21 08:00:00,2024-04-21 08:00,2024-04-21,64926.83,11836.665024212076,89.13744901556309,11925.802473227639,3,bullish,49.07458000930464,331.3199999999997,0.15,63277.0,65695.56,12090.022179831416,-1.358307736421927,2024-04
2024-04-21 09:00:00,2024-04-21 09:00,2024-04-21,64900.32,11836.665024212076,77.40810204372744,11914.073126255804,3,bullish,50.87229660140507,332.4164285714282,0.15,63377.22,65695.56,12090.022179831416,-1.4553244895541262,2024-04
2024-04-21 10:00:00,2024-04-21 10:00,2024-04-21,64954.51,11836.665024212076,101.3844623758192,11938.049486587895,3,bullish,56.10722573068749,317.5471428571426,0.15,63557.74,65695.56,12090.022179831416,-1.257009217874236,2024-04
2024-04-21 11:00:00,2024-04-21 11:00,2024-04-21,65234.01,11836.665024212076,225.04921072088945,12061.714234932966,3,bullish,61.89637650272492,337.77499999999935,0.15,63575.83,65695.56,12090.022179831416,-0.23414303528469343,2024-04
2024-04-21 12:00:00,2024-04-21 12:00,2024-04-21,65004.24,11836.665024212076,123.38749613324259,11960.052520345318,3,bullish,58.673136428779046,353.3757142857139,0.15,63746.0,65695.56,12090.022179831416,-1.0750158895730848,2024-04
2024-04-21 13:00:00,2024-04-21 13:00,2024-04-21,64882.0,11836.665024212076,69.3024197908414,11905.967444002918,3,bullish,48.56936352667258,359.8614285714284,0.15,63746.0,65695.56,12090.022179831416,-1.522368884777885,2024-04
2024-04-21 14:00:00,2024-04-21 14:00,2024-04-21,64893.5,11836.665024212076,74.39059369412692,11911.055617906202,3,bullish,53.553748043695144,352.34857142857123,0.15,63790.0,65695.56,12090.022179831416,-1.4802831563350298,2024-04
2024-04-21 15:00:00,2024-04-21 15:00,2024-04-21,65043.69,11836.665024212076,140.84214487103708,11977.507169083114,3,bullish,52.65065798395136,344.46071428571406,0.15,64456.54,65695.56,12090.022179831416,-0.9306435428712441,2024-04
2024-04-21 16:00:00,2024-04-21 16:00,2024-04-21,64578.37,11836.665024212076,-65.03864475303467,11771.626379459041,3,bullish,31.60555805486294,372.6335714285711,0.15,64237.5,65695.56,12090.022179831416,-2.6335419045262194,2024-04
2024-04-21 17:00:00,2024-04-21 17:00,2024-04-21,64822.0,11836.665024212076,42.75542551282988,11879.420449724907,3,bullish,41.60118162683273,354.3135714285714,0.15,64237.5,65695.56,12090.022179831416,-1.7419465983928084,2024-04
2024-04-21 18:00:00,2024-04-21 18:00,2024-04-21,64772.0,11836.665024212076,20.63293028115363,11857.29795449323,3,bullish,42.92730061957844,348.2000000000002,0.15,64237.5,65695.56,12090.022179831416,-1.9249280264052548,2024-04
2024-04-21 19:00:00,2024-04-21 19:00,2024-04-21,64538.0,11836.665024212076,-82.90034740309125,11753.764676808985,3,bullish,38.935998156765784,353.0185714285721,0.15,64237.5,65695.56,12090.022179831416,-2.781281109503469,2024-04
2024-04-21 20:00:00,2024-04-21 20:00,2024-04-21,64646.17,11836.665024212076,-35.040541218883604,11801.624482993193,3,bullish,41.270041277402605,360.25642857142935,0.15,64237.5,65695.56,12090.022179831416,-2.385419088141363,2024-04
2024-04-21 21:00:00,2024-04-21 21:00,2024-04-21,64661.7,11836.665024212076,-28.16929419992548,11808.49573001215,3,bullish,38.95943785616975,377.8185714285719,0.15,64237.5,65695.56,12090.022179831416,-2.3285850566007156,2024-04
2024-04-21 22:00:00,2024-04-21 22:00,2024-04-21,65030.42,11836.665024212076,134.9708346365484,11971.635858848624,3,bullish,52.19538246997026,394.8985714285721,0.15,64237.5,65695.56,12090.022179831416,-0.9792068138657717,2024-04
2024-04-21 23:00:00,2024-04-21 23:00,2024-04-21,64941.15,11836.665024212076,95.47333164991505,11932.138355861991,3,bullish,50.84288799062311,393.00071428571493,0.15,64237.5,65695.56,12090.022179831416,-1.3059018554391653,2024-04
2024-04-22 00:00:00,2024-04-22 00:00,2024-04-22,64908.96,11836.665024212076,81.23086921976085,11917.895893431836,3,bullish,49.051053528468884,407.1571428571437,0.15,64237.5,65695.56,12090.022179831416,-1.4237052987935874,2024-04
2024-04-22 01:00:00,2024-04-22 01:00,2024-04-22,64658.0,11836.665024212076,-29.806358847068235,11806.858665365007,3,bullish,37.85552542913817,446.3707142857155,0.15,64237.5,65695.56,12090.022179831416,-2.342125682273622,2024-04
2024-04-22 02:00:00,2024-04-22 02:00,2024-04-22,64806.69,11836.665024212076,35.981517472891646,11872.646541684968,3,bullish,45.6874533380208,440.73428571428667,0.15,64237.5,65695.56,12090.022179831416,-1.7979755116502134,2024-04
2024-04-22 03:00:00,2024-04-22 03:00,2024-04-22,65703.5,11836.665024212076,432.77501644728227,12269.440040659358,3,bullish,63.40139250497924,502.9114285714298,0.15,64237.5,66090.69,12269.440040659358,0.0,2024-04
2024-04-22 04:00:00,2024-04-22 04:00,2024-04-22,65738.48,11836.665024212076,448.2519141113612,12284.916938323437,3,bullish,63.679633215230496,511.6335714285727,0.15,64237.5,66090.69,12284.916938323437,0.0,2024-04
2024-04-22 05:00:00,2024-04-22 05:00,2024-04-22,66377.99,11836.665024212076,731.203052623551,12567.868076835626,3,bullish,68.64703810740293,544.5442857142864,0.15,64237.5,66414.81,12567.868076835626,0.0,2024-04
2024-04-22 06:00:00,2024-04-22 06:00,2024-04-22,66300.0,11836.665024212076,696.69638456118,12533.361408773257,3,bullish,76.98099014242254,502.500000000001,0.15,64237.5,66414.81,12567.868076835626,-0.2745626215314132,2024-04
2024-04-22 07:00:00,2024-04-22 07:00,2024-04-22,65980.0,11836.665024212076,555.112415078452,12391.777439290528,3,bullish,67.72365786909137,513.5985714285723,0.15,64237.5,66479.8,12567.868076835626,-1.4011178066839982,2024-04
2024-04-22 08:00:00,2024-04-22 08:00,2024-04-22,65961.59,11836.665024212076,546.9669123341473,12383.631936546222,3,bullish,68.38493708326885,515.9057142857154,0.15,64237.5,66479.8,12567.868076835626,-1.4659299346798318,2024-04
2024-04-22 09:00:00,2024-04-22 09:00,2024-04-22,65938.0,11836.665024212076,536.529519083844,12373.19454329592,3,bullish,73.1418729048001,510.6014285714295,0.15,64237.5,66479.8,12567.868076835626,-1.5489781747352775,2024-04
2024-04-22 10:00:00,2024-04-22 10:00,2024-04-22,66048.18,11836.665024212076,585.2786495763627,12421.943673788439,3,bullish,73.15970834169653,503.83928571428623,0.15,64237.5,66479.8,12567.868076835626,-1.1610911425474524,2024-04
2024-04-22 11:00:00,2024-04-22 11:00,2024-04-22,65877.47,11836.665024212076,509.7480263563772,12346.413050568453,3,bullish,69.10380545626933,495.62285714285775,0.15,64237.5,66479.8,12567.868076835626,-1.7620731289767912,2024-04
2024-04-22 12:00:00,2024-04-22 12:00,2024-04-22,65995.48,11836.665024212076,561.9615396021771,12398.626563814252,3,bullish,66.46129703541331,483.3142857142863,0.15,64237.5,66479.8,12567.868076835626,-1.3466206996022678,2024-04
2024-04-22 13:00:00,2024-04-22 13:00,2024-04-22,66114.0,11836.665024212076,614.4007022993443,12451.06572651142,3,bullish,69.80797486950136,509.71142857142905,0.15,64237.5,66479.8,12567.868076835626,-0.9293728229013566,2024-04
2024-04-22 14:00:00,2024-04-22 14:00,2024-04-22,66031.77,11836.665024212076,578.0180466413314,12414.683070853407,3,bullish,68.64767371176558,518.0128571428571,0.15,64237.5,66479.8,12567.868076835626,-1.2188623006360235,2024-04
2024-04-22 15:00:00,2024-04-22 15:00,2024-04-22,65994.38,11836.665024212076,561.4748447070841,12398.13986891916,3,bullish,73.88935366922547,474.024285714286,0.15,64237.5,66479.8,12567.868076835626,-1.350493233051199,2024-04
2024-04-22 16:00:00,2024-04-22 16:00,2024-04-22,66154.73,11836.665024212076,632.421686915066,12469.086711127142,3,bullish,73.99774983262479,484.2771428571427,0.15,64362.5,66479.8,12567.868076835626,-0.7859834707411714,2024-04
2024-04-22 17:00:00,2024-04-22 17:00,2024-04-22,66540.0,11836.665024212076,802.8843616732261,12639.549385885302,3,bullish,68.20742314351968,438.15142857142774,0.15,64362.5,66824.28,12639.549385885302,0.0,2024-04
