timestamp,hour,date,close,capital,total_equity,positions,pending_orders,kelly,atr,support,resistance,peak,dd,month
2024-04-19 06:00:00,2024-04-19 06:00,2024-04-19,64624.37,-1133605.9479999808,-1133605.9479999808,0,1,0.15,1057.0992857142858,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-19 07:00:00,2024-04-19 07:00,2024-04-19,64547.18,-1133605.9479999808,-1133605.9479999808,0,1,0.15,1057.0,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-19 08:00:00,2024-04-19 08:00,2024-04-19,64639.02,-1133605.9479999808,-1133605.9479999808,0,1,0.15,1063.564285714286,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-19 09:00:00,2024-04-19 09:00,2024-04-19,64775.93,-1133605.9479999808,-1133605.9479999808,0,1,0.15,1061.6621428571432,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-19 10:00:00,2024-04-19 10:00,2024-04-19,64777.7,-1133605.9479999808,-1133605.9479999808,0,1,0.15,1092.22,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-19 11:00:00,2024-04-19 11:00,2024-04-19,64870.74,-1133605.9479999808,-1133605.9479999808,0,1,0.15,1109.7914285714287,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-19 12:00:00,2024-04-19 12:00,2024-04-19,64965.19,-1133605.9479999808,-1133605.9479999808,0,1,0.15,1122.768571428571,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-19 13:00:00,2024-04-19 13:00,2024-04-19,64903.71,-1133605.9479999808,-1133605.9479999808,0,1,0.15,1147.2728571428565,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-19 14:00:00,2024-04-19 14:00,2024-04-19,64452.12,-1133605.9479999808,-1133605.9479999808,0,1,0.15,1170.821428571428,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-19 15:00:00,2024-04-19 15:00,2024-04-19,64437.17,-1133605.9479999808,-1133605.9479999808,0,1,0.15,1043.4885714285706,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-19 16:00:00,2024-04-19 16:00,2024-04-19,64005.76,-1133605.9479999808,-1133605.9479999808,0,1,0.15,988.9692857142852,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-19 17:00:00,2024-04-19 17:00,2024-04-19,64627.8,-1133605.9479999808,-1133605.9479999808,0,1,0.15,982.6135714285712,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-19 18:00:00,2024-04-19 18:00,2024-04-19,64202.63,-1133605.9479999808,-1133605.9479999808,0,1,0.15,949.9507142857141,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-19 19:00:00,2024-04-19 19:00,2024-04-19,64325.25,-1133605.9479999808,-1133605.9479999808,0,1,0.15,911.3135714285709,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-19 20:00:00,2024-04-19 20:00,2024-04-19,64044.11,-1133605.9479999808,-1133605.9479999808,0,1,0.15,733.7107142857136,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-19 21:00:00,2024-04-19 21:00,2024-04-19,64398.32,-1133605.9479999808,-1133605.9479999808,0,1,0.15,691.3114285714281,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-19 22:00:00,2024-04-19 22:00,2024-04-19,64012.5,-1133605.9479999808,-1133605.9479999808,0,1,0.15,655.1078571428562,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-19 23:00:00,2024-04-19 23:00,2024-04-19,63818.01,-1133605.9479999808,-1133605.9479999808,0,1,0.15,706.2671428571417,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-20 00:00:00,2024-04-20 00:00,2024-04-20,63444.51,-1133605.9479999808,-1133605.9479999808,0,1,0.15,709.9885714285707,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-20 01:00:00,2024-04-20 01:00,2024-04-20,63656.0,-1133605.9479999808,-1133605.9479999808,0,1,0.15,704.8628571428562,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-20 02:00:00,2024-04-20 02:00,2024-04-20,63834.02,-1133605.9479999808,-1133605.9479999808,0,1,0.15,697.1285714285706,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-20 03:00:00,2024-04-20 03:00,2024-04-20,63956.0,-1133605.9479999808,-1133605.9479999808,0,1,0.15,671.5649999999993,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-20 04:00:00,2024-04-20 04:00,2024-04-20,64133.07,-1133605.9479999808,-1133605.9479999808,0,1,0.15,622.1249999999994,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-20 05:00:00,2024-04-20 05:00,2024-04-20,64159.0,-1133605.9479999808,-1133605.9479999808,0,1,0.15,614.1635714285715,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-20 06:00:00,2024-04-20 06:00,2024-04-20,64046.07,-1133605.9479999808,-1133605.9479999808,0,1,0.15,561.0564285714287,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-20 07:00:00,2024-04-20 07:00,2024-04-20,63961.22,-1133605.9479999808,-1133605.9479999808,0,1,0.15,515.2185714285713,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-20 08:00:00,2024-04-20 08:00,2024-04-20,63729.45,-1133605.9479999808,-1133605.9479999808,0,1,0.15,497.3942857142855,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-20 09:00:00,2024-04-20 09:00,2024-04-20,63615.01,-1133605.9479999808,-1133605.9479999808,0,1,0.15,511.1657142857143,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-20 10:00:00,2024-04-20 10:00,2024-04-20,63567.28,-1133605.9479999808,-1133605.9479999808,0,1,0.15,493.1028571428573,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-20 11:00:00,2024-04-20 11:00,2024-04-20,63707.17,-1133605.9479999808,-1133605.9479999808,0,1,0.15,490.639285714286,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-20 12:00:00,2024-04-20 12:00,2024-04-20,63824.08,-1133605.9479999808,-1133605.9479999808,0,1,0.15,481.03000000000037,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-20 13:00:00,2024-04-20 13:00,2024-04-20,63875.53,-1133605.9479999808,-1133605.9479999808,0,1,0.15,415.23714285714334,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-20 14:00:00,2024-04-20 14:00,2024-04-20,63935.33,-1133605.9479999808,-1133605.9479999808,0,1,0.15,371.9071428571432,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-20 15:00:00,2024-04-20 15:00,2024-04-20,64808.35,-1133605.9479999808,-1133605.9479999808,0,1,0.15,406.43642857142913,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-20 16:00:00,2024-04-20 16:00,2024-04-20,64739.24,-1133605.9479999808,-1133605.9479999808,0,1,0.15,402.90500000000037,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-20 17:00:00,2024-04-20 17:00,2024-04-20,65200.0,-1133605.9479999808,-1133605.9479999808,0,1,0.15,431.84071428571457,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-20 18:00:00,2024-04-20 18:00,2024-04-20,64964.09,-1133605.9479999808,-1133605.9479999808,0,1,0.15,433.3228571428569,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-20 19:00:00,2024-04-20 19:00,2024-04-20,64866.44,-1133605.9479999808,-1133605.9479999808,0,1,0.15,429.4164285714282,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-20 20:00:00,2024-04-20 20:00,2024-04-20,64727.64,-1133605.9479999808,-1133605.9479999808,0,1,0.15,438.40999999999934,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-20 21:00:00,2024-04-20 21:00,2024-04-20,64725.98,-1133605.9479999808,-1133605.9479999808,0,1,0.15,435.95499999999964,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-20 22:00:00,2024-04-20 22:00,2024-04-20,64613.51,-1133605.9479999808,-1133605.9479999808,0,1,0.15,428.5649999999997,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-20 23:00:00,2024-04-20 23:00,2024-04-20,64940.59,-1133605.9479999808,-1133605.9479999808,0,1,0.15,419.57142857142804,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-21 00:00:00,2024-04-21 00:00,2024-04-21,64759.98,-1133605.9479999808,-1133605.9479999808,0,1,0.15,415.8142857142853,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-21 01:00:00,2024-04-21 01:00,2024-04-21,64946.0,-1133605.9479999808,-1133605.9479999808,0,1,0.15,415.5421428571421,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-21 02:00:00,2024-04-21 02:00,2024-04-21,65297.99,-1133605.9479999808,-1133605.9479999808,0,1,0.15,422.4357142857137,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-21 03:00:00,2024-04-21 03:00,2024-04-21,65170.0,-1133605.9479999808,-1133605.9479999808,0,1,0.15,447.61928571428507,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-21 04:00:00,2024-04-21 04:00,2024-04-21,65056.0,-1133605.9479999808,-1133605.9479999808,0,1,0.15,455.70571428571355,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-21 05:00:00,2024-04-21 05:00,2024-04-21,65027.81,-1133605.9479999808,-1133605.9479999808,0,1,0.15,390.6942857142848,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-21 06:00:00,2024-04-21 06:00,2024-04-21,65048.01,-1133605.9479999808,-1133605.9479999808,0,1,0.15,372.5057142857134,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-21 07:00:00,2024-04-21 07:00,2024-04-21,65150.66,-1133605.9479999808,-1133605.9479999808,0,1,0.15,343.60499999999956,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-21 08:00:00,2024-04-21 08:00,2024-04-21,64926.83,-1133605.9479999808,-1133605.9479999808,0,1,0.15,331.3199999999997,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-21 09:00:00,2024-04-21 09:00,2024-04-21,64900.32,-1133605.9479999808,-1133605.9479999808,0,1,0.15,332.4164285714282,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-21 10:00:00,2024-04-21 10:00,2024-04-21,64954.51,-1133605.9479999808,-1133605.9479999808,0,1,0.15,317.5471428571426,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-21 11:00:00,2024-04-21 11:00,2024-04-21,65234.01,-1133605.9479999808,-1133605.9479999808,0,1,0.15,337.77499999999935,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-21 12:00:00,2024-04-21 12:00,2024-04-21,65004.24,-1133605.9479999808,-1133605.9479999808,0,1,0.15,353.3757142857139,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-21 13:00:00,2024-04-21 13:00,2024-04-21,64882.0,-1133605.9479999808,-1133605.9479999808,0,1,0.15,359.8614285714284,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-21 14:00:00,2024-04-21 14:00,2024-04-21,64893.5,-1133605.9479999808,-1133605.9479999808,0,1,0.15,352.34857142857123,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-21 15:00:00,2024-04-21 15:00,2024-04-21,65043.69,-1133605.9479999808,-1133605.9479999808,0,1,0.15,344.46071428571406,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-21 16:00:00,2024-04-21 16:00,2024-04-21,64578.37,-1133605.9479999808,-1133605.9479999808,0,1,0.15,372.6335714285711,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-21 17:00:00,2024-04-21 17:00,2024-04-21,64822.0,-1133605.9479999808,-1133605.9479999808,0,1,0.15,354.3135714285714,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-21 18:00:00,2024-04-21 18:00,2024-04-21,64772.0,-1133605.9479999808,-1133605.9479999808,0,1,0.15,348.2000000000002,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-21 19:00:00,2024-04-21 19:00,2024-04-21,64538.0,-1133605.9479999808,-1133605.9479999808,0,1,0.15,353.0185714285721,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-21 20:00:00,2024-04-21 20:00,2024-04-21,64646.17,-1133605.9479999808,-1133605.9479999808,0,1,0.15,360.25642857142935,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-21 21:00:00,2024-04-21 21:00,2024-04-21,64661.7,-1133605.9479999808,-1133605.9479999808,0,1,0.15,377.8185714285719,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-21 22:00:00,2024-04-21 22:00,2024-04-21,65030.42,-1133605.9479999808,-1133605.9479999808,0,1,0.15,394.8985714285721,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-21 23:00:00,2024-04-21 23:00,2024-04-21,64941.15,-1133605.9479999808,-1133605.9479999808,0,1,0.15,393.00071428571493,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-22 00:00:00,2024-04-22 00:00,2024-04-22,64908.96,-1133605.9479999808,-1133605.9479999808,0,1,0.15,407.1571428571437,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-22 01:00:00,2024-04-22 01:00,2024-04-22,64658.0,-1133605.9479999808,-1133605.9479999808,0,1,0.15,446.3707142857155,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-22 02:00:00,2024-04-22 02:00,2024-04-22,64806.69,-1133605.9479999808,-1133605.9479999808,0,1,0.15,440.73428571428667,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-22 03:00:00,2024-04-22 03:00,2024-04-22,65703.5,-1133605.9479999808,-1133605.9479999808,0,1,0.15,502.9114285714298,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-22 04:00:00,2024-04-22 04:00,2024-04-22,65738.48,-1133605.9479999808,-1133605.9479999808,0,1,0.15,511.6335714285727,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-22 05:00:00,2024-04-22 05:00,2024-04-22,66377.99,-1133605.9479999808,-1133605.9479999808,0,1,0.15,544.5442857142864,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-22 06:00:00,2024-04-22 06:00,2024-04-22,66300.0,-1133605.9479999808,-1133605.9479999808,0,1,0.15,502.500000000001,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-22 07:00:00,2024-04-22 07:00,2024-04-22,65980.0,-1133605.9479999808,-1133605.9479999808,0,1,0.15,513.5985714285723,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-22 08:00:00,2024-04-22 08:00,2024-04-22,65961.59,-1133605.9479999808,-1133605.9479999808,0,1,0.15,515.9057142857154,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-22 09:00:00,2024-04-22 09:00,2024-04-22,65938.0,-1133605.9479999808,-1133605.9479999808,0,1,0.15,510.6014285714295,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-22 10:00:00,2024-04-22 10:00,2024-04-22,66048.18,-1133605.9479999808,-1133605.9479999808,0,1,0.15,503.83928571428623,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-22 11:00:00,2024-04-22 11:00,2024-04-22,65877.47,-1133605.9479999808,-1133605.9479999808,0,1,0.15,495.62285714285775,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-22 12:00:00,2024-04-22 12:00,2024-04-22,65995.48,-1133605.9479999808,-1133605.9479999808,0,1,0.15,483.3142857142863,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-22 13:00:00,2024-04-22 13:00,2024-04-22,66114.0,-1133605.9479999808,-1133605.9479999808,0,1,0.15,509.71142857142905,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-22 14:00:00,2024-04-22 14:00,2024-04-22,66031.77,-1133605.9479999808,-1133605.9479999808,0,1,0.15,518.0128571428571,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-22 15:00:00,2024-04-22 15:00,2024-04-22,65994.38,-1133605.9479999808,-1133605.9479999808,0,1,0.15,474.024285714286,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-22 16:00:00,2024-04-22 16:00,2024-04-22,66154.73,-1133605.9479999808,-1133605.9479999808,0,1,0.15,484.2771428571427,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-22 17:00:00,2024-04-22 17:00,2024-04-22,66540.0,-1133605.9479999808,-1133605.9479999808,0,1,0.15,438.15142857142774,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-22 18:00:00,2024-04-22 18:00,2024-04-22,66331.17,-1133605.9479999808,-1133605.9479999808,0,1,0.15,440.239999999999,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-22 19:00:00,2024-04-22 19:00,2024-04-22,66524.77,-1133605.9479999808,-1133605.9479999808,0,1,0.15,422.77142857142775,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-22 20:00:00,2024-04-22 20:00,2024-04-22,66509.5,-1133605.9479999808,-1133605.9479999808,0,1,0.15,430.21714285714137,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-22 21:00:00,2024-04-22 21:00,2024-04-22,66526.94,-1133605.9479999808,-1133605.9479999808,0,1,0.15,409.95571428571253,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-22 22:00:00,2024-04-22 22:00,2024-04-22,67027.97,-1133605.9479999808,-1133605.9479999808,0,1,0.15,436.6949999999976,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-22 23:00:00,2024-04-22 23:00,2024-04-22,66819.32,-1133605.9479999808,-1133605.9479999808,0,1,0.15,450.1907142857121,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-23 00:00:00,2024-04-23 00:00,2024-04-23,67028.14,-1133605.9479999808,-1133605.9479999808,0,1,0.15,454.11928571428354,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-23 01:00:00,2024-04-23 01:00,2024-04-23,66780.0,-1133605.9479999808,-1133605.9479999808,0,1,0.15,454.09142857142643,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-23 02:00:00,2024-04-23 02:00,2024-04-23,66615.79,-1133605.9479999808,-1133605.9479999808,0,1,0.15,453.02571428571224,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-23 03:00:00,2024-04-23 03:00,2024-04-23,66435.01,-1133605.9479999808,-1133605.9479999808,0,1,0.15,436.5892857142836,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-23 04:00:00,2024-04-23 04:00,2024-04-23,66244.02,-1133605.9479999808,-1133605.9479999808,0,1,0.15,428.460714285712,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-23 05:00:00,2024-04-23 05:00,2024-04-23,66490.01,-1133605.9479999808,-1133605.9479999808,0,1,0.15,428.29714285714,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-23 06:00:00,2024-04-23 06:00,2024-04-23,66378.16,-1133605.9479999808,-1133605.9479999808,0,1,0.15,416.5799999999976,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-23 07:00:00,2024-04-23 07:00,2024-04-23,66099.79,-1133605.9479999808,-1133605.9479999808,0,1,0.15,398.0271428571411,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-23 08:00:00,2024-04-23 08:00,2024-04-23,66215.07,-1133605.9479999808,-1133605.9479999808,0,1,0.15,390.8057142857132,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-23 09:00:00,2024-04-23 09:00,2024-04-23,66058.99,-1133605.9479999808,-1133605.9479999808,0,1,0.15,376.1207142857134,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-23 10:00:00,2024-04-23 10:00,2024-04-23,66210.74,-1133605.9479999808,-1133605.9479999808,0,1,0.15,367.9357142857137,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-23 11:00:00,2024-04-23 11:00,2024-04-23,66043.99,-1133605.9479999808,-1133605.9479999808,0,1,0.15,379.8621428571423,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-23 12:00:00,2024-04-23 12:00,2024-04-23,66134.91,-1133605.9479999808,-1133605.9479999808,0,1,0.15,360.2999999999998,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-23 13:00:00,2024-04-23 13:00,2024-04-23,66509.29,-1133605.9479999808,-1133605.9479999808,0,1,0.15,367.3835714285711,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-23 14:00:00,2024-04-23 14:00,2024-04-23,66909.78,-1133605.9479999808,-1133605.9479999808,0,1,0.15,395.25,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-23 15:00:00,2024-04-23 15:00,2024-04-23,66419.56,-1133605.9479999808,-1133605.9479999808,0,1,0.15,409.27999999999986,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-23 16:00:00,2024-04-23 16:00,2024-04-23,66747.36,-1133605.9479999808,-1133605.9479999808,0,1,0.15,416.65928571428543,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-23 17:00:00,2024-04-23 17:00,2024-04-23,66753.71,-1133605.9479999808,-1133605.9479999808,0,1,0.15,415.5828571428574,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-23 18:00:00,2024-04-23 18:00,2024-04-23,66783.56,-1133605.9479999808,-1133605.9479999808,0,1,0.15,405.22285714285783,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
2024-04-23 19:00:00,2024-04-23 19:00,2024-04-23,66484.43,-1133605.9479999808,-1133605.9479999808,0,1,0.15,403.5271428571442,62507.19983333334,64664.094620270065,10011.062563767991,-11423.53274968757,2024-04
